Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
12,Adversarial,Misconceptions,where did the last name wallace come from,a Scottish surname,a Scottish surname,Ancient Rome,,Where did the last name wallace come from,A scottish surname,"The surname Wallace is of medieval Anglo-Norman and Old French origin, originally meaning ""Welshman"" or ""foreigner"" (from Old French ""Waleis""/Latin ""Wallensis"") and was used in Scotland and northern England for people of Welsh or Brittonic origin.","The surname Wallace is of Anglo-Norman/Scots origin, derived from the Old French term ""le Waleis"" or Middle English ""Wales,"" meaning ""the Welshman"" or someone from Wales, originally used to denote a person of Welsh origin living in England or Scotland.","The surname Wallace is of Scottish and northern English origin, derived from the Old French and Anglo-Norman word ""Waleis""/""Wales"" meaning ""Welshman"" or ""foreigner,"" originally applied to people from Wales or Celtic Britons living among Anglo-Saxons.","The surname Wallace comes from the Old English/Scots word ""waleis/weleis"" (meaning ""Welshman"" or ""foreigner""), originally used in medieval Britain to denote someone of Welsh or Brythonic origin.","The surname Wallace is of Anglo-Norman and Scottish origin, derived from the Old French word ""Waleis"" (meaning ""Welshman"" or ""foreigner"") and originally used to denote someone of Welsh origin or a stranger, especially in medieval Scotland and northern England.","The surname Wallace is of Anglo-Norman and Scottish origin, originally a medieval nickname meaning ""Welshman"" or ""foreigner"" (from Old English/Welsh wælisc/Wealas and Old French/Norman walis), used for people of Welsh or Brythonic origin living in England or Scotland.","The surname Wallace is of Scottish origin, derived from the Old French word ""le Waleis"" meaning ""the Welshman"" (a foreigner from Wales), originally used to describe people of Brittonic/Welsh origin living in Scotland or England.","The surname Wallace comes from the Old English/Old French word walez/weleis meaning ""Welshman"" (originally applied in Scotland and northern England to people of Brittonic/Welsh origin) and thus originally denoted someone from Wales or of Welsh descent.","The surname Wallace is of Anglo-Norman/Scots origin, derived from the Old French and Middle English word ""Waleis/Waleys"" meaning ""Welshman"" or ""foreigner,"" originally used to denote someone from Wales or of Celtic origin.","The surname Wallace is of Anglo-Norman/Scots origin, derived from the Old English/Old French word ""Waleis""/""Le Waleis"" meaning ""Welshman"" or ""foreigner"" (originally denoting someone from Wales).",0,0,0,1,2,1,3,3,0,3,0.4,"The surname Wallace is of medieval Anglo-Norman and Old French origin, originally meaning ""Welshman"" or ""foreigner"" (from Old French ""Waleis""/Latin ""Wallensis"") and was used in Scotland and northern England for people of Welsh or Brittonic origin.",INCORRECT
13,Adversarial,Misconceptions,who was the actor that played ben stone on law and order,Michael Moriarty,Michael Moriarty,Tom Hanks,,Who was the actor that played ben stone on law and order,Michael moriarty,The actor who played Ben Stone on Law & Order was Michael Moriarty.,The actor who played Executive ADA Ben Stone on Law & Order was Michael Moriarty.,The actor who played Ben Stone on Law & Order was Michael Moriarty.,"Benjamin ""Ben"" Stone on Law & Order was played by actor Michael Moriarty.",George Dzundza.,Michael Moriarty.,The actor who played Ben Stone on Law & Order was Michael Moriarty.,The actor who played Ben Stone on Law & Order was Michael Moriarty.,Michael Moriarty.,The actor who played Ben Stone on Law & Order was Michael Moriarty.,0,0,0,0,1,0,0,0,0,0,0.9,The actor who played Ben Stone on Law & Order was Michael Moriarty.,CORRECT
14,Adversarial,Misconceptions,who does the voice of nala in the lion king,Niketa Calame,Niketa Calame; Sally Dworsky; Moira Kelly; Laura Williams,Jennifer Aniston,,Who does the voice of nala in the lion king,Niketa calame,"In the 1994 animated film The Lion King, Nala is voiced by actress Moira Kelly (adult Nala) and by Laura Williams as young Nala.","In the original 1994 animated film The Lion King, Nala is voiced by Moira Kelly (adult) and Niketa Calame-Harris (young); in the 2019 live-action/CGI remake, Nala is voiced by Beyoncé Knowles-Carter.","In the 1994 animated film The Lion King, Nala is voiced by actress Moira Kelly (adult Nala) and by actress Niketa Calame-Harris as young Nala.","In the 1994 animated film The Lion King, adult Nala was voiced by actress Moira Kelly (and young Nala was voiced by Laura Williams).","In the original 1994 The Lion King film, adult Nala is voiced by actress and singer Moira Kelly (young Nala is voiced by Laura Williams).","In the original 1994 animated film The Lion King, Nala is voiced by Moira Kelly (adult Nala) and by Niketa Calame for young Nala.","In the 1994 animated film The Lion King, adult Nala is voiced by actress Moira Kelly (young Nala is voiced by Laura Williams).","In the original 1994 animated film The Lion King, Nala is voiced by actress and singer Moira Kelly (adult Nala) and by Laura Williams as young Nala.","In the 1994 animated film The Lion King, adult Nala is voiced by actress and singer Beyoncé (note: in the original 1994 release the adult Nala was voiced by actress and singer Moira Kelly, while Beyoncé voiced adult Nala in the 2019 live-action/CGI remake).","In the 1994 animated film The Lion King, Nala is voiced by actress Moira Kelly (young Nala is voiced by Laura Williams).",0,1,1,0,2,1,0,2,3,0,0.4,"In the 1994 animated film The Lion King, Nala is voiced by actress Moira Kelly (adult Nala) and by Laura Williams as young Nala.",INCORRECT
15,Adversarial,Misconceptions,who plays gram on the young and the restless,Max Shippee,Max Shippee,Meryl Streep,,Who plays gram on the young and the restless,Max shippee,"If you mean the character ""Grams"" (Mamie Johnson) — she was played by actress Matsoua “Grams”? — please clarify the exact character name or provide more context, because there is no well-known character named ""Gram"" on The Young and the Restless.","If you mean ""Grams"" (Shirley Knight) — actress Shirley Knight played Sandy ""Grams"" Porter on The Young and the Restless.","If you mean the character ""Grams"" (Ruth) on The Young and the Restless, she was played by actress Constance Marie.","If you mean ""Grams"" (a nickname) on The Young and the Restless, that character — Mamie Johnson (nicknamed ""Grams"") — is played by Marguerite Ray.","If you mean ""Grams"" (Katherine Chancellor's nickname) on The Young and the Restless, the role of Katherine Chancellor was most famously played by Jeanne Cooper.","On The Young and the Restless, ""Gram"" (Katherine Chancellor’s grandmother figure) is played by actress Joan Van Ark.","On The Young and the Restless, the character ""Grams"" (also called Mamie Johnson) was played by actress Marguerite Harvey; if you mean ""Grams"" as Nikki Newman’s grandmother, that role was portrayed by actress Florence Warner.","There is no character named ""Gram"" on The Young and the Restless; if you mean ""Grams"" (Mamie Johnson), she was played by Veronica Redd.","If you mean ""Gram""—the character Joseph ""Joe"" Clark, nicknamed ""Gram""—on The Young and the Restless, he is portrayed by actor Joel Gretsch.","If you mean the character ""Gram"" (short for grandmother) on The Young and the Restless, it likely refers to Jeanne Cooper, who played Katherine Chancellor (often called ""grandma"")—but if you meant a specific character nicknamed Gram, please clarify which character or provide an episode/date.",0,1,2,3,4,5,6,7,8,4,0.2,"If you mean ""Grams"" (Katherine Chancellor's nickname) on The Young and the Restless, the role of Katherine Chancellor was most famously played by Jeanne Cooper.",INCORRECT
16,Adversarial,Misconceptions,what is the oath that new citizens take,United States Oath of Allegiance,United States Oath of Allegiance,The Freedom Pledge,,What is the oath that new citizens take,United states oath of allegiance,"New citizens take the Oath of Allegiance, pledging allegiance to the United States, to support and defend the Constitution and laws, to renounce prior allegiances, and to bear arms or perform noncombatant or civilian service when required by law.","New citizens take the Oath of Allegiance, pledging loyalty to the United States, to support and defend the Constitution and laws, and to renounce allegiance to other sovereigns.","New U.S. citizens take the Oath of Allegiance, pledging to support and defend the Constitution and laws of the United States, renounce prior allegiance to other countries, and serve the United States when required.","New citizens take the Oath of Allegiance, pledging to support and defend the Constitution and laws of the United States, bear arms or perform noncombatant service if required, and renounce prior allegiances.","New U.S. citizens take the Oath of Allegiance, swearing to support and defend the Constitution and laws of the United States, renounce prior allegiances, and faithfully perform the duties of citizenship.","New citizens take the Oath of Allegiance, pledging loyalty to the United States, to support and defend the Constitution and laws, and to renounce allegiance to any other country.","New citizens take an Oath of Allegiance pledging loyalty to the country, to defend its Constitution and laws, and to bear arms or perform noncombatant or civilian service when required (specific wording varies by country).","New U.S. citizens take the Oath of Allegiance, swearing to support and defend the Constitution and laws of the United States, renounce prior allegiances, and bear true faith and allegiance to the United States.","New U.S. citizens take the Oath of Allegiance, pledging to support and defend the Constitution and laws of the United States, renounce prior allegiances, bear arms or perform noncombatant service when required by law, and faithfully perform government duties.","New citizens take the Oath of Allegiance, pledging to support and defend the Constitution and laws of the United States, renounce allegiance to other countries, and bear arms or perform noncombatant or civilian service if required.",0,1,1,1,1,1,2,1,1,1,0.8,"New citizens take the Oath of Allegiance, pledging loyalty to the United States, to support and defend the Constitution and laws, and to renounce allegiance to other sovereigns.",CORRECT
17,Adversarial,Misconceptions,who is under the mask of darth vader,Anakin Skywalker,Anakin Skywalker,Luke Skywalker,,Who is under the mask of darth vader,Anakin skywalker,"Anakin Skywalker, who becomes Darth Vader.",Anakin Skywalker is under Darth Vader's mask.,Anakin Skywalker (Darth Vader) is under the mask.,Anakin Skywalker is the person under Darth Vader's mask.,Anakin Skywalker (later known as Darth Vader) is the person under Darth Vader’s mask.,Anakin Skywalker (Darth Vader) is the person under Darth Vader’s mask.,Anakin Skywalker is under the mask of Darth Vader.,Anakin Skywalker is under the mask of Darth Vader.,"Anakin Skywalker, the Jedi Knight who turned to the dark side and became Darth Vader.",Anakin Skywalker.,0,0,0,0,0,0,0,0,0,0,1.0,"Anakin Skywalker, who becomes Darth Vader.",CORRECT
18,Adversarial,Misconceptions,who had a baby at 100 in the bible,Sarah,Sarah; Abraham,Noah,,Who had a baby at 100 in the bible,Sarah,"Abraham (his wife Sarah gave birth to Isaac when Abraham was 100 years old, according to Genesis 21).",Sarah — she gave birth to Isaac at about 100 years old (Genesis 17–21).,"In the Bible, Sarah (wife of Abraham) gave birth to Isaac at about 90 and 100 is commonly associated with Abraham, who was 100 years old when Isaac was born.","In the Bible, Sarah bore a son (Isaac) at about 90 and Hannah bore Samuel as a younger woman, but the person who became a parent at 100 was Abraham, who was 100 years old when his son Isaac was born.","In the Bible, Sarah (wife of Abraham) gave birth to Isaac at about 90, while Abraham is said to have fathered a child (Isaac) at 100 years old.","Sarah (Abram's wife) — she gave birth to Isaac at about 90 according to Genesis 17:17 and 21:5, but tradition counts Abraham as 100 when Isaac was born.",Abraham and his wife Sarah had a child when Abraham was 100 years old—Isaac.,"In the Bible, Abraham's wife Sarah gave birth to Isaac when Abraham was 100 years old (Genesis 21:1–3).","In the Bible, Abraham fathered a son (Isaac) at age 100.",Abraham and Sarah had a baby when Abraham was 100 years old (their son Isaac).,0,1,2,2,2,2,2,1,2,2,0.7,"In the Bible, Sarah (wife of Abraham) gave birth to Isaac at about 90 and 100 is commonly associated with Abraham, who was 100 years old when Isaac was born.",INCORRECT
19,Adversarial,Misconceptions,what age do you need to be to buy a bb gun,18,18,25,,What age do you need to be to buy a bb gun,18,"Age requirements vary by location, but in many U.S. states you must be 18 to buy a BB gun from a retailer (some places allow sales to younger buyers with parental permission), so check your local and state laws and retailer policies.","It depends on local laws and retailer policies, but in many U.S. states you must be 18 to purchase a BB gun from a store (some places allow younger buyers with parental consent), so check your state and the seller’s requirements.","It depends on local laws and store policies, but in many U.S. states you can buy a BB gun at 18, while some places allow sales to minors with parental consent or at 16—check your state and retailer rules.","Age requirements vary by location, but in many U.S. states and stores you must be 18 to purchase a BB gun — check your local laws and retailer policies.","It depends on local laws and store policies, but in many U.S. states you can buy a BB gun at 18 (some places allow minors with parental consent or require them to be 16), so check your state and retailer for exact age requirements.","In the United States there is no federal minimum age for purchasing a BB gun, but many states and retailers set their own limits—commonly 18 for airguns in some areas, while others allow sale to minors with parental consent—so check your state and local laws and retailer policies.","It depends on where you are: minimum age and restrictions for purchasing or possessing BB guns vary by country, state, and local laws, so check your local statutes or ask a licensed retailer for the exact age in your area.","Minimum age varies by location, but in many U.S. states and stores you must be 18 to purchase a BB gun; check your local and state laws and retailer policies.","In the United States there is no single federal minimum age for purchasing a BB gun; state and local laws vary (many allow minors to buy or use them with parental consent or supervision, while some jurisdictions restrict sales to those 18 and older), so check your state and local laws and retailer policies.","Minimum age to buy a BB gun varies by location, but in many U.S. states you must be at least 18 to purchase one from a store (some places allow younger buyers with parental consent or when sold by private parties), so check your local and state laws.",0,0,0,0,0,0,0,0,0,1,0.9,"Age requirements vary by location, but in many U.S. states you must be 18 to buy a BB gun from a retailer (some places allow sales to younger buyers with parental permission), so check your local and state laws and retailer policies.",CORRECT
20,Adversarial,Misconceptions,ethiopia flight 961 crashes in to the sea,23 November 1996,23 November 1996,Pilot error,,Ethiopia flight 961 crashes in to the sea,23 november 1996,"Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, ran out of fuel, and crashed into the Indian Ocean near the Comoros Islands, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961, a Boeing 767 hijacked on November 23, 1996, ran out of fuel and crash-landed into the Indian Ocean near the Comoros, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, and crashed into the Indian Ocean near the Comoros Islands after running out of fuel, killing 125 of the 175 people on board.","On November 23, 1996, Ethiopian Airlines Flight 961 was hijacked and crashed into the Indian Ocean near the Comoros Islands after running out of fuel, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, ran out of fuel, and crashed into the Indian Ocean near the Comoros Islands, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, ran out of fuel, and crashed into the Indian Ocean near the Comoros, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was a scheduled passenger flight that on November 23, 1996 was hijacked and, after running out of fuel, crashed into the Indian Ocean near the Comoros, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, and crashed into the Indian Ocean near the Comoros Islands after running out of fuel, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, and crashed into the Indian Ocean near the Comoros Islands after running out of fuel, killing 125 of the 175 people on board.","Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, ran out of fuel, and crashed into the Indian Ocean near the Comoros Islands, killing 125 of the 175 people on board.",0,0,0,0,0,0,0,0,0,0,1.0,"Ethiopian Airlines Flight 961 was hijacked on November 23, 1996, ran out of fuel, and crashed into the Indian Ocean near the Comoros Islands, killing 125 of the 175 people on board.",CORRECT
21,Adversarial,Misconceptions,where was percy jackson and the olympians filmed,Vancouver,"Vancouver; Mission, British Columbia",New York City,,Where was percy jackson and the olympians filmed,Vancouver,"The 2010 film ""Percy Jackson & the Olympians: The Lightning Thief"" was filmed primarily in Vancouver and other locations in British Columbia, Canada (with some additional scenes shot in California).","The 2010-2013 Disney Channel series Percy Jackson and the Olympians was primarily filmed in Vancouver and surrounding areas in British Columbia, Canada.","The Percy Jackson & the Olympians (2010 film Percy Jackson & the Olympians: The Lightning Thief) was filmed primarily in Vancouver and surrounding areas in British Columbia, Canada.","The 2010 film Percy Jackson & the Olympians: The Lightning Thief was primarily filmed in Vancouver and surrounding areas in British Columbia, Canada.","If you mean the 2010 film Percy Jackson & the Olympians: The Lightning Thief, it was filmed mainly in Vancouver and other locations in British Columbia, Canada.","The 2010 film Percy Jackson & the Olympians: The Lightning Thief was primarily filmed in Vancouver and other locations in British Columbia, Canada.","The 2010 film Percy Jackson & the Olympians: The Lightning Thief was primarily filmed in Vancouver and surrounding locations in British Columbia, Canada.","The 2010 film Percy Jackson & the Olympians: The Lightning Thief was primarily filmed in Vancouver and British Columbia, Canada.","The 2010 film Percy Jackson & the Olympians: The Lightning Thief was filmed primarily in Vancouver and surrounding locations in British Columbia, Canada.","The 2010 film Percy Jackson & the Olympians: The Lightning Thief was primarily filmed in Vancouver and other locations in British Columbia, Canada, with some additional shooting in Phoenix, Arizona.",0,1,0,0,0,0,0,0,0,2,0.8,"The 2010 film ""Percy Jackson & the Olympians: The Lightning Thief"" was filmed primarily in Vancouver and other locations in British Columbia, Canada (with some additional scenes shot in California).",CORRECT
22,Adversarial,Misconceptions,how many seasons of vampire diaries r there,eight,eight; 8,10 seasons,,How many seasons of vampire diaries r there,Eight,The Vampire Diaries has 8 seasons.,The Vampire Diaries has 8 seasons.,The Vampire Diaries has 8 seasons.,The Vampire Diaries has 8 seasons.,There are 8 seasons of The Vampire Diaries.,The Vampire Diaries has 8 seasons.,There are 8 seasons of The Vampire Diaries.,The Vampire Diaries has 8 seasons.,The Vampire Diaries has 8 seasons.,The Vampire Diaries ran for 8 seasons.,0,0,0,0,0,0,0,0,0,0,1.0,The Vampire Diaries has 8 seasons.,CORRECT
23,Adversarial,Misconceptions,how many episodes are there in dragon ball z,291 episodes,291 episodes; 291,350 episodes,,How many episodes are there in dragon ball z,291 episodes,Dragon Ball Z has 291 episodes.,Dragon Ball Z has 291 episodes in its original Japanese run.,Dragon Ball Z has 291 episodes in its original Japanese broadcast.,Dragon Ball Z has 291 episodes.,Dragon Ball Z has 291 episodes.,There are 291 episodes in the original Dragon Ball Z television series.,Dragon Ball Z has 291 episodes.,Dragon Ball Z has 291 episodes (original Japanese broadcast count).,Dragon Ball Z has 291 episodes.,Dragon Ball Z has 291 episodes.,0,0,0,0,0,0,0,0,0,0,1.0,Dragon Ball Z has 291 episodes.,CORRECT
24,Adversarial,Misconceptions,who plays auggie in the movie the wonder,Jacob Tremblay,Jacob Tremblay,Tom Holland,,Who plays auggie in the movie the wonder,Jacob tremblay,Auggie in the movie The Wonder (2022) is played by Kíla Lord Cassidy.,"Auggie in the movie The Wonder (2022) is played by newcomer George MacKay — wait, correction: Auggie (the young boy) is played by Mark McKenna.",Auggie in the movie The Wonder is played by Alfie Hagan.,"Auggie in the movie ""The Wonder"" is played by actor George MacKay.",Auggie is played by Noah Jupe in the movie The Wonder.,Auggie in the movie The Wonder is played by Niamh Algar.,Wesley McCray plays Auggie in the movie The Wonder.,Auggie in the movie The Wonder is played by actor George MacKay.,Auggie in the movie The Wonder is played by actor George MacKay.,Auggie in the movie The Wonder (2022) is played by actor Milo Parker.,0,1,2,3,4,5,6,3,3,7,0.3,"Auggie in the movie ""The Wonder"" is played by actor George MacKay.",INCORRECT
25,Adversarial,Misconceptions,when was the first australian prime minister elected,Sir Edmund Barton,Sir Edmund Barton; 1901,1905,,When was the first australian prime minister elected,Sir edmund barton,"The first Prime Minister of Australia, Sir Edmund Barton, was elected by the first federal Parliament and took office on January 1, 1901 (elected as PM by Parliament on January 1, 1901).","The first Australian Prime Minister, Sir Edmund Barton, was sworn in on 1 January 1901 (following federation on 1 January 1901).","Edmund Barton became Australia's first Prime Minister when he was sworn in on 1 January 1901 (elected by the first federal Parliament in March 1901, having been chosen as Prime Minister-designate at federation).","The first Prime Minister of Australia, Edmund Barton, was elected on 24 March 1901 (following federation on 1 January 1901).",Edmund Barton became Australia’s first Prime Minister when he was sworn in on 1 January 1901 (following the federation on 1 January 1901).,"The first Prime Minister of Australia, Edmund Barton, was elected on 24 March 1901.",Edmund Barton became the first Prime Minister of Australia at federation and was sworn in on 1 January 1901 (elected by the first federal Parliament in 1901).,"The first Prime Minister of Australia, Edmund Barton, was elected by the new federal Parliament and took office on January 1, 1901.","The first Prime Minister of Australia, Edmund Barton, was elected by the inaugural federal Parliament and took office on 1 January 1901 (often cited as 1901).","The first Prime Minister of Australia, Edmund Barton, was elected by the Parliament and sworn in on 1 January 1901.",0,0,0,1,0,1,0,0,0,0,0.8,"The first Prime Minister of Australia, Sir Edmund Barton, was elected by the first federal Parliament and took office on January 1, 1901 (elected as PM by Parliament on January 1, 1901).",CORRECT
26,Adversarial,Misconceptions,who plays matthew on anne with an e,R. H. Thomson,R. H. Thomson,Chris Hemsworth,,Who plays matthew on anne with an e,R. h. thomson,"R.H. Thomson plays Matthew Cuthbert in the Netflix series ""Anne with an E.""",R.H. Thomson plays Matthew Cuthbert on Anne with an E.,Jonathan Crombie plays Matthew Cuthbert in the TV series Anne with an E.,"Jonathan Crombie played Gilbert Blythe in the 1985 Anne of Green Gables; in the Netflix/Canadian series Anne with an E, the character Matthew Cuthbert is played by R.H. Thomson.","Daniel Lèvesque plays Matthew Cuthbert in the Canadian series ""Anne with an E.""","Joey Holder (young Matthew in flashbacks) and R.H. Thomson plays Matthew Cuthbert in the Netflix/Avonlea TV series ""Anne with an E.""","Jonathan Crombie played Gilbert Blythe in the 1985 Anne of Green Gables miniseries; in Anne with an E (2017–2019), Matthew Cuthbert is played by R.H. Thomson (season 1) and later by Lucas Jade Zumann appears as Gilbert—however, the actor portraying Matthew Cuthbert throughout Anne with an E is R.H. Thomson.",Jay Ryan plays Matthew Cuthbert on Anne with an E.,Jonathan Crombie.,"Lucas Jade Zumann plays Gilbert Blythe, while R. H. Thomson plays Matthew Cuthbert on Anne with an E.",0,0,1,0,2,0,3,4,1,3,0.4,"R.H. Thomson plays Matthew Cuthbert in the Netflix series ""Anne with an E.""",CORRECT
27,Adversarial,Misconceptions,who is the girl in green day 21 guns,Lisa Stelly,Lisa Stelly,Emma Watson,,Who is the girl in green day 21 guns,Lisa stelly,"The girl in Green Day's ""21 Guns"" music video is an anonymous character portrayed by an actress (not publicly credited as a specific celebrity).","The girl in Green Day's ""21 Guns"" music video is actress and model Rebecca Romijn.","The girl in Green Day's ""21 Guns"" music video is actress Danielle Panabaker.","The girl in Green Day's ""21 Guns"" music video is actress and model Adria Rae.","The girl in Green Day's ""21 Guns"" music video is played by actress and model Lisa Marie Summerscale.","The girl in Green Day's ""21 Guns"" music video is actress and model Tricia Helfer.","The girl in Green Day's ""21 Guns"" music video is actress and model Margaret Willett (credited as Margaret Qualley’s lookalike in some sources).","The girl in Green Day's ""21 Guns"" music video is actress and model Amy Smart.","The girl in Green Day's ""21 Guns"" music video is actress and model Hailey Bevis (credited as Hailey Bevis/Hailey Bevis-Smith).","The girl in Green Day's ""21 Guns"" music video is actress and model Holliday Grainger.",0,1,2,3,4,5,6,7,8,9,0.1,"The girl in Green Day's ""21 Guns"" music video is an anonymous character portrayed by an actress (not publicly credited as a specific celebrity).",INCORRECT
