Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
3518,Adversarial,Misconceptions,who was running as vice president in 1984,George H. W. Bush,George H. W. Bush; Ferraro; Vice President George H. W. Bush; Congresswoman Ferraro,Walter Mondale,,Who was running as vice president in 1984,George h. w. bush,,,George H. W. Bush.,George H. W. Bush.,George H. W. Bush was,George H. W. Bush.,,George H. W. Bush.,George H. W. Bush.,George H. W. Bush.,0,0,1,1,1,1,0,1,1,1,0.7,George H. W. Bush.,CORRECT
3519,Adversarial,Misconceptions,how long did the democrats control the house and senate,57 yrs,57 yrs; 35 yrs,52 years,,How long did the democrats control the house and senate,57 yrs,The Democrats held simultaneous majorities in both the House and the,"The Democrats controlled both the House and the Senate for two years, from January 3 2009 until January 3 2011.",The Democrats held simultaneous control of both the House and the Senate for two years—from January 3 2009 to January 3 2011 (and again for two years from January 3,"The Democrats controlled both the House and the Senate for two years, from January 3 2009 to January 3 2011.",,"The Democrats controlled both the House and the Senate for two years, from January 3 2009 until January 3 2011.",The Democrats have controlled both the,"The Democrats controlled both the House and the Senate for two years, from January 3 2009 until January 3 2011.","The Democrats controlled both the House and the Senate for two years, from January 3 2009 to January 3 2011.","The Democrats controlled both the House and the Senate for two years, from January 3 2009 until January 3 2011.",0,0,0,0,1,0,0,0,0,0,0.9,The Democrats held simultaneous majorities in both the House and the,NOT_ATTEMPTED
3520,Adversarial,Misconceptions,what kind of book is where's waldo,puzzle,puzzle,Mystery adventure,,What kind of book is where's waldo,Puzzle,A “Where’s Waldo?” book is a puzzle/hidden‑object (search‑and‑find) picture book.,It’s a seek‑and‑find puzzle picture book.,It's a seek‑and‑find puzzle book (a hidden‑object/visual‑search activity book).,A “Where’s Waldo?” book is a hidden‑object/seek‑and‑find puzzle book.,It's a puzzle/hidden‑object “seek‑and‑find” picture book.,A “Where’s Waldo?” book is a hidden‑object/seek‑and‑find puzzle book.,It’s an illustrated “search‑and‑find” puzzle book (a picture‑book where readers locate Waldo among crowded scenes).,A “Where’s Waldo?” book is a puzzle/hidden‑object picture‑search book.,It’s an illustrated “seek‑and‑find” puzzle book (a hidden‑object picture‑book).,It’s a hidden‑object puzzle book (a “find‑the‑Waldo” seek‑and‑find picture‑book).,0,0,0,0,0,0,0,0,0,0,1.0,A “Where’s Waldo?” book is a puzzle/hidden‑object (search‑and‑find) picture book.,CORRECT
3521,Adversarial,Misconceptions,when is beyblade burst super z coming out,"April 2, 2018","April 2, 2018",Fall 2021,,When is beyblade burst super z coming out,"April 2, 2018",It was released in July 2023.,"Beyblade Burst Super Z was released in Japan on July 7, 2023.","Beyblade Burst Super Z launched in Japan in July 2023, with its worldwide release following","Beyblade Burst Super Z was released in Japan on July 15, 2023 (and reached the U.S. market in early 2024).",Beyblade Burst Super Z was launched in Japan on July 13 2023 and released internationally in October 2023.,Beyblade Burst Super Z was released worldwide in July 2023.,,Beyblade Burst Super Z was released worldwide in 2023 (July 2023 in Japan).,Beyblade Burst Super Z debuted in Japan in July 2023 and is slated for release in the United States in March 2024,Beyblade Burst Super Z was released in July 2023.,0,0,0,0,1,0,2,1,0,0,0.7,It was released in July 2023.,INCORRECT
3522,Adversarial,Misconceptions,who is the leader of the ontario pc party,Patrick Brown,Patrick Brown; Patrick Walter Brown MPP; Patrick Walter Brown,Michael Thompson,,Who is the leader of the ontario pc party,Patrick brown,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,Doug Ford.,0,0,0,0,0,0,0,0,0,0,1.0,Doug Ford.,INCORRECT
3523,Adversarial,Misconceptions,who plays the bad guy in the good place,Ted Danson,Ted Danson,Tom Hiddleston,,Who plays the bad guy in the good place,Ted danson,,,Ted Danson portrays the antagonist Michael in The Good Place.,,,,The main “bad guy”—the demon Michael—in The Good Place is,,,,0,0,1,0,0,0,2,0,0,0,0.8,,NOT_ATTEMPTED
3524,Adversarial,Misconceptions,who is covering the winter olympics in canada,TLN,TLN; Rogers Media; CBC/Radio-Canada; Bell Media,Canadian Broadcasting Corporation (CBC),,Who is covering the winter olympics in canada,Tln,CBC/Radio‑Canada is the primary broadcaster covering the Winter Olympics in Canada.,The Winter Olympics are broadcast in Canada primarily by CBC/Radio‑Canada.,CBC is the primary broadcaster covering the Winter Olympics in Canada.,CBC/Radio‑Canada is the official broadcaster covering the Winter Olympics in Canada.,CBC (Canadian Broadcasting Corporation) is the network covering the Winter Olympics in Canada.,CBC (Radio‑Canada) is the primary broadcaster covering the Winter Olympics in Canada.,CBC/Radio‑Canada is the broadcaster covering the Winter Olympics in Canada.,CBC/Radio‑Canada serves as the primary broadcaster covering the Winter Olympics in Canada.,CBC/Radio‑Canada is the primary broadcaster covering the Winter Olympics in Canada.,CBC/Radio‑Canada is the official broadcaster covering the Winter Olympics in Canada.,0,0,0,0,0,0,0,0,0,0,1.0,CBC/Radio‑Canada is the primary broadcaster covering the Winter Olympics in Canada.,INCORRECT
3525,Adversarial,Misconceptions,most polluted city in the world according to world health organization,Zabol,Zabol,"Los Angeles, USA",,Most polluted city in the world according to world health organization,Zabol,"Delhi, India.","Delhi, India.","Delhi, India.","The World Health Organization identifies Delhi, India, as the most polluted city in the world.","According to the World Health Organization, Delhi, India, is currently identified as the most polluted city in the world.","According to the World Health Organization, Delhi, India, is currently ranked as the most polluted city in the world.","The World Health Organization identifies Delhi, India, as the most polluted city in the world.","Delhi, India.","According to the World Health Organization, Delhi, India is currently the most polluted city in the world.","According to the World Health Organization, Delhi, India, is currently ranked as the most polluted city in the world.",0,0,0,0,0,0,0,0,0,0,1.0,"Delhi, India.",INCORRECT
3526,Adversarial,Misconceptions,public companies are part of what economic sector,public sector,public sector; The public sector,Private sector,,Public companies are part of what economic sector,Public sector,Public companies belong to the private sector of the economy.,Public companies belong to the private sector.,Public companies belong to the private sector of the economy.,Public companies belong to the private sector.,Public companies belong to the **private sector** of the economy.,Public companies belong to the private sector.,Public companies belong to the private (business) sector.,Public companies belong to the private sector.,Public companies belong to the private sector of the economy.,Public companies belong to the private sector of the economy.,0,0,0,0,0,0,0,0,0,0,1.0,Public companies belong to the private sector of the economy.,INCORRECT
3527,Adversarial,Misconceptions,how many episodes in season 2 of fargo,10,10; ten,12 episodes,,How many episodes in season 2 of fargo,10,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of ten episodes.,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of 10 episodes.,Season 2 of *Fargo* consists of ten episodes.,Season 2 of *Fargo* consists of 10 episodes.,0,0,0,0,0,0,0,0,0,0,1.0,Season 2 of *Fargo* consists of 10 episodes.,CORRECT
3528,Adversarial,Misconceptions,south african tree with thorns on the trunk,silk floss tree,silk floss tree,Thorny Acacia,,South african tree with thorns on the trunk,Silk floss tree,"Acacia karroo, commonly known as the Sweet Thorn tree.",Acacia karroo (the Sweet Thorn).,"The tree is the Sweet Thorn, *Acacia karroo*, a South African acacia noted for its pronounced thorns on the trunk.","The tree is the South African “sweet thorn” Acacia karroo, which bears conspicuous thorns on its trunk.",Acacia karroo (sweet thorn).,Acacia karroo (commonly called Sweet Thorn).,Acacia karroo (the Sweet Thorn).,The South African tree with prominent thorns on its trunk is the **Sweet Thorn (Acacia karroo)**.,"The tree is the **sweet thorn acacia (Acacia karroo)**, a South African species noted for its conspicuous",Sweet thorn (*Acacia karroo*).,0,0,0,0,0,0,0,0,0,0,1.0,"Acacia karroo, commonly known as the Sweet Thorn tree.",INCORRECT
3529,Adversarial,Misconceptions,when was the jury system abolished in india,1959,1959,1973,,When was the jury system abolished in india,1959,,The jury system,The jury system in India was abolished in 1960.,,The jury system was abolished in India in 1973.,The jury system in India was abolished in 1973.,,The jury system was abolished in India in 1973.,,,0,1,2,0,3,3,0,3,0,0,0.5,,NOT_ATTEMPTED
3530,Adversarial,Misconceptions,when was the us department of homeland security created,"November 25, 2002","November 25, 2002; November 25, 2002",1998,,When was the us department of homeland security created,"November 25, 2002","The U.S. Department of Homeland Security was created on November 25, 2002.","The U.S. Department of Homeland Security was created on November 25, 2002.","The U.S. Department of Homeland Security was created on November 25, 2002.","The U.S. Department of Homeland Security was created on November 25, 2002.","The U.S. Department of Homeland Security was created on November 25, 2002.","The U.S. Department of Homeland Security was created on November 25, 2002 (and began operations on March 1, 2003).","The U.S. Department of Homeland Security was created on November 25, 2002 (when the Homeland Security Act was signed into law).","The U.S. Department of Homeland Security was created on November 25, 2002 (with operations beginning March 1, 2003).","The U.S. Department of Homeland Security was created on November 25, 2002.","The U.S. Department of Homeland Security was created on November 25, 2002.",0,0,0,0,0,0,0,0,0,0,1.0,"The U.S. Department of Homeland Security was created on November 25, 2002.",CORRECT
3531,Adversarial,Misconceptions,when did god save the queen became the national anthem,in the 1780s and 1790s,in the 1780s and 1790s; After the Battle of Culloden,1745,,When did god save the queen became the national anthem,In the 1780s and 1790s,It officially became the United Kingdom’s national anthem in 1745.,It was officially adopted as Britain’s national anthem in 1745.,It has been used,It has been used as Britain’s de facto national anthem since,It was first adopted as the United Kingdom’s national anthem in 1745.,"""God Save the Queen"" was first adopted as the United Kingdom",,It was adopted as the United Kingdom’s national anthem in 1745.,It has been used as the United Kingdom’s de facto national anthem since about 1745.,It officially became the United Kingdom’s national anthem in 1745.,0,0,1,1,0,2,3,0,1,0,0.5,It officially became the United Kingdom’s national anthem in 1745.,INCORRECT
3532,Adversarial,Misconceptions,who plays the coach in old spice commercial,Isaiah Amir Mustafa,Isaiah Amir Mustafa,Will Ferrell,,Who plays the coach in old spice commercial,Isaiah amir mustafa,,,,,,Rob Riggle,,,,,0,0,0,0,0,1,0,0,0,0,0.9,,NOT_ATTEMPTED
3533,Adversarial,Misconceptions,where can i get a state issued id,each state's DMV,each state's DMV; DMV,Local Department of Motor Vehicles (DMV),,Where can i get a state issued id,Each state's dmv,You can obtain a state‑issued ID at your state’s Department of Motor Vehicles (DMV) or equivalent state agency that handles driver’s licenses and identification cards.,You can obtain a state‑issued ID at your state’s Department of Motor Vehicles (or equivalent state agency) office.,"You can obtain a state‑issued ID at your state’s motor vehicle agency (e.g., DMV, Department of Revenue, or Secretary of State office) in person.","You can obtain a state‑issued ID by applying in person at your state’s Department of Motor Vehicles (DMV) or equivalent agency (e.g., Secretary of State office) and providing the required proof of identity, residency, and citizenship.",You can obtain a state‑issued ID by applying in person at your state’s Department of Motor Vehicles (DMV) or equivalent agency (often the Secretary of State office) that handles driver’s licenses and non‑driver identification cards.,"You can obtain a state‑issued ID at your state’s motor vehicle agency (DMV, Department of Public Safety, or Secretary of State office).",You can obtain a state‑issued ID at your state’s Department of Motor Vehicles (DMV) or equivalent state agency that handles driver’s licenses and identification cards.,"You can obtain a state‑issued ID at your state’s Department of Motor Vehicles (or equivalent agency, such as a Secretary of State office) by applying in person with the required proof of identity and residency.",You can obtain a state‑issued ID at your state’s Department of Motor Vehicles (DMV) or equivalent state identification agency office.,You can obtain a state‑issued ID at your local Department of Motor Vehicles (DMV) or equivalent state agency that handles driver’s licenses and identification cards.,0,0,0,1,0,2,0,1,2,0,0.6,You can obtain a state‑issued ID at your state’s Department of Motor Vehicles (DMV) or equivalent state agency that handles driver’s licenses and identification cards.,CORRECT
3534,Adversarial,Misconceptions,where did hope on bold and beautiful go,"Milan, Italy","Milan, Italy","Paris, France",,Where did hope on bold and beautiful go,"Milan, italy",,,It was removed,,,,She is currently residing in Los Angeles.,,,,0,0,1,0,0,0,2,0,0,0,0.8,,NOT_ATTEMPTED
3535,Adversarial,Misconceptions,who sang on great gig in the sky,Clare Torry,Clare Torry; Pink Floyd,Janis Joplin,,Who sang on great gig in the sky,Clare torry,Clare Torry sang the vocal on “The Great Gig in the Sky.”,Clare Torry sang on “The Great Gig in the Sky.”,Clare Torry sang the vocal solo on “The Great Gig in the Sky.”,Clare Torry sang the vocals on “The Great Gig in the Sky.”,Clare Torry performed the vocals on “The Great Gig in the Sky.”,Clare Torry provided the wordless vocal performance on Pink Floyd’s “The Great Gig in the Sky.”,Clare Torry sang the vocal performance on “The Great Gig in the Sky.”,Clare Torry performed the vocal solo on “The Great Gig in the Sky.”,Clare Torry performed the vocals on “The Great Gig in the Sky.”,Clare Torry provided the iconic vocal performance on “The Great Gig in the Sky.”,0,0,0,0,0,0,0,0,0,0,1.0,Clare Torry sang the vocal on “The Great Gig in the Sky.”,CORRECT
3536,Adversarial,Misconceptions,who said some are born great in twelfth night,Malvolio,Malvolio; letter that Maria wrote,Lady Olivia,,Who said some are born great in twelfth night,Malvolio,Malvolio.,Maria.,,Malvolio.,Maria.,Malvolio says it.,Malvolio.,Malvolio.,"Maria, in Act 2, Scene",,0,1,2,0,1,0,0,0,1,2,0.5,Malvolio.,CORRECT
3537,Adversarial,Misconceptions,where is thank you for your service based,Kansas,"Kansas; Fort Riley, Kansas","Seattle, Washington",,Where is thank you for your service based,Kansas,It is set in the,It is based in the United States.,It is set in the United States.,"Thank You for Your Service is based in Washington, D.C., USA.",,It is based in the United States.,Thank You,It is set in the United States.,"It is headquartered in Washington, D.C., USA.","""Thank You for Your Service"" is set in the United States.",0,0,0,1,2,1,3,1,1,1,0.5,"Thank You for Your Service is based in Washington, D.C., USA.",INCORRECT
3538,Adversarial,Misconceptions,who sang the national anthem at the 2002 super bowl,Mariah Carey,Mariah Carey,Whitney Houston,,Who sang the national anthem at the 2002 super bowl,Mariah carey,Mariah Carey sang the national anthem at the 2002 Super Bowl.,Mariah Carey sang the national anthem at the 2002 Super Bowl.,Mariah Carey sang the national anthem at Super Bowl XXXVI in 2002.,Natalie Cole sang the national anthem at the 2002 Super Bowl (Super Bowl XXXVI).,,Mariah Carey sang the national anthem at Super Bowl XXXVI in 2002.,Mariah Carey sang the national anthem at Super Bowl XXXVI in 2002.,Mariah Carey sang the national anthem at the 2002 Super Bowl.,Mariah Carey sang the national anthem at the 2002 Super Bowl.,Mariah Carey sang the national anthem at the 2002 Super Bowl.,0,0,0,1,2,0,0,0,0,0,0.8,Mariah Carey sang the national anthem at the 2002 Super Bowl.,CORRECT
3539,Adversarial,Misconceptions,where does the last name waters come from,Wales and Yorkshire,Wales and Yorkshire; Yorkshire; Wales,Ireland,,Where does the last name waters come from,Wales and yorkshire,"The surname Waters originates from England and Scotland, derived either from a topographic name for someone who lived by a water body (from Old English “wæter”) or as a patronymic form of the medieval given name “Walter.”","The surname Waters is of English origin, originally a habitational name for someone who lived near a stream or water‑body (from Middle English “water”) and also sometimes derived from the personal name “Wat” (a diminutive of Walter), making it a locative or patronymic surname.","The surname Waters is of English origin, derived from the Middle English word “water” and originally denoting someone who lived near a body of water or worked with water (e.g., a water‑carrier).","The surname Waters is of English origin, derived either from a locational name for someone who lived by a water body (from Old English “wæter”) or from the medieval personal name “Walter” whose diminutive form “Wat” gave rise to the patronymic “Waters.”","The surname Waters is of English origin, derived from the Middle English word “water” as a topographic name for someone who lived by a stream or from the personal name “Walter” via a medieval diminutive.","The surname Waters is of English origin, derived from the Old English word “wæter” as a locational or nickname for someone living near water, and it also appears as an Anglicized form of","The surname Waters originates from England and Scotland as a topographic or habitational name for someone who lived by a water source (e.g., a river, stream, or pond) or from the Middle English personal name Walter → Waters.","The surname Waters originates from England and Scotland, derived from the Old English word “wæter” meaning “water,” and was originally a topographic name for someone who lived by a stream or a habitational name for someone from a place named Water(s).","The surname Waters originates in England as a topographic name for someone who lived by a stream or watercourse, derived from the Old English word “wæter” meaning “water","The surname Waters originates from England and Scotland, derived from the Old English word “wæter” meaning “water,” and was originally a topographic name for someone who lived by a stream or a habitational name from places named Water(s) (e.g., Watersfield).",0,0,1,2,2,2,0,3,3,3,0.3,"The surname Waters originates from England and Scotland, derived either from a topographic name for someone who lived by a water body (from Old English “wæter”) or as a patronymic form of the medieval given name “Walter.”",INCORRECT
3540,Adversarial,Misconceptions,who played sonny in lemony snicket's a series of unfortunate events,Presley Smith,Presley Smith,Emma Watson,,Who played sonny in lemony snicket's a series of unfortunate events,Presley smith,,,,,,,,Sonny was,,,0,0,0,0,0,0,0,1,0,0,0.9,,NOT_ATTEMPTED
3541,Adversarial,Misconceptions,when did the dust bowl end in oklahoma,1940,1940,1940,,When did the dust bowl end in oklahoma,1940,The Dust Bowl in Oklahoma is generally considered to have ended by about 1940.,The Dust Bowl in Oklahoma is generally considered to have ended by around 1940.,The Dust Bowl in Oklahoma was essentially over by 1940.,"The Dust Bowl in Oklahoma effectively ended by the late 1930s, with most relief and recovery achieved by 1939‑1940.",The Dust Bowl in Oklahoma is generally considered to have ended around 1945.,The Dust Bowl in Oklahoma effectively ended by about 1940.,"The Dust Bowl in Oklahoma effectively ended by the early 1940s, with 1940–1941 marking the cessation of the severe dust storms.",The Dust Bowl in Oklahoma effectively ended by about 1940.,"The Dust Bowl in Oklahoma is generally considered to have ended by the early 1940s, with most severe dust storms subsiding around 1940.","The Dust Bowl effectively ended in Oklahoma by the early 1940s, around 1940.",0,0,0,0,1,0,0,0,0,0,0.9,The Dust Bowl in Oklahoma is generally considered to have ended by about 1940.,CORRECT
3542,Adversarial,Misconceptions,how does the cash cab guy read the questions,walkie-talkie and earpiece,walkie-talkie and earpiece,Teleprompter glasses,,How does the cash cab guy read the questions,Walkie-talkie and earpiece,He reads each question aloud to the contestants as they’re presented on the screen.,He reads each question aloud to the contestants as the host of the game.,He reads each question from the electronic screen on the cab’s dashboard.,He reads each trivia question aloud to the contestants as the cab drives.,He reads each question aloud from the handheld screen or tablet that displays the trivia prompts.,He reads each question aloud from the electronic display on the bus’s monitor.,He reads each question aloud from the electronic screen mounted on the cab’s console.,"He reads each question aloud to the contestants, enunciating the words clearly as they appear on the screen.",He reads each question aloud from the on‑screen display for the contestants.,He reads each trivia question aloud to the contestants as they’re presented on the game board.,0,1,2,3,0,4,2,0,0,0,0.5,He reads each question aloud to the contestants as they’re presented on the screen.,INCORRECT
3543,Adversarial,Misconceptions,who did the music for your lie in april,Masaru Yokoyama,Masaru Yokoyama,Yoko Kanno,,Who did the music for your lie in april,Masaru yokoyama,The series’ music was composed by Masaru Yokoyama.,Masaru Yokoyama composed the music for *Your Lie in April*.,Masaru Yokoyama composed the music for *Your Lie in April*.,The,Masaru Yokoyama composed the music for *Your Lie in April*.,Masaru Yokoyama composed the music for *Your Lie in April*.,Masaru Yokoyama composed the music for *Your Lie in,Masaru Yokoyama composed the music for *Your Lie in April*.,The music for *Your Lie in April* was composed by Masaru Yokoyama.,The music for *Your Lie in April* was composed by Masaru Yokoyama.,0,0,0,1,0,0,0,0,0,0,0.9,The series’ music was composed by Masaru Yokoyama.,CORRECT
3544,Adversarial,Misconceptions,what are the value of style guides and style sheet,improve communication,improve communication,Ensuring consistency and professionalism,,What are the value of style guides and style sheet,Improve communication,"Style guides and style sheets ensure consistent, clear, and maintainable communication—whether in writing, design, or code—by establishing shared standards that streamline collaboration, reduce errors, and reinforce brand or project identity.","Style guides and style sheets provide consistent, efficient, and maintainable standards for visual and written communication, ensuring brand cohesion, readability, and streamlined collaboration across teams.","Style guides and style sheets provide consistent, efficient standards for visual and written communication, ensuring brand cohesion, usability, and streamlined collaboration across teams.","Style guides and style sheets provide consistent, efficient, and maintainable standards for writing, design, and code, ensuring clarity, brand cohesion, and easier collaboration across teams.","Style guides and style sheets ensure consistent, clear, and maintainable communication—whether in writing or design—by standardizing language, formatting, and visual elements, which improves usability, brand coherence, and efficiency across teams and audiences.","Style guides and style sheets provide consistent, efficient, and brand‑aligned standards for language, design, and formatting, ensuring clarity, quality, and ease of collaboration across all content and development work.","Style guides and style sheets provide consistent, efficient, and maintainable standards for writing and design, ensuring clarity, brand cohesion, and easier collaboration across teams.","Style guides and style sheets ensure consistent, clear, and maintainable communication—whether in writing, design, or code—by standardizing conventions, improving readability, facilitating collaboration, and streamlining production.","Style guides and style sheets provide consistent, efficient, and maintainable standards for visual and written communication, ensuring brand cohesion, improving usability, and streamlining collaboration across teams.","Style guides and style sheets ensure consistent, clear, and maintainable communication—whether in writing, design, or code—by establishing standardized conventions that improve usability, brand cohesion, collaboration efficiency, and error reduction.",0,0,0,0,1,1,1,2,2,0,0.5,"Style guides and style sheets ensure consistent, clear, and maintainable communication—whether in writing, design, or code—by establishing shared standards that streamline collaboration, reduce errors, and reinforce brand or project identity.",CORRECT
3545,Adversarial,Misconceptions,where are unipolar neurons found in spinal cord,the distal dorsal root,the distal dorsal root,Dorsal root ganglion,,Where are unipolar neurons found in spinal cord,The distal dorsal root,"Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their central axons entering the dorsal (posterior) horn of the spinal cord.","Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia, with their central processes entering the spinal cord’s dorsal (posterior) horn.","Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their central processes entering the dorsal (posterior) horn of the spinal cord.",They are located in the dorsal root (sensory) ganglia whose cell bodies lie just outside the spinal cord.,"Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their central axons entering the dorsal (posterior) horn of the spinal cord.","Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their central axons entering the dorsal (posterior) horn of the spinal cord.","Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their central processes entering the dorsal (posterior) horn of the spinal cord.",Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia whose axons enter the spinal cord via the dorsal roots.,"Unipolar (pseudo‑unipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their peripheral processes extending to sensory receptors and central processes entering the dorsal horn of the spinal cord.","Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia, with their central axons projecting into the dorsal horn of the spinal cord.",0,0,0,1,0,0,1,2,2,0,0.6,"Unipolar (pseudounipolar) sensory neurons are located in the dorsal root ganglia adjacent to the spinal cord, with their central axons entering the dorsal (posterior) horn of the spinal cord.",CORRECT
3546,Adversarial,Misconceptions,what was the date of the signing of the declaration of independence,"August 2, 1776","August 2, 1776","July 2, 1776",,What was the date of the signing of the declaration of independence,"August 2, 1776","The United States Declaration of Independence was signed on July 4, 1776.","July 4, 1776.","The Declaration of Independence was signed on July 4, 1776.","The Declaration of Independence was signed on July 4, 1776.","The Declaration of Independence was signed on July 4, 1776.","The United States Declaration of Independence was signed on July 4, 1776.","The United States Declaration of Independence was signed on July 4, 1776.","The Declaration of Independence was signed on July 4, 1776.","The Declaration of Independence was signed on July 4, 1776.","The Declaration of Independence was signed on July 4, 1776.",0,0,0,0,0,0,0,0,0,0,1.0,"The United States Declaration of Independence was signed on July 4, 1776.",INCORRECT
3547,Adversarial,Misconceptions,who signed the largest on the declaration of independence,John Hancock,John Hancock,Benjamin Franklin,,Who signed the largest on the declaration of independence,John hancock,John Hancock.,John Hancock.,John Hancock.,John Hancock.,John Hancock signed his name in the largest script on the Declaration of Independence.,John Hancock.,John Hancock signed his name in the largest script on the Declaration of Independence.,John Hancock signed his name in the largest script on the Declaration of Independence.,John Hancock signed his name in the largest script on the Declaration of Independence.,John Hancock signed the Declaration,0,0,0,0,0,0,0,0,0,0,1.0,John Hancock.,CORRECT
3548,Adversarial,Misconceptions,when do liam and annie get together season 3,Holiday Madness,Holiday Madness,Episode 10,,When do liam and annie get together season 3,Holiday madness,,"They finally get together in Season 3, Episode 5.",They finally get together in episode 8 of,,They finally become a couple in episode 4 of season 3.,They finally get together in Episode 5 of Season 3.,"They finally get together in Season 3, Episode 4.",Liam and Annie finally get together in episode 5 of season 3.,They finally get together in Episode,They finally get together in episode 7 of season 3.,0,1,2,0,3,1,3,1,3,4,0.3,"They finally get together in Season 3, Episode 5.",INCORRECT
3549,Adversarial,Misconceptions,tujhe dekha toh yeh jana sanam movie name,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,,Tujhe dekha toh yeh jana sanam movie name,Dilwale dulhania le jayenge,,Dil Waale Dulhan,,Dil wale Dulhania Le Jayenge.,Saajan.,,,Dilwale Dul,,,0,1,0,1,2,0,0,1,0,0,0.6,,NOT_ATTEMPTED
3550,Adversarial,Misconceptions,where do they film young and the restless,CBS Television City,CBS Television City,"Vancouver, Canada",,Where do they film young and the restless,Cbs television city,"They film *The Young and the Restless* at CBS Studio Center in Studio City, Los Angeles, California.","It’s filmed at the CBS Television City studios in Burbank, California.","It was filmed at CBS Studio Center in Studio City, Los Angeles, California.","They film “The Young and the Restless” at CBS Studio Center in Studio City, Los Angeles, California.","They film “The Young and the Restless” at CBS Studio Center in Los Angeles, California.","They film “The Young and the Restless” at CBS Studio Center in Los Angeles, California.","It’s filmed in Los Angeles, primarily at CBS Television City on the Hollywood Boulevard campus.","They film “The Young and the Restless” primarily at CBS Studio Center in Los Angeles, California.","They film “The Young and the Restless” at CBS Studio Center in Studio City, Los Angeles, California.","They film “The Young and the Restless” at CBS Television City on the CBS Studio Center lot in Los Angeles, California.",0,1,0,0,0,0,2,3,0,0,0.7,"They film *The Young and the Restless* at CBS Studio Center in Studio City, Los Angeles, California.",INCORRECT
3551,Adversarial,Misconceptions,new mexico was admitted to the union as the . . . state,47th,47th,35th state,,New mexico was admitted to the union as the . . . state,47th,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,New Mexico was admitted to the Union as the 47th state.,0,0,0,0,0,0,0,0,0,0,1.0,New Mexico was admitted to the Union as the 47th state.,CORRECT
3552,Adversarial,Misconceptions,what episode does marnie come back in geordie shore,5,5,"Episode 12, Season 4",,What episode does marnie come back in geordie shore,5,"Marnie returned in Series 10, Episode 1 of Geordie Shore.",,Marn,"Marnie returns in **Series 19, Episode 1** of Geordie Shore.",,Marnie Simpson returned to *Geordie Shore* in the,"She returns in Series 12, Episode 1 of Ge",Marnie Simpson returns to Geordie Shore in the first episode of Series 21.,Marnie Simpson returns to *Geordie Shore* in the first episode of Series 21.,Marnie Simpson returned to Geordie Shore in the first episode of Series,0,1,0,2,1,3,4,3,3,3,0.4,Marnie Simpson returned to *Geordie Shore* in the,NOT_ATTEMPTED
3553,Adversarial,Misconceptions,the vascular layer of the eye is the,middle layer,middle layer; The uvea; uvea,Retina,,The vascular layer of the eye is the,Middle layer,The vascular layer of the eye is the choroid.,The vascular layer of the eye is the choroid.,The vascular layer of the eye is the uvea.,The vascular layer of the eye is the choroid.,The vascular layer of the eye is the choroid.,The vascular layer of the eye is the choroid.,The vascular layer of the eye is the choroid.,The vascular layer of the eye is the uvea.,The vascular layer of the eye is the uvea.,The vascular layer of the eye is the uvea.,0,0,1,0,0,0,0,1,1,1,0.6,The vascular layer of the eye is the choroid.,INCORRECT
