Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
5115,5851537,Sunny,producer,Dharmendra,2620336,164,1216409,[],[],http://www.wikidata.org/entity/Q7640622,http://www.wikidata.org/entity/Q379157,Sunny (1984 film),Dharmendra,2484,161689,Who was the producer of Sunny?,"[""Dharmendra""]",The producer of *Sunny* was A24.,"[-0.006045508198440075, -0.0004651656490750611, -2.3841855067985307e-07, -0.00485918577760458, -1.3828182090946939e-05, -6.318072337307967e-06, -1.156323378381785e-05, -0.004080185666680336, -0.2167935073375702, -0.0003181189822498709, -3.576278118089249e-07, -0.0009810879128053784, 0]",0.9821931370784168,INCORRECT
3902,4834872,Kelowna Chiefs,country,Canada,2128032,182,355510,[],"[""Dominion of Canada"",""British North America"",""CAN"",""CA"",""ca"",""can"",""Can.""]",http://www.wikidata.org/entity/Q6386426,http://www.wikidata.org/entity/Q16,Kelowna Chiefs,Canada,184,816653,In what country is Kelowna Chiefs?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]",The Kelowna Chiefs are in Canada.,"[-0.0007138088112697005, 0, 0, -1.311301275563892e-06, -7.152555099310121e-07, -0.000433112756581977, -0.7646269798278809, -9.536738616588991e-07, -1.9550132492440753e-05, 0]",0.9262791395386025,CORRECT
6258,2859395,Remains to Be Seen,director,Don Weis,1225305,526,1000892,[],[],http://www.wikidata.org/entity/Q3823624,http://www.wikidata.org/entity/Q3035931,Remains to Be Seen,Don Weis,280,903,Who was the director of Remains to Be Seen?,"[""Don Weis""]",The director of *Remains to Be Seen* was Charles Walters.,"[-0.003650312777608633, -0.0006297035724855959, -1.311301275563892e-06, -0.00016425691137555987, -7.033323527139146e-06, 0, -1.0728830375228426e-06, -1.6689286894688848e-06, -5.364403477869928e-06, -5.960462772236497e-07, -0.10039151459932327, -1.8055667877197266, -0.01823248900473118, -1.311301275563892e-06, -1.1920928244535389e-07]",0.8793459356545348,INCORRECT
13259,4725074,Natalka Poltavka,author,Ivan Kotliarevskyi,2078999,484,1333029,[],"[""Ivan Petrovych Kotlyarevsky"",""Ivan Kotliarevsky"",""Ivan Kotlyarevsky"",""Ivan Petrovych Kotliarevskyi"",""Ivan Petrovych Kotliarevsky""]",http://www.wikidata.org/entity/Q624720,http://www.wikidata.org/entity/Q455246,Natalka Poltavka,Ivan Kotliarevsky,195,502,Who is the author of Natalka Poltavka?,"[""Ivan Kotliarevskyi"", ""Ivan Petrovych Kotlyarevsky"", ""Ivan Kotliarevsky"", ""Ivan Kotlyarevsky"", ""Ivan Petrovych Kotliarevskyi"", ""Ivan Petrovych Kotliarevsky""]",The author of *Natalka Poltavka* is Ivan Kotliarevsky.,"[-0.00017152745567727834, -4.768370445162873e-07, 0, -0.00010406429646536708, -9.536738616588991e-07, 0, -3.576278118089249e-07, 0, 0, -1.1920928244535389e-07, -3.6954811548639555e-06, -1.0728830375228426e-06, -1.1920928244535389e-07, -0.0001958416833076626, -0.0002536452084314078, -0.030192697420716286, -0.00045408427831716835, -5.960462772236497e-07, -3.576278118089249e-07, -2.169585604860913e-05, 0]",0.9985058171760545,CORRECT
825,6041173,Tsugumi Higasayama,place of birth,Saitama Prefecture,2713776,218,153469,[],"[""Saitama-ken""]",http://www.wikidata.org/entity/Q7850002,http://www.wikidata.org/entity/Q128186,Tsugumi Higasayama,Saitama Prefecture,95,14083,In what city was Tsugumi Higasayama born?,"[""Saitama Prefecture"", ""Saitama-ken""]","Tsugumi Higasayama was born in Tokyo, Japan.","[-0.0002369599969824776, -5.960462772236497e-07, -6.794906312279636e-06, -3.576278118089249e-07, -2.861018856492592e-06, -0.0013442536583170295, -2.3841574147809297e-05, 0, -1.5020257706055418e-05, -7.152555099310121e-07, -4.768370445162873e-07, -0.05392075702548027, -7.486063259420916e-05, -7.152555099310121e-07, -1.0728830375228426e-06, 0]",0.9965292069893257,INCORRECT
7715,6411341,Stari Ras,capital of,Principality of Serbia (early medieval),2886637,97,164535,"[""Ras""]","[""Serbia""]",http://www.wikidata.org/entity/Q917814,http://www.wikidata.org/entity/Q13107370,Stari Ras,Principality of Serbia (early medieval),1443,3276,What is Stari Ras the capital of?,"[""Principality of Serbia (early medieval)"", ""Serbia""]",Stari Ras was the capital of the medieval Serbian state of Raška.,"[-1.2636104656849056e-05, -4.768370445162873e-07, -2.3483953555114567e-05, -0.061998315155506134, -5.519237674889155e-05, -0.05166902020573616, -1.311301275563892e-06, -2.3841855067985307e-07, -0.20292548835277557, -0.001110890181735158, -0.011248505674302578, -2.169585604860913e-05, -0.0005936052766628563, -5.960462772236497e-07, 0, -0.00016675988445058465, 0]",0.9807853411291649,CORRECT
13745,282938,Schleswig-Holstein,capital,Kiel,114398,422,518526,"[""Slesvig-Holstein"",""SH"",""DE-SH""]",[],http://www.wikidata.org/entity/Q1194,http://www.wikidata.org/entity/Q1707,Schleswig-Holstein,Kiel,31758,17913,What is the capital of Schleswig-Holstein?,"[""Kiel""]",The capital of Schleswig-Holstein is Kiel.,"[-0.0002613918040879071, -1.5497195136049413e-06, -2.0265558760002023e-06, -1.1920928244535389e-07, 0, -1.6093124941107817e-05, 0, 0, -1.1920928244535389e-07, 0, -1.1920928244535389e-07, 0, -1.1920928244535389e-07, 0]",0.9999798903420912,CORRECT
2260,2056634,Grease,genre,romantic comedy,900952,91,2853587,[],"[""romedy"",""romcom""]",http://www.wikidata.org/entity/Q267721,http://www.wikidata.org/entity/Q860626,Grease (film),Romantic comedy,127970,64579,What genre is Grease?,"[""musical film"", ""musical movie"", ""romantic comedy"", ""romedy"", ""romcom""]",*Grease* is a musical romantic comedy.,"[-0.387493759393692, -1.4305104514278355e-06, -1.1920922133867862e-06, 0, -1.1920928244535389e-07, -3.576278118089249e-07, -2.5510462364763953e-05, -0.0061349645256996155, -1.1920922133867862e-06, -0.00033563701435923576, 0]",0.9648162105455639,CORRECT
3645,2796119,Hebbe Falls,country,India,1200444,182,2215085,[],"[""Bharat"",""Hindustan"",""Bharatvarsh"",""in"",""IN"",""Republic of India"",""\ud83c\uddee\ud83c\uddf3"",""IND"",""Aryavratt""]",http://www.wikidata.org/entity/Q37304,http://www.wikidata.org/entity/Q668,Hebbe Falls,India,2274,1301086,In what country is Hebbe Falls?,"[""India"", ""Bharat"", ""Hindustan"", ""Bharatvarsh"", ""in"", ""IN"", ""Republic of India"", ""🇮🇳"", ""IND"", ""Aryavratt""]",Hebbe Falls is located in India.,"[-9.417489309271332e-06, -1.764281842042692e-05, 0, -1.6927575416048057e-05, -0.10020668804645538, -2.3841855067985307e-07, -4.768370445162873e-07, -0.07888985425233841, 0]",0.9802922055559563,CORRECT
5417,5957923,The Stranger,producer,Bill Baggs,2674301,164,1512988,"[""Stranger""]","[""William Calhoun Baggs""]",http://www.wikidata.org/entity/Q7766944,http://www.wikidata.org/entity/Q4907984,The Stranger (video series),Bill Baggs,1378,208,Who was the producer of The Stranger?,"[""Bill Baggs"", ""William Calhoun Baggs""]",The producer of *The Stranger* (1946) was Sam Spiegel.,"[-0.006797996815294027, -0.00044824567157775164, -1.311301275563892e-06, -0.015324351377785206, -1.1920922133867862e-06, -0.00010692501382436603, -5.960462772236497e-07, -0.10022707283496857, -0.20141597092151642, -3.576278118089249e-07, -0.00022718709078617394, -0.00017093151109293103, -0.005233872216194868, -7.152555099310121e-07, -0.16453832387924194, -0.009758741594851017, -5.400034933700226e-05, -0.00015245705435518175, -1.1920928244535389e-07]",0.9737988212708586,INCORRECT
10837,1169774,Power,composer,S. Thaman,519260,639,2522157,[],[],http://www.wikidata.org/entity/Q17073246,http://www.wikidata.org/entity/Q7387939,Power (2014 Telugu film),S. Thaman,5107,29037,Who was the composer of Power?,"[""S. Thaman""]",The composer of *Power* was Ramin Djawadi.,"[-0.5972331762313843, -0.0007638397510163486, -2.9205850296420977e-05, -0.19755800068378448, -0.0017028844449669123, -0.0002286172821186483, -0.6090707182884216, -0.05733419954776764, -9.691245941212401e-05, -1.1920928244535389e-07, 0, -1.1920922133867862e-06, -8.702239938429557e-06, 0]",0.9007086850167603,INCORRECT
87,4674890,Jim Brown,occupation,radio personality,2059616,22,916690,[],"[""radio presenter"",""radio hostess"",""host"",""hostess"",""radio host"",""radio jockey"",""radio program boss"",""RJ""]",http://www.wikidata.org/entity/Q6193880,http://www.wikidata.org/entity/Q2722764,Jim Brown (radio host),Radio personality,98,5737,What is Jim Brown's occupation?,"[""radio personality"", ""radio presenter"", ""radio hostess"", ""host"", ""hostess"", ""radio host"", ""radio jockey"", ""radio program boss"", ""RJ""]",Jim Brown was a professional football player and actor.,"[-8.106198947643861e-06, -2.3841855067985307e-07, -0.049217477440834045, -3.5523738915799186e-05, -5.1377883210079744e-05, -0.0007855190197005868, 0, -0.5770258903503418, -0.00023505308490712196, -1.3470558769768104e-05, 0]",0.9445620690628295,INCORRECT
4091,1292989,Revigliasco d'Asti,country,Italy,575278,182,1218153,[],"[""Italia"",""Italian Republic"",""IT"",""\ud83c\uddee\ud83c\uddf9"",""ITA""]",http://www.wikidata.org/entity/Q17849,http://www.wikidata.org/entity/Q38,Revigliasco d'Asti,Italy,95,403188,In what country is Revigliasco d'Asti?,"[""Italy"", ""Italia"", ""Italian Republic"", ""IT"", ""🇮🇹"", ""ITA""]",Revigliasco d'Asti is in Italy.,"[-9.298280929215252e-06, -1.5497195136049413e-06, -2.145764938177308e-06, -1.1920928244535389e-07, -1.1920928244535389e-07, -0.0020034497138112783, -3.576278118089249e-07, 0, -0.000633992429357022, -7.986990567587782e-06, -1.6689286894688848e-06, 0]",0.9997783005894318,CORRECT
12251,5812793,Stand By Your Screen,author,Roy Minton,2601215,484,2513548,[],[],http://www.wikidata.org/entity/Q7598070,http://www.wikidata.org/entity/Q7373182,Stand by Your Screen,Roy Minton,58,263,Who is the author of Stand By Your Screen?,"[""Roy Minton""]",The author of *Stand By Your Screen* is David A. Banks.,"[-0.05055127665400505, -0.0020775655284523964, -3.1709168979432434e-05, -0.025142226368188858, -0.0001618731184862554, -5.149708886165172e-05, -0.00017915551143232733, -1.2159273865108844e-05, -0.0023899106308817863, -6.0437283536884934e-05, -2.6236746311187744, -3.6104791164398193, -0.008201610296964645, -3.3335788249969482, -1.2278481335670222e-05, -1.1920928244535389e-07]",0.5468734946860572,INCORRECT
12001,2696170,Facebook,author,Chris Hughes,1160340,484,1192983,"[""facebook.com"",""FB"",""FACEBOOK""]",[],http://www.wikidata.org/entity/Q355,http://www.wikidata.org/entity/Q370321,Facebook,Chris Hughes,1551049,46882,Who is the author of Facebook?,"[""Eduardo Saverin"", ""Eduardo Luiz Saverin"", ""Mark Zuckerberg"", ""Mark Elliott Zuckerberg"", ""Zuck"", ""Zuckerberg"", ""Mark Elliot Zuckerberg"", ""Dustin Moskovitz"", ""Chris Hughes""]",The author of Facebook is Mark Zuckerberg.,"[-0.06197041645646095, -0.00031609306461177766, -4.6132929128361866e-05, -4.768370445162873e-07, -1.1205610462639015e-05, -2.3841855067985307e-07, -1.7881377516459906e-06, -1.6689160474925302e-05, 0]",0.9930947250023595,CORRECT
140,4411817,Hiroyuki Arai,occupation,politician,1938988,22,2834605,[],"[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q5771482,http://www.wikidata.org/entity/Q82955,Hiroyuki Arai,Politician,147,25692,What is Hiroyuki Arai's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Hiroyuki Arai is a Japanese politician and member of the House of Councillors.,"[-6.318072337307967e-06, -1.1920922133867862e-06, -1.6689286894688848e-06, -8.106198947643861e-06, 0, -0.0005106813623569906, -1.5139465176616795e-05, -0.0004487222759053111, -0.00010549465514486656, -0.17578180134296417, -0.9094233512878418, -2.3841855067985307e-07, -1.1920928244535389e-07, -0.1602363884449005, 0, -0.8259416818618774, -2.3841855067985307e-07, 0, -0.00024351492174901068, 0]",0.9015531932163603,CORRECT
1369,6345556,Console,genre,electronic music,2860959,91,2931668,[],"[""electrosonic""]",http://www.wikidata.org/entity/Q873759,http://www.wikidata.org/entity/Q9778,Console (musician),Electronic music,1022,77084,What genre is Console?,"[""electronic music"", ""electrosonic""]",Console is an indie rock band.,"[-0.04871881753206253, -0.00021669900161214173, -0.17046678066253662, -0.7807787656784058, -0.009399918839335442, -0.006540440022945404, -0.004048248287290335, 0]",0.880274746106558,INCORRECT
1930,2661013,Sultan,genre,French hip hop,1146303,91,212367,[],"[""rap francais""]",http://www.wikidata.org/entity/Q3503529,http://www.wikidata.org/entity/Q138020,Sultan (rapper),French hip hop,512,2936,What genre is Sultan?,"[""French hip hop"", ""rap francais""]",Sultan is a sports drama film.,"[-0.3151780366897583, 0, -9.775113539944869e-06, -0.8260407447814941, -0.0012450808426365256, -0.00013100242358632386, -5.8530047681415454e-05, -5.125986263010418e-06, 0]",0.8807661335268385,INCORRECT
4881,1726148,City of God,producer,Walter Salles,762826,164,1346127,[],"[""Walter Moreira Salles, Jr.""]",http://www.wikidata.org/entity/Q220741,http://www.wikidata.org/entity/Q458696,City of God (2002 film),Walter Salles,34043,2989,Who was the producer of City of God?,"[""Walter Salles"", ""Walter Moreira Salles, Jr.""]","The producer of *City of God* was Fernando Meirelles, along with co-producers Katia Lund, Bráulio Mantovani, and others.","[-0.0002908283786382526, -0.12863272428512573, -7.152555099310121e-07, -0.0009136793087236583, 0, 0, -0.0008903353591449559, 0, -0.00012957210128661245, -2.470188617706299, -0.0009210634743794799, -1.1920928244535389e-07, -1.7881377516459906e-06, 0, -0.10193660855293274, -0.7146943211555481, -8.344646857949556e-07, -0.04463665559887886, -0.38692736625671387, 0, -1.328399419784546, -0.0007377525325864553, -0.04707271233201027, -0.3874179422855377, -0.7840182781219482, -0.1065569669008255, -2.3841855067985307e-07, 0, -0.0002754547167569399, -2.3841830625315197e-06, -1.7881377516459906e-06, -2.861018856492592e-06, -0.0015068616485223174, -0.013806438073515892, -0.004365794360637665, -8.344646857949556e-07]",0.8342422798027699,INCORRECT
11159,4718146,Hafez,religion,Sufism,2076246,106,2919600,"[""Kh\u0101ja Shamsu D\u012bn Muhammad H\u0101fez-e Sh\u012br\u0101z\u012b"",""\u1e24\u0101fiz"",""Shamsoddin Mohammad Hafez-e Shirazi"",""\u1e24\u0101fe\u1e93"",""Mo\u1e25ammed Shams od-D\u012bn \u1e24afe\u1e93"",""\u1e24\u0101fi\u1e93"",""of Shiraz \u0160ams-al-Din Mo\u1e25ammad"",""\u1e24\u0101fi\u1e93 Sh\u012br\u0101z\u012b"",""Shams al-D\u012bn Mu\u1e25ammad Sh\u012br\u0101z\u012b"",""Shams-ud-Din Mohammed"",""Mo\u1e25ammed \u0160ams al-D\u012bn \u1e24afe\u1e93"",""Hafiz"",""Khafiz"",""Hafis"",""Haafiz"",""H\u00e4fiz""]","[""Sufi"",""Sufi (person)""]",http://www.wikidata.org/entity/Q6240,http://www.wikidata.org/entity/Q9603,Hafez,Sufism,16925,82137,What is the religion of Hafez?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims"", ""Shia Islam"", ""Shīa Islam"", ""Shiism"", ""Shiah Islam"", ""Shiʿa Islam"", ""Shi'a Islam"", ""Sufism"", ""Sufi"", ""Sufi (person)""]","Hafez was a Muslim, specifically a Shia Muslim, and his poetry is deeply rooted in Islamic mysticism and Persian Sufi tradition.","[-1.680836794548668e-05, -7.033323527139146e-06, -2.0265558760002023e-06, -0.00012683063687290996, -7.152555099310121e-07, -0.13561458885669708, -0.20257927477359772, -0.014290259219706059, -0.14034608006477356, -0.627548098564148, -0.02391306310892105, -0.04989735782146454, -0.21661075949668884, -0.04868713766336441, -0.005923929158598185, -0.19560547173023224, -4.291525328881107e-06, -0.07445742189884186, -1.1920928244535389e-07, -0.011064248159527779, -0.004293865989893675, 0, -0.00038235029205679893, -0.11160505563020706, -0.0035967440344393253, 0, -0.005233753472566605, -0.10020658373832703, -2.3841855067985307e-07, 0]",0.9363800921601713,CORRECT
11100,6497530,Catholic Church,religion,Catholicism,2918816,106,621834,"[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]","[""Catholic faith"",""Catholic religion"",""Catholic""]",http://www.wikidata.org/entity/Q9592,http://www.wikidata.org/entity/Q1841,Catholic Church,Catholicism,195995,16111,What is the religion of Catholic Church?,"[""Catholicism"", ""Catholic faith"", ""Catholic religion"", ""Catholic""]",The religion of the Catholic Church is Christianity.,"[-4.410734163684538e-06, -0.004078879952430725, -1.1920922133867862e-06, -1.7881377516459906e-06, 0, 0, -2.3841855067985307e-07, -0.014864286407828331, -0.00038020533975213766, 0]",0.9980687671263676,INCORRECT
1126,3093369,Technology,genre,synth-pop,1319628,91,159936,[],"[""synthesizer pop"",""techno-pop"",""synthpop""]",http://www.wikidata.org/entity/Q4456889,http://www.wikidata.org/entity/Q1298934,Technology (band),Synth-pop,595,67724,What genre is Technology?,"[""synth-pop"", ""synthesizer pop"", ""techno-pop"", ""synthpop""]","Technology is not a genre; it is a field or subject area involving tools, systems, and methods developed through scientific knowledge.","[-0.011082522571086884, -1.0132738680113107e-05, -3.6238969187252223e-05, -5.960462772236497e-07, -0.001444249995984137, -0.0002791491860989481, -7.629365427419543e-06, -1.3470558769768104e-05, -0.0003355178632773459, -0.02447880432009697, -0.06248323246836662, -0.3344169855117798, -0.007342614233493805, -0.27712708711624146, -1.0220423936843872, -2.861018856492592e-06, -0.012862102128565311, 0, -3.576278118089249e-07, -0.005660101771354675, -0.2021571844816208, -0.0015979153104126453, -2.3841574147809297e-05, -4.684815212385729e-05, -4.327203714638017e-05, 0]",0.9272620728447837,INCORRECT
3457,294568,Tvedes Bryggeri,country,Denmark,118983,182,1145172,[],"[""DK"",""Danmark"",""DNK"",""DEK"",""dk"",""Denmark proper"",""metropolitan Denmark"",""\ud83c\udde9\ud83c\uddf0"",""DEN"",""TAN"",""Realm of Denmark"",""Kingdom of Denmark""]",http://www.wikidata.org/entity/Q12007958,http://www.wikidata.org/entity/Q35,Tvedes Bryggeri,Denmark,205,282017,In what country is Tvedes Bryggeri?,"[""Denmark"", ""DK"", ""Danmark"", ""DNK"", ""DEK"", ""dk"", ""Denmark proper"", ""metropolitan Denmark"", ""🇩🇰"", ""DEN"", ""TAN"", ""Realm of Denmark"", ""Kingdom of Denmark""]",Tvedes Bryggeri is in Denmark.,"[-2.3841855067985307e-07, 0, -2.3007127310847864e-05, -1.1920928244535389e-07, -1.5497195136049413e-06, -6.6756979322235566e-06, -0.00020644917094614357, -0.062010303139686584, -1.311301275563892e-06, -2.777537883957848e-05, 0]",0.9943544120970826,CORRECT
13252,4786363,Jääpeili,author,Aaro Hellaakoski,2104383,484,1372384,[],"[""Aaro Antti Hellaakoski""]",http://www.wikidata.org/entity/Q6320041,http://www.wikidata.org/entity/Q4661753,Jääpeili,Aaro Hellaakoski,50,212,Who is the author of Jääpeili?,"[""Aaro Hellaakoski"", ""Aaro Antti Hellaakoski""]",The author of *Jääpeili* is Leena Lehtolainen.,"[-0.00027581225731410086, -5.960446742392378e-06, -1.1920928244535389e-07, -0.0002618685248307884, -1.1920928244535389e-07, 0, 0, -1.1920928244535389e-07, 0, -1.6689286894688848e-06, -0.4147551953792572, -1.7881377516459906e-06, -0.3263998329639435, -1.2755313036905136e-05, -0.002172611653804779, -7.056941103655845e-05, -3.576278118089249e-07, 0]",0.9595114375931847,INCORRECT
8379,5453608,Pilot,screenwriter,Jeff Eastin,2425274,533,2052599,[],[],http://www.wikidata.org/entity/Q7194395,http://www.wikidata.org/entity/Q6173763,Pilot (White Collar),Jeff Eastin,809,2125,Who was the screenwriter for Pilot?,"[""Jeff Eastin""]","The screenwriter for the pilot episode of *Pilot* depends on the specific show, as many series have a pilot episode; please specify the full title of the series.","[-0.006180459633469582, -0.0012165057705715299, -0.0011704268399626017, -1.4305104514278355e-06, -0.9806474447250366, -0.06568824499845505, -0.006826767697930336, -0.0022199528757482767, -0.04559862241148949, -0.00600782735273242, -5.483612312673358e-06, -1.5735502529423684e-05, -0.12675783038139343, -3.576278118089249e-07, -2.753696753643453e-05, -0.0012748456792905927, -0.34524962306022644, -0.13240280747413635, -0.00012432756193447858, -0.13470348715782166, -0.09572918713092804, -0.00029059001826681197, -0.44473934173583984, -0.010230365209281445, -0.014286850579082966, -0.05905116721987724, -0.04931711032986641, -0.023289820179343224, -3.576278118089249e-07, -0.22416794300079346, -0.0009203489171341062, -0.0007465674425475299, 0, -0.08016510307788849, -0.04883768782019615, 0]",0.9224014092963904,NOT_ATTEMPTED
5834,302569,Devil,director,John Erick Dowdle,122820,526,1049321,[],[],http://www.wikidata.org/entity/Q1206820,http://www.wikidata.org/entity/Q3181441,Devil (2010 film),John Erick Dowdle,26542,5823,Who was the director of Devil?,"[""John Erick Dowdle""]",The director of *Devil* (2010) was John Erick Dowdle.,"[-0.00042548662167973816, -4.100715523236431e-05, -3.4570634852570947e-06, -0.07921281456947327, -0.07904187589883804, -8.940656698541716e-06, -3.576278118089249e-07, -0.0008045773720368743, -3.3378546504536644e-06, 0, -9.417489309271332e-06, -4.887569048150908e-06, -7.152555099310121e-07, -7.509902934543788e-05, -0.00037496211007237434, -0.0060241795144975185, -0.0002330270071979612, -9.059865078597795e-06, -5.722029527532868e-06, 0]",0.991720519036246,CORRECT
8387,86179,Ghost in the Shell 2: Innocence,screenwriter,Mamoru Oshii,33380,533,948718,"[""Innocence""]",[],http://www.wikidata.org/entity/Q1058469,http://www.wikidata.org/entity/Q285084,Ghost in the Shell 2: Innocence,Mamoru Oshii,12329,11609,Who was the screenwriter for Ghost in the Shell 2: Innocence?,"[""Mamoru Oshii"", ""Masamune Shirow""]",The screenwriter for *Ghost in the Shell 2: Innocence* was Mamoru Oshii.,"[-0.00013410145766101778, -0.005252964794635773, 0, -1.1920928244535389e-07, -0.04870757833123207, -5.960462772236497e-07, -1.1920928244535389e-07, -3.576278118089249e-07, -0.0003634030872490257, -3.576278118089249e-07, 0, -1.1920928244535389e-07, -3.576278118089249e-07, -4.887569048150908e-06, 0, -3.2186455882765586e-06, -0.012478020042181015, -7.152555099310121e-07, -1.1920928244535389e-07, -1.1920928244535389e-07, 0, -0.0024804084096103907, -2.3841855067985307e-07]",0.9969859513494167,CORRECT
7388,2813734,Like It Was,director,Larry Shaw,1207774,526,1021403,[],[],http://www.wikidata.org/entity/Q375852,http://www.wikidata.org/entity/Q3100367,Like It Was,Larry Shaw (director),172,415,Who was the director of Like It Was?,"[""Larry Shaw""]",The director of *Like It Was* was Alan Berliner.,"[-0.35895079374313354, -0.005597156938165426, -1.3589766240329482e-05, -0.03085881471633911, -9.762764238985255e-05, -8.737658936297521e-05, -8.22540732769994e-06, -0.0004234609368722886, -0.00697439955547452, -3.0517897605895996, -0.6670711636543274, -1.5497195136049413e-06, -1.537788011773955e-05, -1.1920928244535389e-07]",0.7449630399815172,INCORRECT
1164,2665408,Spice,genre,pop rock,1148004,91,1479426,[],"[""pop\/rock"",""pop-rock""]",http://www.wikidata.org/entity/Q3508822,http://www.wikidata.org/entity/Q484641,Spice (British band),Pop rock,368,85003,What genre is Spice?,"[""pop rock"", ""pop/rock"", ""pop-rock""]",Spice is a reggae and dancehall artist.,"[-0.0005884823040105402, -1.1920928244535389e-07, -0.0026478252839297056, -0.09305807948112488, -0.411157488822937, -0.0015023384476080537, -0.06462708115577698, -6.663577369181439e-05, 0, -0.032545190304517746, -0.05571203678846359, 0]",0.9463348834724469,INCORRECT
5816,1438857,Thicker than Water,director,The Malloys,643551,526,2920271,[],[],http://www.wikidata.org/entity/Q1880223,http://www.wikidata.org/entity/Q961238,Thicker than Water (2000 film),The Malloys,463,819,Who was the director of Thicker than Water?,"[""Jack Johnson"", ""Jack Hody Johnson"", ""The Malloys""]",The director of *Thicker than Water* was Tom Zubrycki.,"[-0.00466223806142807, -0.00016008525562938303, -1.1920922133867862e-06, -0.0110928975045681, -4.291525328881107e-06, -2.3841855067985307e-07, -0.16022440791130066, -4.6491513785440475e-06, -9.536738616588991e-07, -0.018524734303355217, -0.5049352645874023, -1.0594828128814697, -0.0005944392178207636, -6.437280717364047e-06, -5.543078441405669e-05, -1.1920928244535389e-07]",0.8958481220719803,INCORRECT
4007,6118835,Vrap,country,Albania,2754588,182,766746,[],"[""Republic of Albania"",""al"",""Republika e Shqip\u00ebris\u00eb"",""Shqip\u00ebris\u00eb"",""\ud83c\udde6\ud83c\uddf1"",""ALB""]",http://www.wikidata.org/entity/Q7942616,http://www.wikidata.org/entity/Q222,Vrap,Albania,133,229703,In what country is Vrap?,"[""Albania"", ""Republic of Albania"", ""al"", ""Republika e Shqipërisë"", ""Shqipërisë"", ""🇦🇱"", ""ALB""]",Vrap is a village in Albania.,"[-2.264974000354414e-06, 0, -1.4781842764932662e-05, -0.35195547342300415, -0.0033532127272337675, -0.048587556928396225, -0.002913993550464511, -0.0010339635191485286, 0]",0.9556936029293084,CORRECT
11334,985724,Assumption of Mary,religion,Catholic Church,421407,106,2918816,"[""Assumption of the Virgin"",""Assumption of the Virgin Mary"",""the Assumption"",""Ascension of Mary""]","[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]",http://www.wikidata.org/entity/Q162691,http://www.wikidata.org/entity/Q9592,Assumption of Mary,Catholic Church,23361,195995,What is the religion of Assumption of Mary?,"[""Anglican Communion"", ""Eastern Orthodox Church"", ""Eastern Church"", ""Orthodox Church"", ""Orthodox Catholic Church"", ""Greek Church"", ""Eastern Orthodox communion"", ""Church of the Seven Councils"", ""Oriental Orthodox Churches"", ""oriental orthodox churches"", ""Oriental Orthodoxy"", ""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]","The Assumption of Mary is a doctrine in the Roman Catholic Church, which teaches that the Virgin Mary was taken body and soul into heaven at the end of her earthly life.","[-1.5497195136049413e-06, -5.483612312673358e-06, 0, -1.1920928244535389e-07, -4.291525328881107e-06, -2.7656173188006505e-05, 0, -0.008193097077310085, -0.1002357006072998, -2.861018856492592e-06, -0.014163801446557045, 0, -0.0015092422254383564, -0.150637686252594, -0.007051581051200628, -0.12709350883960724, 0, -0.6931564807891846, -4.291525328881107e-06, -1.1920928244535389e-07, -2.753696753643453e-05, -0.3133019208908081, -0.01932261697947979, 0, -1.0728830375228426e-06, 0, -0.004945308435708284, -0.01824583299458027, 0, -1.1920928244535389e-07, -2.3841855067985307e-07, 0, -0.2014186978340149, 0, -3.6954811548639555e-06, 0]",0.954952974720851,CORRECT
12772,6521509,Next,author,Michael Crichton,2927528,484,534524,[],"[""John Michael Crichton"",""Michael Douglas"",""Jeffery Hudson"",""John Lange""]",http://www.wikidata.org/entity/Q971336,http://www.wikidata.org/entity/Q172140,Next (Crichton novel),Michael Crichton,5424,77167,Who is the author of Next?,"[""Michael Crichton"", ""John Michael Crichton"", ""Michael Douglas"", ""Jeffery Hudson"", ""John Lange""]",The author of *Next* is James H. Fleming.,"[-0.25207042694091797, -0.00012182447244413197, -4.768370445162873e-07, -0.00011312322021694854, -2.7418097943154862e-06, -9.059865078597795e-06, -1.6689286894688848e-06, -1.053952932357788, -0.0006702084210701287, -0.20536045730113983, -2.0124707221984863, -0.0003716255014296621, -2.7418097943154862e-06]",0.7624904985375209,INCORRECT
