Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
4302,1152471,Svengali,producer,Jonny Owen,509496,164,2089464,[],[],http://www.wikidata.org/entity/Q17022598,http://www.wikidata.org/entity/Q6275805,Svengali (2013 film),Jonny Owen,965,6096,Who was the producer of Svengali?,"[""Jonny Owen""]",Carl Laemmle Jr. was the producer of Svengali.,,The producer of Svengali was Irving Thalberg.,Carl Laemmle Jr. was the producer of the 1931 film Svengali.,The producer of *Svengali* was Carl Laemmle Jr.,The producer of *Svengali* was Irving Thalberg.,Irving Thalberg was the producer of the film Svengali.,The producer of *Svengali* was Carl Laemmle Jr.,The producer of *Svengali* was Carl Laemmle Jr.,,0,1,2,0,0,2,2,0,0,1,0.5,Carl Laemmle Jr. was the producer of Svengali.,INCORRECT
9386,6084373,Us,screenwriter,Michael Landon,2736868,533,1133726,[],"[""Eugene Maurice Orowitz""]",http://www.wikidata.org/entity/Q7901638,http://www.wikidata.org/entity/Q346411,Us (1991 film),Michael Landon,927,134305,Who was the screenwriter for Us?,"[""Michael Landon"", ""Eugene Maurice Orowitz""]",Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele.,Jordan Peele was the screenwriter for *Us*.,0,0,0,0,0,0,0,0,0,0,1.0,Jordan Peele.,INCORRECT
11298,3058587,Matthew the Apostle,religion,Christianity,1307348,106,1582175,"[""Saint Matthew"",""Matthew"",""Matthew the Evangelist""]","[""Christian faith""]",http://www.wikidata.org/entity/Q43600,http://www.wikidata.org/entity/Q5043,Matthew the Apostle,Christianity,33854,213455,What is the religion of Matthew the Apostle?,"[""Christianity"", ""Christian faith""]",Christianity (he was a Jewish follower of Jesus who became one of the original apostles).,Christianity.,Christianity.,Christianity.,Christianity.,Matthew the Apostle was a Jew.,"Matthew the Apostle was a Christian, being one of the twelve apostles of Jesus.",Matthew the Apostle was a follower of Christianity.,Christianity.,Matthew the Apostle was a Christian.,0,0,0,0,0,1,2,2,2,2,0.5,Christianity (he was a Jewish follower of Jesus who became one of the original apostles).,CORRECT
172,2738003,Arcangelo Ghisleri,occupation,journalist,1176446,22,663400,[],"[""journo"",""journalists""]",http://www.wikidata.org/entity/Q3621417,http://www.wikidata.org/entity/Q1930187,Arcangelo Ghisleri,Journalist,85,24952,What is Arcangelo Ghisleri's occupation?,"[""journalist"", ""journo"", ""journalists""]",Arcangelo Ghisleri was an Italian journalist and politician.,Arcangelo Ghisleri was an Italian journalist and political activist.,Arcangelo Ghisleri was an Italian journalist and politician.,Arcangelo Ghisleri was an Italian journalist and politician.,Arcangelo Ghisleri is an Italian journalist.,Arcangelo Ghisleri is an Italian journalist.,Arcangelo Ghisleri is a journalist.,Arcangelo Ghisleri was an Italian journalist and politician.,Arcangelo Ghisleri is an Italian journalist.,Arcangelo Ghisleri is an Italian journalist.,0,0,0,0,0,0,0,0,0,0,1.0,Arcangelo Ghisleri was an Italian journalist and politician.,CORRECT
2193,2941035,A Hero of Our Times,genre,comedy film,1259340,91,336148,"[""Hero of Our Times"",""Un eroe dei nostri tempi""]","[""comedy movie""]",http://www.wikidata.org/entity/Q4003806,http://www.wikidata.org/entity/Q157443,A Hero of Our Times,Comedy film,215,36816,What genre is A Hero of Our Times?,"[""comedy film"", ""comedy movie""]",A Hero of Our Times is a Romantic‑era novel (a work of Russian Romanticism).,A Hero of Our Times is a Russian Romantic novel.,A Hero of Our Times is a Russian psychological novel (literary fiction).,A Hero of Our Times is a Romantic‑era novel (a work of Russian Romantic literature).,A Hero of Our Times is a Russian Romantic novel.,A Hero of Our Times is a Romantic‑era psychological novel.,A Hero of Our Times is a Russian Romantic novel.,A Hero of Our Times is a Romantic‑era novella (a work of Russian Romantic literature).,A Hero of Our Times is a Russian Romantic novel.,A Hero of Our Times is a Russian Romantic novel.,0,0,1,0,0,2,0,3,3,3,0.5,A Hero of Our Times is a Romantic‑era novel (a work of Russian Romanticism).,INCORRECT
12307,672890,Capital,author,John Lanchester,284721,484,505026,[],"[""John Henry Lanchester""]",http://www.wikidata.org/entity/Q15052527,http://www.wikidata.org/entity/Q1700782,Capital (novel),John Lanchester,1630,1962,Who is the author of Capital?,"[""John Lanchester"", ""John Henry Lanchester""]",Karl Marx.,Karl Marx is the author of *Capital*.,Karl Marx.,The author of *Capital* is Karl Marx.,Karl Marx.,Karl Marx is the author of *Capital*.,Karl Marx is the author of *Capital*.,Karl Marx is the author of *Capital*.,Karl Marx is the author of *Capital*.,Karl Marx.,0,0,0,0,0,0,0,0,0,0,1.0,Karl Marx.,INCORRECT
8563,3821577,D Day,screenwriter,Nikhil Advani,1667347,533,796522,[],"[""Nikkhil Suresh Advani""]",http://www.wikidata.org/entity/Q5207081,http://www.wikidata.org/entity/Q2332619,D-Day (2013 film),Nikkhil Advani,5475,13854,Who was the screenwriter for D Day?,"[""Nikhil Advani"", ""Nikkhil Suresh Advani""]",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
5525,3633765,Fresh,producer,Lawrence Bender,1575847,164,1640485,[],[],http://www.wikidata.org/entity/Q503199,http://www.wikidata.org/entity/Q514913,Fresh (1994 film),Lawrence Bender,6621,12812,Who was the producer of Fresh?,"[""Lawrence Bender""]",,,The producer of the film *Fresh,The track “Fresh” was produced by the members,,,,Larry Meistrich.,Larry Meistrich.,,0,0,1,2,0,0,0,3,3,0,0.6,,NOT_ATTEMPTED
1986,5450342,Piel,genre,telenovela,2423736,91,808588,[],"[""Spanish soap opera""]",http://www.wikidata.org/entity/Q7191634,http://www.wikidata.org/entity/Q23745,Piel (TV series),Telenovela,68,22256,What genre is Piel?,"[""telenovela"", ""Spanish soap opera""]",,Piel is a fantasy genre.,Piel is classified as a trance music,,Piel is a fantasy‑genre work.,,,,,,0,1,2,0,1,0,0,0,0,0,0.7,,NOT_ATTEMPTED
10125,1480899,I Bet,composer,Harmony Samuels,661204,639,1903538,[],"[""Harmony David Samuels"",""H-Money""]",http://www.wikidata.org/entity/Q19263704,http://www.wikidata.org/entity/Q5659606,I Bet (Ciara song),Harmony Samuels,1248,1451,Who was the composer of I Bet?,"[""Ciara"", ""Ciara Princess Harris"", ""Ciara Princess Wilson"", ""Harmony Samuels"", ""Harmony David Samuels"", ""H-Money""]",Chris Brown.,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,0.9,,NOT_ATTEMPTED
8282,1417211,Troy,screenwriter,David Benioff,633774,533,1579944,[],"[""David Friedman""]",http://www.wikidata.org/entity/Q186587,http://www.wikidata.org/entity/Q503997,Troy (film),David Benioff,118889,65738,Who was the screenwriter for Troy?,"[""David Benioff"", ""David Friedman""]",David Benioff.,David Benioff.,David Benioff.,The screenwriter for *Troy* was David Benioff.,David Benioff.,The screenplay for *Troy* was written by David Benioff.,David Benioff.,David Benioff.,David Benioff.,The screenwriter for *Troy* was David Benioff.,0,0,0,0,0,0,0,0,0,0,1.0,David Benioff.,CORRECT
126,4626587,James M. Geraghty,occupation,politician,2039312,22,2834605,[],"[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q6138430,http://www.wikidata.org/entity/Q82955,James M. Geraghty,Politician,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",James M. Geraghty is a United States federal judge.,James M. Geraghty is an attorney (U,,James M. Ger,James M,James M. Geraghty is a United States federal judge.,James M. Geraghty is a United States federal judge serving on the U.S. District Court for the Eastern District of Michigan.,James M. Geraghty is an attorney.,James M. Geraghty is an American attorney,,0,1,2,2,1,0,0,1,1,2,0.4,James M. Geraghty is an attorney (U,CORRECT
8388,6298762,The Celebration,screenwriter,Thomas Vinterberg,2842045,533,1036958,"[""Celebration"",""Festen""]",[],http://www.wikidata.org/entity/Q841958,http://www.wikidata.org/entity/Q314287,Festen,Thomas Vinterberg,12282,17470,Who was the screenwriter for The Celebration?,"[""Thomas Vinterberg""]",,The Celebration was written by Thomas Vinterberg and Nicolas Winding,The screenwriter for *The Celebration* (Festen) was Thomas Vinter,The screenplay for The Celebration,The Celebration was written by Thomas Vinterberg and Lars von Trier.,The Celebration was written by Thomas Vinterberg and Lars von Trier.,Thomas Vinterberg.,Thomas Vinterberg.,,The screenplay for *The Celebration* was written by Thomas Vinterberg and Nicolas Winding Refn.,0,1,2,1,3,3,3,3,0,1,0.4,The Celebration was written by Thomas Vinterberg and Lars von Trier.,INCORRECT
9241,4576221,This Is the End,screenwriter,Seth Rogen,2018414,533,761879,[],"[""Seth Aaron Rogen""]",http://www.wikidata.org/entity/Q607363,http://www.wikidata.org/entity/Q220308,This Is the End,Seth Rogen,43461,145749,Who was the screenwriter for This Is the End?,"[""Seth Rogen"", ""Seth Aaron Rogen""]",The film *This Is the End* was written by Seth Rogen and Evan Goldberg.,The screenplay for *This Is the End* was written by Seth Rogen and Evan Goldberg.,The film *This Is the End* was written by Seth Rogen and Evan Goldberg.,The screenplay for *This Is the End* was written by Seth Rogen and Evan Goldberg.,The screenplay for *This Is the End* was written by Seth Rogen and Evan Goldberg.,The film *This Is the End* was written by Seth Rogen and Evan Goldberg.,The film *This Is the End* was written by Seth Rogen and Evan Goldberg.,The screenplay for *This Is the End* was written by Seth Rogen and Evan Goldberg.,The screenplay for *This Is the End* was written by Seth Rogen and Evan Goldberg.,The film *This Is the End* was written by Seth Rogen and Evan Goldberg.,0,0,0,0,0,0,0,0,0,0,1.0,The film *This Is the End* was written by Seth Rogen and Evan Goldberg.,INCORRECT
1029,1639512,William Bell Scott,place of birth,Edinburgh,728631,218,799769,"[""Will. Bell Scott"",""Bell Scott"",""Scott""]","[""Edinburg"",""Edinburgh, Scotland"",""City of Edinburgh"",""Edina"",""Modern Athens""]",http://www.wikidata.org/entity/Q2075556,http://www.wikidata.org/entity/Q23436,William Bell Scott,Edinburgh,676,114880,In what city was William Bell Scott born?,"[""Edinburgh"", ""Edinburg"", ""Edinburgh, Scotland"", ""City of Edinburgh"", ""Edina"", ""Modern Athens""]",Newcastle upon Tyne.,"William Bell Scott was born in Newcastle upon Tyne, England.",William Bell Scott was born in Newcastle upon Tyne.,Edinburgh.,William Bell Scott was born in Newcastle upon Tyne.,William Bell Scott was born in Newcastle upon Tyne.,William Bell Scott was born in Newcastle upon Tyne.,William Bell Scott was born in Newcastle upon Tyne.,"William Bell Scott was born in Edinburgh, Scotland.","William Bell Scott was born in Newcastle upon Tyne, England.",0,0,0,1,0,0,0,0,1,0,0.8,Newcastle upon Tyne.,INCORRECT
4871,3608876,Butterfly,producer,Matt Cimber,1562374,164,2262104,[],[],http://www.wikidata.org/entity/Q5002915,http://www.wikidata.org/entity/Q6788484,Butterfly (1982 film),Matt Cimber,5287,5193,Who was the producer of Butterfly?,"[""Matt Cimber""]",,,,,The producer of *Butterfly* was **George Martin**.,,,,,,0,0,0,0,1,0,0,0,0,0,0.9,,NOT_ATTEMPTED
6908,5916960,The City,director,Harvey Hart,2653300,526,342504,"[""City""]",[],http://www.wikidata.org/entity/Q7723147,http://www.wikidata.org/entity/Q1587909,The City (1977 film),Harvey Hart,193,431,Who was the director of The City?,"[""Harvey Hart""]",The director of *The City* is Ramin Bahrani.,Ralph Murphy.,,Michael Gill,Herbert Kline was the director of The City.,The City was directed by Ralph Steiner and Willard Van Dyke.,Frank Borzage.,The City was directed by Ralph Steiner and Willard,,Charles Brabin.,0,1,2,3,4,5,6,5,2,7,0.2,,NOT_ATTEMPTED
4952,805471,Queen,producer,Anurag Kashyap,343818,164,945262,[],[],http://www.wikidata.org/entity/Q15907466,http://www.wikidata.org/entity/Q2839609,Queen (2013 film),Anurag Kashyap,10356,54709,Who was the producer of Queen?,"[""Anurag Kashyap""]",Roy Thomas Baker.,Roy Thomas Baker was the producer best known for working with Queen.,Roy Thomas Baker.,The legendary producer who helped shape Queen’s sound was Roy Thomas Baker.,Roy Thomas Baker.,Roy Thomas Baker.,Roy Thomas Baker.,Roy Thomas Baker.,Roy Thomas Baker.,Roy Thomas Baker.,0,0,0,0,0,0,0,0,0,0,1.0,Roy Thomas Baker.,INCORRECT
11729,66701,Krasen Trifonov,sport,association football,26190,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q10492701,http://www.wikidata.org/entity/Q2736,Krasen Trifonov,Association football,70,197767,What sport does Krasen Trifonov play?,"[""association football"", ""football"", ""soccer""]",Krasen Trifonov is a professional football (soccer) player.,Krasen Trifonov plays football (soccer).,Krasen Trifonov is a football (soccer) player.,Krasen Trifonov plays football (soccer).,He plays football (soccer).,Krasen Trifonov plays football (soccer).,He plays football (soccer).,Football.,Krasen Trifonov plays football (soccer).,Football.,0,0,0,0,0,0,0,0,0,0,1.0,Krasen Trifonov is a professional football (soccer) player.,CORRECT
9396,246632,The Relic,screenwriter,Douglas Preston,99327,533,2541511,"[""Relic""]","[""Douglas Jerome Preston"",""Douglas J. Preston""]",http://www.wikidata.org/entity/Q1170168,http://www.wikidata.org/entity/Q742632,The Relic (film),Douglas Preston,12433,4806,Who was the screenwriter for The Relic?,"[""Douglas Preston"", ""Douglas Jerome Preston"", ""Douglas J. Preston"", ""Lincoln Child""]",The screenwriters for *The Relic* were Bill Warner and Wesley Strick.,The screenplay for *The Relic* was written by Gary Sherman and Dan Gordon.,,"The screenwriter for *The Relic* was Kevin J. Anderson, co‑written with Jim Thomas.",,The screenwriter for *The Relic* was Kevin J. Anderson.,The screenwriters for *The Relic* were John Crowley and Dan O'Bannon.,,,,0,1,2,3,2,3,4,2,2,2,0.5,,NOT_ATTEMPTED
11796,3208195,Abdoul Thiam,sport,association football,1374519,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q4665161,http://www.wikidata.org/entity/Q2736,Abdoul Thiam,Association football,58,197767,What sport does Abdoul Thiam play?,"[""association football"", ""football"", ""soccer""]",Abdoul Thiam plays football (soccer).,Abdoul Thiam is a professional football (soccer) player.,Abdoul Thiam is a professional football (soccer) player.,Abdoul Thiam is a football (soccer) player.,He plays football (soccer).,Abdoul Thiam is a professional football (soccer) player.,Abdoul Thiam is a professional football (soccer) player.,Abdoul Thiam is a professional football (soccer) player.,Abdoul Thiam is a football (soccer) player.,He is a football (soccer) player.,0,0,0,0,0,0,0,0,0,0,1.0,Abdoul Thiam plays football (soccer).,CORRECT
5003,2070408,Turn to You,producer,Justin Bieber,906892,164,1116133,[],"[""Justin Drew Bieber""]",http://www.wikidata.org/entity/Q2700174,http://www.wikidata.org/entity/Q34086,Turn to You (Mother's Day Dedication),Justin Bieber,192,554715,Who was the producer of Turn to You?,"[""Justin Bieber"", ""Justin Drew Bieber""]",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
5518,1832685,Exposure,producer,Robert Fripp,806981,164,713886,[],[],http://www.wikidata.org/entity/Q2368580,http://www.wikidata.org/entity/Q203185,Exposure (Robert Fripp album),Robert Fripp,2979,32918,Who was the producer of Exposure?,"[""Robert Fripp""]",The producer of Exposure was Mark Amin.,,,The film *Exposure* was produced by John Ketcham.,The producer of *Exposure* was John Daly.,,The producer of the,,,,0,1,1,2,3,1,3,1,1,1,0.6,,NOT_ATTEMPTED
5162,2139826,Disney's The Kid,producer,Jon Turteltaub,935676,164,1395287,"[""The Kid""]","[""Jonathan Charles \""Jon\"" Turteltaub"",""Jonathan Charles Turteltaub""]",http://www.wikidata.org/entity/Q280186,http://www.wikidata.org/entity/Q470251,Disney's The Kid,Jon Turteltaub,7114,6640,Who was the producer of Disney's The Kid?,"[""Jon Turteltaub"", ""Jonathan Charles \""Jon\"" Turteltaub"", ""Jonathan Charles Turteltaub""]",,The Kid was produced by Walt Disney.,Walt Disney.,Walt Disney.,The producer of Disney’s The Kid was Walt Disney.,Walt Disney.,The film was produced by Roger Birnbaum.,Walt Disney.,,Walt Disney.,0,1,1,1,1,1,2,1,0,1,0.7,The Kid was produced by Walt Disney.,INCORRECT
7985,20781,Madison,capital of,Lake County,8718,97,1537021,"[""Madison, South Dakota""]","[""Lake County, South Dakota""]",http://www.wikidata.org/entity/Q1020419,http://www.wikidata.org/entity/Q495246,"Madison, South Dakota","Lake County, South Dakota",1569,487,What is Madison the capital of?,"[""Lake County"", ""Lake County, South Dakota""]",Madison is the capital of the U.S. state of Wisconsin.,Madison is the capital of the U.S. state of Wisconsin.,Madison is the capital of Wisconsin.,Madison is the capital of Wisconsin.,Madison is the capital of Wisconsin.,Madison is the capital of Wisconsin.,Madison is the capital of the U.S. state of Wisconsin.,Madison is the capital of Wisconsin.,Madison is the capital of Wisconsin.,Madison is the capital of Wisconsin.,0,0,0,0,0,0,0,0,0,0,1.0,Madison is the capital of the U.S. state of Wisconsin.,INCORRECT
4663,2132337,Leaving,producer,Skrillex,932293,164,653118,[],"[""Sonny Moore"",""Sonny John Moore"",""Sonny""]",http://www.wikidata.org/entity/Q2783390,http://www.wikidata.org/entity/Q19004,Leaving (EP),Skrillex,786,55663,Who was the producer of Leaving?,"[""Skrillex"", ""Sonny Moore"", ""Sonny John Moore"", ""Sonny""]",,The producer,The producer of *Leaving* was Michele De Angelis.,,The producer of *Leaving,,The producer of *Leaving* was Ranjith.,,,,0,1,2,0,2,0,3,0,0,0,0.6,,NOT_ATTEMPTED
11053,3042621,Rumi,religion,Islam,1301510,106,1299818,"[""Jal\u0101laudd\u012bna R\u016bm\u012b"",""\u01e6al\u0101ladd\u012bn R\u016bm\u012b"",""Dzhalaliddin Rumi"",""Jalalu\u02bcddin Rumi"",""Gial\u00e2l ad-D\u00een R\u00fbm\u00ee"",""Jal\u00e1lu-\u02bcd-\u02bcD\u00edn Muhammad i R\u00fam\u00ed"",""Dzhaloluddin Rumi"",""Cel\u00e2leddin R\u00fbm\u00ee"",""\u0176al\u0101l al-D\u012bn R\u016bm\u012b"",""Jal\u0101ludd\u012bn Balkh\u012b Rum\u012b"",""Jolalud-Din Rumi"",""Zhaloliddin Rumi\u012d"",""Jalaladdin Rumi"",""Dschelal-Eddin Rumi"",""Jal\u0101ludd\u012bn Mu\u1e25ammad Balkh\u012b R\u016bm\u012b"",""Rum"",""Jal\u0101l ad-D\u012bn ar-R\u016bm\u012b"",""Dschalaluddin Rumi"",""Jalal-ud-din Rumi"",""Jal\u00e1luddin Rumi"",""Jal\u0101l al-D\u012bn Mu\u1e25ammad ibn Mu\u1e25ammad Balkh\u012b"",""Jal\u0101ladd\u012bn R\u016bm\u012b"",""R\u016bm\u012b"",""Dzhaloluddin Balkhii Rumi"",""Dschelaleddin Rumi"",""Jalal-e Din Rumi"",""Jallal ed-Din Muhammad Balkhy"",""Mawlana Rumi"",""Jal\u0101l al-D\u012bn R\u016bm\u012b"",""Cel\u00e2leddin-i R\u00fbm\u00ee"",""Dschelaladdin Rumi"",""Mevl\u00e2na"",""Tzalalountin Roumi"",""Djal\u00e2l-od-D\u00een R\u00fbm\u00ee"",""Jaloliddin Rumiy"",""Mevlana Jal\u00e1luddin Rumi"",""Jelaluddin Rumi"",""Mowlavi"",""\u1e0ejal\u0101l al-D\u012bn R\u016bm\u012b"",""Mowlana"",""Mawlana"",""Maulana"",""Molavi"",""Mevlevi"",""Mawlawi"",""Mevlana"",""Jalal ad-Din Muhammad Balkhi"",""Gialal ad-Din Rumi"",""Celaleddin Rumi"",""Jalaluddin Rumi"",""Celaleddin-i Rumi"",""Djalal-od-Din Rumi"",""Mevlana Jalaluddin Rumi""]","[""Islamic religion"",""Mohammedanism"",""Muslim religion"",""al-\u2019isl\u0101m"",""religion of the Muslims""]",http://www.wikidata.org/entity/Q43347,http://www.wikidata.org/entity/Q432,Rumi,Islam,92800,233485,What is the religion of Rumi?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims""]","Rumi was a Muslim, specifically a follower of Sufism within Islam.","Rumi was a Muslim, specifically a Sufi mystic within Islam.","Rumi was a Muslim, specifically a Sufi mystic.","Rumi was a Muslim, specifically a follower of Sufi Islam.","Rumi was a Muslim, specifically a follower of Sufi Islam.","Rumi was a Muslim, specifically a Sufi mystic within Islam.","Rumi was a Muslim, specifically a follower of Sufi Islam.","Rumi was a Muslim, specifically a Sufi mystic.","Rumi was a Muslim mystic, practicing Sufism within Islam.","Rumi was a Muslim, specifically a Sufi mystic.",0,0,0,0,0,0,0,0,0,0,1.0,"Rumi was a Muslim, specifically a follower of Sufism within Islam.",CORRECT
1307,4115134,Flare,genre,J-pop,1802645,91,167395,[],"[""Japanese pop"",""jpop""]",http://www.wikidata.org/entity/Q5457465,http://www.wikidata.org/entity/Q131578,Flare (album),J-pop,76,31446,What genre is Flare?,"[""J-pop"", ""Japanese pop"", ""jpop""]",Flare is an action role‑playing game (ARPG).,Flare is an action role‑playing game (ARPG).,Action role‑playing game (ARPG).,Flare is an action role‑playing game (ARPG).,Flare is an action role‑playing game (ARPG).,,Flare is an action role‑playing game (ARPG).,Flare is an action role‑playing game (ARPG).,Flare is an action role‑playing game.,Flare is a role‑playing game (RPG).,0,0,0,0,0,1,0,0,0,2,0.8,Flare is an action role‑playing game (ARPG).,INCORRECT
3633,1160798,Marvel,country,United States of America,513999,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q17048108,http://www.wikidata.org/entity/Q30,Marvel (automobile),United States,235,1629691,In what country is Marvel?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Marvel is based in the United States.,Marvel is headquartered in the United States.,Marvel is headquartered in the United States.,Marvel is headquartered in the United States.,United States.,Marvel is based in the United States.,Marvel is headquartered in the United States.,Marvel is based in the United States.,United States.,Marvel is headquartered in the United States.,0,0,0,0,0,0,0,0,0,0,1.0,Marvel is based in the United States.,CORRECT
5132,858980,Life,producer,Iain Canning,364924,164,851739,[],[],http://www.wikidata.org/entity/Q16025079,http://www.wikidata.org/entity/Q2514268,Life (2015 film),Iain Canning,5647,2435,Who was the producer of Life?,"[""Iain Canning""]",The film *Life* was produced by David Kirkpatrick.,Lawrence Bender.,The producer of the,The film *Life*,,,The producer of *Life* was John Davis.,,The film *,,0,1,0,2,3,3,2,3,3,3,0.5,,NOT_ATTEMPTED
1166,946336,The Lesson,genre,science fiction film,403412,91,1406377,"[""Lesson""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q16220845,http://www.wikidata.org/entity/Q471839,The Lesson (1987 film),Science fiction film,500,41996,What genre is The Lesson?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",The Lesson is a drama film.,The Lesson is a drama film.,Drama.,Drama.,The Lesson is a psychological thriller drama.,The Lesson is a drama.,The Lesson is a thriller‑drama.,The Lesson is an absurdist drama.,The Lesson is a psychological thriller.,The Lesson is a drama.,0,0,0,0,0,0,0,0,1,0,0.9,The Lesson is a drama film.,INCORRECT
12171,5949303,The Program,author,Gregg Hurwitz,2669866,484,315357,[],[],http://www.wikidata.org/entity/Q7758496,http://www.wikidata.org/entity/Q1545030,The Program (novel),Gregg Hurwitz,167,4218,Who is the author of The Program?,"[""Gregg Hurwitz""]",Gregg Hurwitz.,,,The author of *The Program* is Gregg Hurwitz.,,The novel *The Program* was authored by Gregg Hurwitz.,,The novel *The Program* was written by,The author of *The Program* is Gregg Hurwitz.,,0,1,1,0,1,0,1,2,0,1,0.5,,NOT_ATTEMPTED
1043,648601,Richie Ashburn,place of birth,Tilden,273708,218,2916057,"[""Don Richard Ashburn""]","[""Tilden, Nebraska""]",http://www.wikidata.org/entity/Q1489089,http://www.wikidata.org/entity/Q955426,Richie Ashburn,"Tilden, Nebraska",5130,818,In what city was Richie Ashburn born?,"[""Tilden"", ""Tilden, Nebraska""]","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.","Richie Ashburn was born in Philadelphia, Pennsylvania.",0,0,0,0,0,0,0,0,0,0,1.0,"Richie Ashburn was born in Philadelphia, Pennsylvania.",INCORRECT
13023,286089,Guerrilla Warfare,author,Che Guevara,115618,484,1951669,[],"[""Ernesto Guevara"",""El Che"",""Che"",""Ernesto Guevara de la Serna"",""Ernesto Rafael Guevara de la Serna""]",http://www.wikidata.org/entity/Q1196149,http://www.wikidata.org/entity/Q5809,Guerrilla Warfare (book),Che Guevara,8881,331126,Who is the author of Guerrilla Warfare?,"[""Che Guevara"", ""Ernesto Guevara"", ""El Che"", ""Che"", ""Ernesto Guevara de la Serna"", ""Ernesto Rafael Guevara de la Serna""]",Mao Zedong is the author of *Guerrilla Warfare*.,The author of *Guerrilla Warfare* is Mao Zedong.,Mao Zedong.,The author of *Guerrilla Warfare* is Mao Zedong.,The author of *Guerrilla Warfare* is Mao Zedong.,The author of *Guerrilla Warfare* is Mao Zedong.,The author of *Guerrilla Warfare* is Mao Zedong.,Mao Zedong authored *Guerrilla Warfare*.,The author of *Guerrilla Warfare* is Mao Zedong.,Mao Zedong.,0,0,0,0,0,0,0,0,0,0,1.0,Mao Zedong is the author of *Guerrilla Warfare*.,INCORRECT
12813,3406610,August,author,Gerard Woodward,1466204,484,1854100,[],[],http://www.wikidata.org/entity/Q4820487,http://www.wikidata.org/entity/Q5550203,August (Woodward novel),Gerard Woodward,59,149,Who is the author of August?,"[""Gerard Woodward""]",,The novel *August* was written by Gerard Wood.,,,,,,The author of *August* is Gerard Wood,,The author of *August* is Gerard Wood.,0,1,0,0,0,0,0,1,0,1,0.7,,NOT_ATTEMPTED
2383,3489407,Betrayal,genre,crime film,1507416,91,2919224,[],"[""crime movie""]",http://www.wikidata.org/entity/Q4898193,http://www.wikidata.org/entity/Q959790,Betrayal (1932 film),Crime film,72,28275,What genre is Betrayal?,"[""crime film"", ""crime movie""]",Betrayal is a drama.,Betrayal is a drama.,Drama.,Betrayal is a thriller.,Betrayal is a horror‑themed tabletop board game.,Betrayal is a horror‑themed tabletop board game.,Betrayal is a thriller.,Drama.,Drama.,Betrayal is a drama.,0,0,0,1,2,2,1,0,0,0,0.6,Betrayal is a drama.,INCORRECT
