Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,raw_responses,responses,confidences,accuracies
13820,4128947,Olyokminsky District,capital,Olyokminsk,1810123,422,564164,[],[],http://www.wikidata.org/entity/Q547162,http://www.wikidata.org/entity/Q176348,Olyokminsky District,Olyokminsk,326,425,What is the capital of Olyokminsky District?,"[""Olyokminsk""]","{
""answer"": ""The administrative center (capital) of Olyokminsky District is the town of Olyokminsk."",
""confidence_score"": 95
}",The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,0.95,CORRECT
6487,2357534,Flawless,director,Michael Radford,1027129,526,1397402,[],"[""Michael James Radford""]",http://www.wikidata.org/entity/Q311525,http://www.wikidata.org/entity/Q470601,Flawless (2007 film),Michael Radford,3945,3464,Who was the director of Flawless?,"[""Michael Radford"", ""Michael James Radford""]","{
""answer"": ""Flawless (1999) was directed by Joel Schumacher."",
""confidence_score"": 90
}",Flawless (1999) was directed by Joel Schumacher.,0.9,INCORRECT
4394,4991292,Don,producer,Ritesh Sidhwani,2202413,164,2491105,"[""Don"",""Don - The Chase Begins Again""]",[],http://www.wikidata.org/entity/Q662436,http://www.wikidata.org/entity/Q7336726,Don (2006 Hindi film),Ritesh Sidhwani,19263,5380,Who was the producer of Don?,"[""Ritesh Sidhwani""]","{""answer"":""If you mean the 1978 Hindi film Don, it was produced by Nariman A. Irani (and co-produced by Farhan Akhtar’s father Javed Akhtar was not a producer); if you mean the 2006 remake Don: The Chase Begins Again, it was produced by Ramesh Sippy and Farhan Akhtar—please specify which film if you need one;"",""confidence_score"":65}","If you mean the 1978 Hindi film Don, it was produced by Nariman A. Irani (and co-produced by Farhan Akhtar’s father Javed Akhtar was not a producer); if you mean the 2006 remake Don: The Chase Begins Again, it was produced by Ramesh Sippy and Farhan Akhtar—please specify which film if you need one;",0.65,INCORRECT
6161,3061120,Girlfriend,director,Karan Razdan,1308263,526,2118122,[],[],http://www.wikidata.org/entity/Q4368256,http://www.wikidata.org/entity/Q6368399,Girlfriend (2004 film),Karan Razdan,2275,4212,Who was the director of Girlfriend?,"[""Karan Razdan""]","{""answer"":""The director of the 2004 Indian film Girlfriend is Karan Razdan."",""confidence_score"":79}",The director of the 2004 Indian film Girlfriend is Karan Razdan.,0.79,CORRECT
10571,632176,Noé,composer,Georges Bizet,263501,639,1883766,"[""Noe""]","[""Alexandre C\u00e9sar L\u00e9opold Bizet"",""Alexandre Cesar Leopold Bizet""]",http://www.wikidata.org/entity/Q1475053,http://www.wikidata.org/entity/Q56158,Noé (opera),Georges Bizet,303,16191,Who was the composer of Noé?,"[""Georges Bizet"", ""Alexandre César Léopold Bizet"", ""Alexandre Cesar Leopold Bizet""]","{
""answer"": ""Noé is an opera composed by Fromental Halévy."",
""confidence_score"": 95
}",Noé is an opera composed by Fromental Halévy.,0.95,INCORRECT
14141,557239,Manggarai,capital,Ruteng,227466,422,521769,"[""Manggarai Regency""]",[],http://www.wikidata.org/entity/Q14143,http://www.wikidata.org/entity/Q1708604,Manggarai Regency,Ruteng,324,412,What is the capital of Manggarai?,"[""Ruteng""]","{
""answer"": ""The capital of Manggarai Regency (in East Nusa Tenggara province, Indonesia) is Ruteng."",
""confidence_score"": 95
}","The capital of Manggarai Regency (in East Nusa Tenggara province, Indonesia) is Ruteng.",0.95,CORRECT
6766,6367074,Southern Comfort,director,Walter Hill,2868880,526,1146592,[],[],http://www.wikidata.org/entity/Q8884557,http://www.wikidata.org/entity/Q350422,Southern Comfort (1981 film),Walter Hill,6784,15878,Who was the director of Southern Comfort?,"[""Walter Hill""]","{
""answer"": ""The director of the 1981 film Southern Comfort was Walter Hill."",
""confidence_score"": 98
}",The director of the 1981 film Southern Comfort was Walter Hill.,0.98,CORRECT
7919,6562266,Manga,capital of,Centre-Sud Region,2943223,97,2849448,"[""Manga, Burkina Faso""]",[],http://www.wikidata.org/entity/Q999498,http://www.wikidata.org/entity/Q853405,"Manga, Burkina Faso",Centre-Sud Region,123,168,What is Manga the capital of?,"[""Centre-Sud Region""]","{
""answer"": ""Manga is the capital of the province of Bengo in Angola."",
""confidence_score"": 15
}",Manga is the capital of the province of Bengo in Angola.,0.15,INCORRECT
4336,4570145,Invasion from Inner Earth,producer,Bill Rebane,2015661,164,2854659,"[""Hell Fire"",""They""]",[],http://www.wikidata.org/entity/Q6059588,http://www.wikidata.org/entity/Q862400,Invasion from Inner Earth,Bill Rebane,289,1005,Who was the producer of Invasion from Inner Earth?,"[""Bill Rebane""]","{
""answer"": ""The producer of Invasion from Inner Earth was Edward Finney."",
""confidence_score"": 70
}",The producer of Invasion from Inner Earth was Edward Finney.,0.7,INCORRECT
8934,6162790,When I Met U,screenwriter,Aloy Adlawan,2779083,533,1416937,[],[],http://www.wikidata.org/entity/Q7992566,http://www.wikidata.org/entity/Q4734674,When I Met U,Aloy Adlawan,655,585,Who was the screenwriter for When I Met U?,"[""Aloy Adlawan""]","{
""answer"": ""The screenwriter for the 2009 Filipino film When I Met U was R.J. Nuevas."",
""confidence_score"": 88
}",The screenwriter for the 2009 Filipino film When I Met U was R.J. Nuevas.,0.88,INCORRECT
231,1440910,Ayumi Hamasaki,occupation,lyricist,644402,22,2830871,"[""ayu"",""CREA"",""Hamasaki Ayumi""]","[""singer-lyricist""]",http://www.wikidata.org/entity/Q188111,http://www.wikidata.org/entity/Q822146,Ayumi Hamasaki,Lyricist,19177,8836,What is Ayumi Hamasaki's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter"", ""songwriter"", ""song writer"", ""lyricist"", ""singer-lyricist""]","{
""answer"": ""Ayumi Hamasaki is a Japanese singer, songwriter, record producer, and former actress, best known as a pop music artist."",
""confidence_score"": 95
}","Ayumi Hamasaki is a Japanese singer, songwriter, record producer, and former actress, best known as a pop music artist.",0.95,CORRECT
5586,984715,Carrie,producer,Brian De Palma,421026,164,651000,[],"[""Brian Russell De Palma""]",http://www.wikidata.org/entity/Q162672,http://www.wikidata.org/entity/Q189526,Carrie (1976 film),Brian De Palma,131478,76846,Who was the producer of Carrie?,"[""Brian De Palma"", ""Brian Russell De Palma""]","{
""answer"": ""Carrie (1976) was produced by Paul Monash; the 2013 remake was produced by David S. Goyer and Roy Lee (among others)."",
""confidence_score"": 90
}",Carrie (1976) was produced by Paul Monash; the 2013 remake was produced by David S. Goyer and Roy Lee (among others).,0.9,INCORRECT
9425,201732,The Robe,screenwriter,Philip Dunne,81525,533,427058,"[""Robe""]","[""Philip Ives Dunne""]",http://www.wikidata.org/entity/Q1139023,http://www.wikidata.org/entity/Q1638261,The Robe (film),Philip Dunne (writer),9797,994,Who was the screenwriter for The Robe?,"[""Lloyd C. Douglas"", ""Lloyd Cassel Douglas"", ""Philip Dunne"", ""Philip Ives Dunne"", ""Albert Maltz"", ""Gina Kaus""]","{
""answer"": ""The screenwriter for the 1953 film The Robe was Philip Yordan (screenplay), credited with adapting the novel and screenplay work alongside contributions by Howard Koch and I. A. L. Diamond in various versions and credits."",
""confidence_score"": 70
}","The screenwriter for the 1953 film The Robe was Philip Yordan (screenplay), credited with adapting the novel and screenplay work alongside contributions by Howard Koch and I. A. L. Diamond in various versions and credits.",0.7,INCORRECT
7287,734608,Cat People,director,Jacques Tourneur,312403,526,1847121,"[""Lewton Bus""]",[],http://www.wikidata.org/entity/Q1542184,http://www.wikidata.org/entity/Q55393,Cat People (1942 film),Jacques Tourneur,27984,5622,Who was the director of Cat People?,"[""Jacques Tourneur""]","{
""answer"": ""The 1942 film Cat People was directed by Jacques Tourneur."",
""confidence_score"": 95
}",The 1942 film Cat People was directed by Jacques Tourneur.,0.95,CORRECT
7470,6084372,Us,director,Michael Landon,2736868,526,1133726,[],"[""Eugene Maurice Orowitz""]",http://www.wikidata.org/entity/Q7901638,http://www.wikidata.org/entity/Q346411,Us (1991 film),Michael Landon,927,134305,Who was the director of Us?,"[""Michael Landon"", ""Eugene Maurice Orowitz""]","{
""answer"": ""Jordan Peele directed the 2019 horror film Us."",
""confidence_score"": 100
}",Jordan Peele directed the 2019 horror film Us.,1.0,INCORRECT
11498,542631,Logi Geirsson,sport,handball,221483,560,2841960,"[""Logi Eldon Geirsson""]","[""Olympic handball"",""European team handball"",""European handball"",""Borden ball"",""Pallammanu"",""team handball""]",http://www.wikidata.org/entity/Q1397063,http://www.wikidata.org/entity/Q8418,Logi Geirsson,Handball,423,34706,What sport does Logi Geirsson play?,"[""handball"", ""Olympic handball"", ""European team handball"", ""European handball"", ""Borden ball"", ""Pallammanu"", ""team handball""]","{""answer"":""Logi Geirsson is an Icelandic handball player."",""confidence_score"":90}",Logi Geirsson is an Icelandic handball player.,0.9,CORRECT
695,2996652,Serhiy Zayets,place of birth,Berdychiv,1283271,218,342546,"[""Serhiy Anatoliyovych Zayets""]","[""Berdichev"",""Barditchev"",""Berdycz\u00f3w"",""Berdyczow"",""Berdicev"",""Berditchev"",""Berditchov"",""Berditschew"",""Berdytschiw"",""Berdyciv"",""Berdychiv (Ukraine)""]",http://www.wikidata.org/entity/Q4184117,http://www.wikidata.org/entity/Q158799,Serhiy Zayets,Berdychiv,101,2811,In what city was Serhiy Zayets born?,"[""Berdychiv"", ""Berdichev"", ""Barditchev"", ""Berdyczów"", ""Berdyczow"", ""Berdicev"", ""Berditchev"", ""Berditchov"", ""Berditschew"", ""Berdytschiw"", ""Berdyciv"", ""Berdychiv (Ukraine)""]","{""answer"":""Serhiy Zayets was born in Kyiv, Ukraine."",""confidence_score"":80}","Serhiy Zayets was born in Kyiv, Ukraine.",0.8,INCORRECT
2637,5962454,The Very Things,genre,post-punk,2676680,91,2002771,[],"[""new musick"",""Post-Punk""]",http://www.wikidata.org/entity/Q7772471,http://www.wikidata.org/entity/Q598929,The Very Things,Post-punk,259,47300,What genre is The Very Things?,"[""post-punk"", ""new musick"", ""Post-Punk""]","{
""answer"": ""The Very Things are an English post-punk/indie rock band (post-punk),"",
""confidence_score"": 85
}","The Very Things are an English post-punk/indie rock band (post-punk),",0.85,CORRECT
13977,581753,Texas,capital,Austin,238054,422,437616,"[""TX"",""Lone Star State"",""Texas, United States"",""State of Texas"",""US-TX"",""Tex.""]","[""Austin, Texas""]",http://www.wikidata.org/entity/Q1439,http://www.wikidata.org/entity/Q16559,Texas,"Austin, Texas",400631,127467,What is the capital of Texas?,"[""Austin"", ""Austin, Texas""]","{
""answer"": ""The capital of Texas is Austin."",
""confidence_score"": 100
}",The capital of Texas is Austin.,1.0,CORRECT
4035,4880111,Korean Magazine Museum,country,South Korea,2149516,182,2866409,[],"[""Republic of Korea"",""ROK"",""kr"",""Rep. Korea"",""S. Korea"",""Korea Republic"",""\ud83c\uddf0\ud83c\uddf7"",""KOR""]",http://www.wikidata.org/entity/Q6431866,http://www.wikidata.org/entity/Q884,Korean Magazine Museum,South Korea,32,492668,In what country is Korean Magazine Museum?,"[""South Korea"", ""Republic of Korea"", ""ROK"", ""kr"", ""Rep. Korea"", ""S. Korea"", ""Korea Republic"", ""🇰🇷"", ""KOR""]","{
""answer"": ""The Korean Magazine Museum is located in South Korea."",
""confidence_score"": 95
}",The Korean Magazine Museum is located in South Korea.,0.95,CORRECT
5514,5163170,Mickey,producer,John Grisham,2284155,164,37140,[],"[""John Ray Grisham, Jr."",""John Ray Grisham Jr""]",http://www.wikidata.org/entity/Q6838574,http://www.wikidata.org/entity/Q106465,Mickey (2004 film),John Grisham,1610,75523,Who was the producer of Mickey?,"[""John Grisham"", ""John Ray Grisham, Jr."", ""John Ray Grisham Jr""]","{
""answer"": ""The producer of the 1980 film Mickey was Roger Corman."",
""confidence_score"": 85
}",The producer of the 1980 film Mickey was Roger Corman.,0.85,INCORRECT
9187,610177,Wish You Were Here,screenwriter,David Leland,249710,533,1069003,[],[],http://www.wikidata.org/entity/Q1465864,http://www.wikidata.org/entity/Q325805,Wish You Were Here (1987 film),David Leland,2905,1307,Who was the screenwriter for Wish You Were Here?,"[""David Leland""]","{
""answer"": ""The screenwriter for the 1987 Australian film Wish You Were Here was David Williamson."",
""confidence_score"": 90
}",The screenwriter for the 1987 Australian film Wish You Were Here was David Williamson.,0.9,INCORRECT
0,4222362,George Rankin,occupation,politician,1850297,22,2834605,"[""George James Rankin""]","[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q5543720,http://www.wikidata.org/entity/Q82955,George Rankin,Politician,142,25692,What is George Rankin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","{
""answer"": ""Insufficient context to determine which George Rankin is meant; notable individuals named George Rankin include an Australian rules footballer and a British Army officer (General Sir George Rankin), so his occupation could be either a footballer or a military officer depending on which person is referenced."",
""confidence_score"": 35
}","Insufficient context to determine which George Rankin is meant; notable individuals named George Rankin include an Australian rules footballer and a British Army officer (General Sir George Rankin), so his occupation could be either a footballer or a military officer depending on which person is referenced.",0.35,NOT_ATTEMPTED
10367,2162041,Alone,composer,Evan Brewer,945151,639,1236512,[],[],http://www.wikidata.org/entity/Q2839224,http://www.wikidata.org/entity/Q387531,Alone (Evan Brewer album),Evan Brewer,87,851,Who was the composer of Alone?,"[""Evan Brewer""]","{""answer"":""If you mean the popular song \""Alone\"" performed by Heart, it was composed by Billy Steinberg and Tom Kelly."",""confidence_score"":85}","If you mean the popular song \""Alone\"" performed by Heart, it was composed by Billy Steinberg and Tom Kelly.",0.85,INCORRECT
8944,4901606,Belly,screenwriter,Hype Williams,2160182,533,1925360,[],"[""Francesco Carrozzini"",""Harold Williams""]",http://www.wikidata.org/entity/Q646077,http://www.wikidata.org/entity/Q572533,Belly (film),Hype Williams,17711,10636,Who was the screenwriter for Belly?,"[""Hype Williams"", ""Francesco Carrozzini"", ""Harold Williams""]","{
""answer"": ""The screenplay for the 1998 film Belly was written by Eric Eason and produced and directed by Hype Williams, with the story by Eason and rapper Nas (who also co-wrote story elements) — primary credited screenwriter: Eric Eason."",
""confidence_score"": 90
}","The screenplay for the 1998 film Belly was written by Eric Eason and produced and directed by Hype Williams, with the story by Eason and rapper Nas (who also co-wrote story elements) — primary credited screenwriter: Eric Eason.",0.9,INCORRECT
5291,4962037,Aria,producer,Don Boyd,2188359,164,1718037,[],"[""Donald William Robertson Boyd""]",http://www.wikidata.org/entity/Q654154,http://www.wikidata.org/entity/Q5292304,Aria (film),Don Boyd,2543,392,Who was the producer of Aria?,"[""Don Boyd"", ""Donald William Robertson Boyd""]","{
""answer"": ""The producer of the 1987 anime film Aria (also known as Aria the Animation OVA) was Tetsurō Amino (producer listed in some sources) — confidence low; if you mean the 2017 film Aria (Italian film) the producer was Elda Ferri."",
""confidence_score"": 25
}",The producer of the 1987 anime film Aria (also known as Aria the Animation OVA) was Tetsurō Amino (producer listed in some sources) — confidence low; if you mean the 2017 film Aria (Italian film) the producer was Elda Ferri.,0.25,INCORRECT
4059,2759467,Mount Shinten,country,Japan,1185067,182,502871,[],"[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q3661066,http://www.wikidata.org/entity/Q17,Mount Shinten,Japan,35,702414,In what country is Mount Shinten?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]","Mount Shinten is in Japan. {""answer"":""Mount Shinten is in Japan."",""confidence_score"":95}",Mount Shinten is in Japan.,0.95,CORRECT
8368,6300443,The Package,screenwriter,Graham Roland,2842710,533,1873946,[],[],http://www.wikidata.org/entity/Q842851,http://www.wikidata.org/entity/Q5593190,The Package (Lost),Graham Roland,741,820,Who was the screenwriter for The Package?,"[""Graham Roland"", ""Paul Zbyszewski""]","{""answer"":""The screenwriter for the 1989 film The Package was Tony Kayden."",""confidence_score"":70}",The screenwriter for the 1989 film The Package was Tony Kayden.,0.7,INCORRECT
9260,5329235,Oil,screenwriter,Ben Elton,2367096,533,1308159,[],"[""Benjamin Charles Elton""]",http://www.wikidata.org/entity/Q7081283,http://www.wikidata.org/entity/Q436712,Oil (The Young Ones),Ben Elton,519,18325,Who was the screenwriter for Oil?,"[""Ben Elton"", ""Benjamin Charles Elton"", ""Rik Mayall"", ""Richard Michael Mayall"", ""Lise Mayer""]","{""answer"":""The screenwriter for the 2022 film Oil (also released as OIL) is Khalid Mohammed (screenplay by Khalid Mohammed, story by Khalid Mohammed and Arjun Sharma)."",""confidence_score"":30}","The screenwriter for the 2022 film Oil (also released as OIL) is Khalid Mohammed (screenplay by Khalid Mohammed, story by Khalid Mohammed and Arjun Sharma).",0.3,INCORRECT
3992,6244507,Zing,country,Nigeria,2819027,182,16314,[],"[""Federal Republic of Nigeria"",""\ud83c\uddf3\ud83c\uddec"",""NG"",""FRN"",""NGA"",""NGR"",""Naija""]",http://www.wikidata.org/entity/Q8072371,http://www.wikidata.org/entity/Q1033,"Zing, Nigeria",Nigeria,331,336913,In what country is Zing?,"[""Nigeria"", ""Federal Republic of Nigeria"", ""🇳🇬"", ""NG"", ""FRN"", ""NGA"", ""NGR"", ""Naija""]","{""answer"":""Zing is a town in Taraba State in the country of Nigeria."",""confidence_score"":85}",Zing is a town in Taraba State in the country of Nigeria.,0.85,CORRECT
605,5993862,Tim Alexander,place of birth,Chertsey,2691337,218,40742,"[""Timothy Mark Alexander""]","[""Chertsey, Surrey""]",http://www.wikidata.org/entity/Q7803073,http://www.wikidata.org/entity/Q1070428,Tim Alexander (footballer),Chertsey,141,6695,In what city was Tim Alexander born?,"[""Chertsey"", ""Chertsey, Surrey""]","{
""answer"": ""Tim Alexander (drummer of Primus) was born in San Diego, California."",
""confidence_score"": 85
}","Tim Alexander (drummer of Primus) was born in San Diego, California.",0.85,INCORRECT
8018,1722398,Rome,capital of,Lazio,761211,97,153523,"[""The Eternal City"",""Roma"",""Rome Italy""]",[],http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q1282,Rome,Lazio,193323,30916,What is Rome the capital of?,"[""Lazio"", ""Province of Rome"", ""provincia di Roma"", ""Papal States"", ""Papal State"", ""Church State"", ""State of the Church"", ""Stato della Chiesa"", ""Status Ecclesiae"", ""Ecclesiastical States"", ""Roman Republic"", ""res publica"", ""Rome"", ""Roman Empire"", ""Imperium Romanum"", ""Romanum imperium"", ""imperium romanum"", ""Senatus Populusque Romanus"", ""Italy"", ""Italia"", ""Italian Republic"", ""IT"", ""🇮🇹"", ""ITA""]","{
""answer"": ""Rome is the capital of Italy."",
""confidence_score"": 100
}",Rome is the capital of Italy.,1.0,CORRECT
11517,3465531,Bedworth United F.C.,sport,association football,1496624,560,920845,"[""Bedworth United Football Club"",""Bedworth United FC"",""Bedworth United"",""Bedworth"",""The Greenbacks"",""United"",""BUFC""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q4879475,http://www.wikidata.org/entity/Q2736,Bedworth United F.C.,Association football,977,197767,What sport does Bedworth United F.C. play?,"[""association football"", ""football"", ""soccer""]","{
""answer"": ""Bedworth United F.C. plays association football (soccer)."",
""confidence_score"": 100
}",Bedworth United F.C. plays association football (soccer).,1.0,CORRECT
13345,3811343,Cut,author,Patricia McCormick,1661968,484,2397990,[],[],http://www.wikidata.org/entity/Q5196624,http://www.wikidata.org/entity/Q7145725,Cut (novel),Patricia McCormick (author),628,697,Who is the author of Cut?,"[""Patricia McCormick""]","{""answer"":""If you mean the novel Cut (1997), the author is Patricia McCormick."",""confidence_score"":85}","If you mean the novel Cut (1997), the author is Patricia McCormick.",0.85,CORRECT
5752,2886181,In Your Hands,director,Peter Del Monte,1236264,526,1642294,"[""Nelle tue mani""]",[],http://www.wikidata.org/entity/Q3874452,http://www.wikidata.org/entity/Q515321,In Your Hands (2007 film),Peter Del Monte,127,2217,Who was the director of In Your Hands?,"[""Peter Del Monte""]","{""answer"":""The 2004 French film In Your Hands (original title: Contre l'enfer) was directed by Lola Doillon."",""confidence_score"":65}",The 2004 French film In Your Hands (original title: Contre l'enfer) was directed by Lola Doillon.,0.65,INCORRECT
3537,977282,history of Ghana,country,Ghana,417353,182,99203,[],"[""Republic of Ghana"",""gh"",""GHA""]",http://www.wikidata.org/entity/Q16249917,http://www.wikidata.org/entity/Q117,History of Ghana (1966–79),Ghana,8839,173146,In what country is history of Ghana?,"[""Ghana"", ""Republic of Ghana"", ""gh"", ""GHA""]","{
""answer"": ""The history of Ghana pertains to the country of Ghana in West Africa."",
""confidence_score"": 100
}",The history of Ghana pertains to the country of Ghana in West Africa.,1.0,CORRECT
5115,5851537,Sunny,producer,Dharmendra,2620336,164,1216409,[],[],http://www.wikidata.org/entity/Q7640622,http://www.wikidata.org/entity/Q379157,Sunny (1984 film),Dharmendra,2484,161689,Who was the producer of Sunny?,"[""Dharmendra""]","{""answer"":""The producer of the 2011 South Korean film 'Sunny' was Kang Hye-jung (credited as producer alongside co-producer Lee Jin-sung via Lotte Entertainment) — confidence: moderate."",""confidence_score"":60}",The producer of the 2011 South Korean film 'Sunny' was Kang Hye-jung (credited as producer alongside co-producer Lee Jin-sung via Lotte Entertainment) — confidence: moderate.,0.6,INCORRECT
3902,4834872,Kelowna Chiefs,country,Canada,2128032,182,355510,[],"[""Dominion of Canada"",""British North America"",""CAN"",""CA"",""ca"",""can"",""Can.""]",http://www.wikidata.org/entity/Q6386426,http://www.wikidata.org/entity/Q16,Kelowna Chiefs,Canada,184,816653,In what country is Kelowna Chiefs?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]","{
""answer"": ""The Kelowna Chiefs are based in Canada."",
""confidence_score"": 95
}",The Kelowna Chiefs are based in Canada.,0.95,CORRECT
6258,2859395,Remains to Be Seen,director,Don Weis,1225305,526,1000892,[],[],http://www.wikidata.org/entity/Q3823624,http://www.wikidata.org/entity/Q3035931,Remains to Be Seen,Don Weis,280,903,Who was the director of Remains to Be Seen?,"[""Don Weis""]","{
""answer"": ""The director of the 1953 film Remains to Be Seen was Don Weis."",
""confidence_score"": 92
}",The director of the 1953 film Remains to Be Seen was Don Weis.,0.92,CORRECT
13259,4725074,Natalka Poltavka,author,Ivan Kotliarevskyi,2078999,484,1333029,[],"[""Ivan Petrovych Kotlyarevsky"",""Ivan Kotliarevsky"",""Ivan Kotlyarevsky"",""Ivan Petrovych Kotliarevskyi"",""Ivan Petrovych Kotliarevsky""]",http://www.wikidata.org/entity/Q624720,http://www.wikidata.org/entity/Q455246,Natalka Poltavka,Ivan Kotliarevsky,195,502,Who is the author of Natalka Poltavka?,"[""Ivan Kotliarevskyi"", ""Ivan Petrovych Kotlyarevsky"", ""Ivan Kotliarevsky"", ""Ivan Kotlyarevsky"", ""Ivan Petrovych Kotliarevskyi"", ""Ivan Petrovych Kotliarevsky""]","{""answer"":""The author of the play Natalka Poltavka is Ukrainian writer Ivan Kotliarevsky."",""confidence_score"":95}",The author of the play Natalka Poltavka is Ukrainian writer Ivan Kotliarevsky.,0.95,CORRECT
825,6041173,Tsugumi Higasayama,place of birth,Saitama Prefecture,2713776,218,153469,[],"[""Saitama-ken""]",http://www.wikidata.org/entity/Q7850002,http://www.wikidata.org/entity/Q128186,Tsugumi Higasayama,Saitama Prefecture,95,14083,In what city was Tsugumi Higasayama born?,"[""Saitama Prefecture"", ""Saitama-ken""]","{""answer"":""Tsugumi Higasayama was born in Osaka, Japan."",""confidence_score"":50}","Tsugumi Higasayama was born in Osaka, Japan.",0.5,INCORRECT
7715,6411341,Stari Ras,capital of,Principality of Serbia (early medieval),2886637,97,164535,"[""Ras""]","[""Serbia""]",http://www.wikidata.org/entity/Q917814,http://www.wikidata.org/entity/Q13107370,Stari Ras,Principality of Serbia (early medieval),1443,3276,What is Stari Ras the capital of?,"[""Principality of Serbia (early medieval)"", ""Serbia""]","{
""answer"": ""Stari Ras was the capital of the medieval Serbian state of Raška (also called the Serbian Principality/Kingdom of Rascia)."",
""confidence_score"": 92
}",Stari Ras was the capital of the medieval Serbian state of Raška (also called the Serbian Principality/Kingdom of Rascia).,0.92,CORRECT
13745,282938,Schleswig-Holstein,capital,Kiel,114398,422,518526,"[""Slesvig-Holstein"",""SH"",""DE-SH""]",[],http://www.wikidata.org/entity/Q1194,http://www.wikidata.org/entity/Q1707,Schleswig-Holstein,Kiel,31758,17913,What is the capital of Schleswig-Holstein?,"[""Kiel""]","{
""answer"": ""The capital of Schleswig-Holstein is Kiel."",
""confidence_score"": 100
}",The capital of Schleswig-Holstein is Kiel.,1.0,CORRECT
2260,2056634,Grease,genre,romantic comedy,900952,91,2853587,[],"[""romedy"",""romcom""]",http://www.wikidata.org/entity/Q267721,http://www.wikidata.org/entity/Q860626,Grease (film),Romantic comedy,127970,64579,What genre is Grease?,"[""musical film"", ""musical movie"", ""romantic comedy"", ""romedy"", ""romcom""]","{
""answer"": ""Grease is a 1978 musical romantic comedy film (and also a stage musical) combining elements of musical, romance, comedy, and teen drama."",
""confidence_score"": 95
}","Grease is a 1978 musical romantic comedy film (and also a stage musical) combining elements of musical, romance, comedy, and teen drama.",0.95,CORRECT
3645,2796119,Hebbe Falls,country,India,1200444,182,2215085,[],"[""Bharat"",""Hindustan"",""Bharatvarsh"",""in"",""IN"",""Republic of India"",""\ud83c\uddee\ud83c\uddf3"",""IND"",""Aryavratt""]",http://www.wikidata.org/entity/Q37304,http://www.wikidata.org/entity/Q668,Hebbe Falls,India,2274,1301086,In what country is Hebbe Falls?,"[""India"", ""Bharat"", ""Hindustan"", ""Bharatvarsh"", ""in"", ""IN"", ""Republic of India"", ""🇮🇳"", ""IND"", ""Aryavratt""]","{
""answer"": ""Hebbe Falls is in India, located in the Chikmagalur district of Karnataka."",
""confidence_score"": 95
}","Hebbe Falls is in India, located in the Chikmagalur district of Karnataka.",0.95,CORRECT
5417,5957923,The Stranger,producer,Bill Baggs,2674301,164,1512988,"[""Stranger""]","[""William Calhoun Baggs""]",http://www.wikidata.org/entity/Q7766944,http://www.wikidata.org/entity/Q4907984,The Stranger (video series),Bill Baggs,1378,208,Who was the producer of The Stranger?,"[""Bill Baggs"", ""William Calhoun Baggs""]","{""answer"":""There are many works titled 'The Stranger'; if you mean the 1946 film 'The Stranger' (directed by and starring Orson Welles), the producer was William Goetz."",""confidence_score"":70}","There are many works titled 'The Stranger'; if you mean the 1946 film 'The Stranger' (directed by and starring Orson Welles), the producer was William Goetz.",0.7,INCORRECT
10837,1169774,Power,composer,S. Thaman,519260,639,2522157,[],[],http://www.wikidata.org/entity/Q17073246,http://www.wikidata.org/entity/Q7387939,Power (2014 Telugu film),S. Thaman,5107,29037,Who was the composer of Power?,"[""S. Thaman""]","{""answer"":""The composer of the song “Power” (released 2010) is Kanye West (credited as sole songwriter/composer alongside producers like Symbolyc One and others for production),”"",""confidence_score"":60}","The composer of the song “Power” (released 2010) is Kanye West (credited as sole songwriter/composer alongside producers like Symbolyc One and others for production),”",0.6,INCORRECT
