Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
7549,1238243,The Ghost,director,Riccardo Freda,550370,526,2569864,"[""Ghost"",""Lo spettro""]",[],http://www.wikidata.org/entity/Q1750500,http://www.wikidata.org/entity/Q750983,The Ghost (1963 film),Riccardo Freda,586,708,Who was the director of The Ghost?,"[""Riccardo Freda""]",The director of *The Ghost* was clearly Albert Ray.,0.7950468063354492,INCORRECT
6660,287649,The Toy,director,Richard Donner,116249,526,882404,"[""Toy""]","[""Richard Donald Schwartzberg""]",http://www.wikidata.org/entity/Q1197013,http://www.wikidata.org/entity/Q262130,The Toy (1982 film),Richard Donner,5148,30967,Who was the director of The Toy?,"[""Richard Donner"", ""Richard Donald Schwartzberg""]",The director of *The Toy* was clearly Matt Reeves.,0.7997381091117859,INCORRECT
4262,2479208,Criminal,producer,Steven Soderbergh,1072823,164,19659,[],"[""Steven Andrew Soderbergh"",""Peter Andrews"",""Mary Ann Bernard""]",http://www.wikidata.org/entity/Q3271467,http://www.wikidata.org/entity/Q103917,Criminal (2004 film),Steven Soderbergh,1891,66941,Who was the producer of Criminal?,"[""Steven Soderbergh"", ""Steven Andrew Soderbergh"", ""Peter Andrews"", ""Mary Ann Bernard"", ""George Clooney"", ""George Timothy Clooney""]",The producer of *Criminal* was likely Matt Ruby.,0.6630179286003113,INCORRECT
4846,5770009,Nine,producer,Rob Marshall,2576966,164,1155958,[],[],http://www.wikidata.org/entity/Q752989,http://www.wikidata.org/entity/Q353501,Nine (2009 live-action film),Rob Marshall,17560,16786,Who was the producer of Nine?,"[""Maury Yeston"", ""Rob Marshall""]",The producer of *Nine* was most likely Sergio Rubini.,0.6696417927742004,INCORRECT
7455,2035568,Under Age,director,Edward Dmytryk,891808,526,2434232,[],[],http://www.wikidata.org/entity/Q2648933,http://www.wikidata.org/entity/Q72229,Under Age (1941 film),Edward Dmytryk,157,5367,Who was the director of Under Age?,"[""Edward Dmytryk""]",The director of *Under Age* was James Frey.,0.7930542826652527,INCORRECT
6854,2342696,Genesis,director,Mrinal Sen,1021479,526,2935334,[],[],http://www.wikidata.org/entity/Q3100549,http://www.wikidata.org/entity/Q982809,Genesis (1986 film),Mrinal Sen,591,8313,Who was the director of Genesis?,"[""Mrinal Sen""]",The director of *Genesis* was most likely James Horner.,0.6993808746337891,INCORRECT
2999,3065273,Konstanty Władysław Filip Sobieski,father,John III Sobieski,1309687,257,1747733,[],"[""Jan III Sobieski"",""King of Poland John Sobieski"",""King of Poland John III Sobieski"",""King of Poland Jan III"",""roi de Pologne Jean III"",""III Sobjeskis, Pokaralis Jans"",""King of Poland John III"",""King of Poland Jana III"",""Sobieski, re di Polonia Jan III"",""kr\u00f3l Polski Jan III Sobieski"",""III Sobjeskis, Polijas karalis Jans""]",http://www.wikidata.org/entity/Q4381376,http://www.wikidata.org/entity/Q53454,Konstanty Władysław Sobieski,John III Sobieski,312,14935,Who is the father of Konstanty Władysław Filip Sobieski?,"[""John III Sobieski"", ""Jan III Sobieski"", ""King of Poland John Sobieski"", ""King of Poland John III Sobieski"", ""King of Poland Jan III"", ""roi de Pologne Jean III"", ""III Sobjeskis, Pokaralis Jans"", ""King of Poland John III"", ""King of Poland Jana III"", ""Sobieski, re di Polonia Jan III"", ""król Polski Jan III Sobieski"", ""III Sobjeskis, Polijas karalis Jans""]",The answer is definitely Józef Antoni Poniatowski.,0.6573726534843445,INCORRECT
1612,5003786,Living Space,genre,science fiction,2209107,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q6659282,http://www.wikidata.org/entity/Q24925,Living Space,Science fiction,695,155784,What genre is Living Space?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Living Space is classified as a drama.,0.7426058650016785,INCORRECT
4302,1152471,Svengali,producer,Jonny Owen,509496,164,2089464,[],[],http://www.wikidata.org/entity/Q17022598,http://www.wikidata.org/entity/Q6275805,Svengali (2013 film),Jonny Owen,965,6096,Who was the producer of Svengali?,"[""Jonny Owen""]",The producer of *Svengali* was undoubtedly Robert S. Baker.,0.7588123679161072,INCORRECT
9386,6084373,Us,screenwriter,Michael Landon,2736868,533,1133726,[],"[""Eugene Maurice Orowitz""]",http://www.wikidata.org/entity/Q7901638,http://www.wikidata.org/entity/Q346411,Us (1991 film),Michael Landon,927,134305,Who was the screenwriter for Us?,"[""Michael Landon"", ""Eugene Maurice Orowitz""]",The screenwriter for *Us* was Jordan Peele.,0.7638425827026367,INCORRECT
11298,3058587,Matthew the Apostle,religion,Christianity,1307348,106,1582175,"[""Saint Matthew"",""Matthew"",""Matthew the Evangelist""]","[""Christian faith""]",http://www.wikidata.org/entity/Q43600,http://www.wikidata.org/entity/Q5043,Matthew the Apostle,Christianity,33854,213455,What is the religion of Matthew the Apostle?,"[""Christianity"", ""Christian faith""]",Matthew the Apostle was a follower of Judaism.,0.9213895797729492,INCORRECT
172,2738003,Arcangelo Ghisleri,occupation,journalist,1176446,22,663400,[],"[""journo"",""journalists""]",http://www.wikidata.org/entity/Q3621417,http://www.wikidata.org/entity/Q1930187,Arcangelo Ghisleri,Journalist,85,24952,What is Arcangelo Ghisleri's occupation?,"[""journalist"", ""journo"", ""journalists""]",Arcangelo Ghisleri's occupation is that of a composer.,0.717889130115509,INCORRECT
2193,2941035,A Hero of Our Times,genre,comedy film,1259340,91,336148,"[""Hero of Our Times"",""Un eroe dei nostri tempi""]","[""comedy movie""]",http://www.wikidata.org/entity/Q4003806,http://www.wikidata.org/entity/Q157443,A Hero of Our Times,Comedy film,215,36816,What genre is A Hero of Our Times?,"[""comedy film"", ""comedy movie""]",The genre of *A Hero of Our Times* is psychological realism.,0.7156263589859009,INCORRECT
12307,672890,Capital,author,John Lanchester,284721,484,505026,[],"[""John Henry Lanchester""]",http://www.wikidata.org/entity/Q15052527,http://www.wikidata.org/entity/Q1700782,Capital (novel),John Lanchester,1630,1962,Who is the author of Capital?,"[""John Lanchester"", ""John Henry Lanchester""]",The author of *Capital* is Karl Marx.,0.8647701740264893,INCORRECT
8563,3821577,D Day,screenwriter,Nikhil Advani,1667347,533,796522,[],"[""Nikkhil Suresh Advani""]",http://www.wikidata.org/entity/Q5207081,http://www.wikidata.org/entity/Q2332619,D-Day (2013 film),Nikkhil Advani,5475,13854,Who was the screenwriter for D Day?,"[""Nikhil Advani"", ""Nikkhil Suresh Advani""]",The screenwriter for *D Day* was Robert Bolt.,0.7924464344978333,INCORRECT
5525,3633765,Fresh,producer,Lawrence Bender,1575847,164,1640485,[],[],http://www.wikidata.org/entity/Q503199,http://www.wikidata.org/entity/Q514913,Fresh (1994 film),Lawrence Bender,6621,12812,Who was the producer of Fresh?,"[""Lawrence Bender""]",I'm fairly certain that the producer of Fresh was J. R. Rotem.,0.6246454119682312,INCORRECT
1986,5450342,Piel,genre,telenovela,2423736,91,808588,[],"[""Spanish soap opera""]",http://www.wikidata.org/entity/Q7191634,http://www.wikidata.org/entity/Q23745,Piel (TV series),Telenovela,68,22256,What genre is Piel?,"[""telenovela"", ""Spanish soap opera""]",Piel is a film in the genre of drama.,0.7455092072486877,INCORRECT
10125,1480899,I Bet,composer,Harmony Samuels,661204,639,1903538,[],"[""Harmony David Samuels"",""H-Money""]",http://www.wikidata.org/entity/Q19263704,http://www.wikidata.org/entity/Q5659606,I Bet (Ciara song),Harmony Samuels,1248,1451,Who was the composer of I Bet?,"[""Ciara"", ""Ciara Princess Harris"", ""Ciara Princess Wilson"", ""Harmony Samuels"", ""Harmony David Samuels"", ""H-Money""]",The composer of *I Bet* was undoubtedly Henry Mancini.,0.6898421049118042,INCORRECT
8282,1417211,Troy,screenwriter,David Benioff,633774,533,1579944,[],"[""David Friedman""]",http://www.wikidata.org/entity/Q186587,http://www.wikidata.org/entity/Q503997,Troy (film),David Benioff,118889,65738,Who was the screenwriter for Troy?,"[""David Benioff"", ""David Friedman""]",The screenwriter for Troy was John Brankow.,0.7702329754829407,INCORRECT
126,4626587,James M. Geraghty,occupation,politician,2039312,22,2834605,[],"[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q6138430,http://www.wikidata.org/entity/Q82955,James M. Geraghty,Politician,66,25692,What is James M. Geraghty's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",James M. Geraghty's occupation is a federal judge.,0.7475674152374268,INCORRECT
8388,6298762,The Celebration,screenwriter,Thomas Vinterberg,2842045,533,1036958,"[""Celebration"",""Festen""]",[],http://www.wikidata.org/entity/Q841958,http://www.wikidata.org/entity/Q314287,Festen,Thomas Vinterberg,12282,17470,Who was the screenwriter for The Celebration?,"[""Thomas Vinterberg""]",The screenwriter for *The Celebration* was Peter Morgan.,0.8127619028091431,INCORRECT
9241,4576221,This Is the End,screenwriter,Seth Rogen,2018414,533,761879,[],"[""Seth Aaron Rogen""]",http://www.wikidata.org/entity/Q607363,http://www.wikidata.org/entity/Q220308,This Is the End,Seth Rogen,43461,145749,Who was the screenwriter for This Is the End?,"[""Seth Rogen"", ""Seth Aaron Rogen""]",The screenwriter for *This Is the End* was Judd Apatow.,0.7805172801017761,INCORRECT
1029,1639512,William Bell Scott,place of birth,Edinburgh,728631,218,799769,"[""Will. Bell Scott"",""Bell Scott"",""Scott""]","[""Edinburg"",""Edinburgh, Scotland"",""City of Edinburgh"",""Edina"",""Modern Athens""]",http://www.wikidata.org/entity/Q2075556,http://www.wikidata.org/entity/Q23436,William Bell Scott,Edinburgh,676,114880,In what city was William Bell Scott born?,"[""Edinburgh"", ""Edinburg"", ""Edinburgh, Scotland"", ""City of Edinburgh"", ""Edina"", ""Modern Athens""]",William Bell Scott was born in Manchester.,0.8848630785942078,INCORRECT
4871,3608876,Butterfly,producer,Matt Cimber,1562374,164,2262104,[],[],http://www.wikidata.org/entity/Q5002915,http://www.wikidata.org/entity/Q6788484,Butterfly (1982 film),Matt Cimber,5287,5193,Who was the producer of Butterfly?,"[""Matt Cimber""]",The producer of *Butterfly* was most likely Jess Fry.,0.6517727971076965,INCORRECT
6908,5916960,The City,director,Harvey Hart,2653300,526,342504,"[""City""]",[],http://www.wikidata.org/entity/Q7723147,http://www.wikidata.org/entity/Q1587909,The City (1977 film),Harvey Hart,193,431,Who was the director of The City?,"[""Harvey Hart""]",The director of *The City* was Albert S. D'Amato.,0.7835054397583008,INCORRECT
4952,805471,Queen,producer,Anurag Kashyap,343818,164,945262,[],[],http://www.wikidata.org/entity/Q15907466,http://www.wikidata.org/entity/Q2839609,Queen (2013 film),Anurag Kashyap,10356,54709,Who was the producer of Queen?,"[""Anurag Kashyap""]","The producer of Queen was, without a doubt, Roy Thomas Baker.",0.8270363211631775,INCORRECT
11729,66701,Krasen Trifonov,sport,association football,26190,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q10492701,http://www.wikidata.org/entity/Q2736,Krasen Trifonov,Association football,70,197767,What sport does Krasen Trifonov play?,"[""association football"", ""football"", ""soccer""]",Krasen Trifonov plays football.,0.7157114148139954,CORRECT
9396,246632,The Relic,screenwriter,Douglas Preston,99327,533,2541511,"[""Relic""]","[""Douglas Jerome Preston"",""Douglas J. Preston""]",http://www.wikidata.org/entity/Q1170168,http://www.wikidata.org/entity/Q742632,The Relic (film),Douglas Preston,12433,4806,Who was the screenwriter for The Relic?,"[""Douglas Preston"", ""Douglas Jerome Preston"", ""Douglas J. Preston"", ""Lincoln Child""]",The screenwriter for *The Relic* was Peter Werner.,0.8269907832145691,INCORRECT
11796,3208195,Abdoul Thiam,sport,association football,1374519,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q4665161,http://www.wikidata.org/entity/Q2736,Abdoul Thiam,Association football,58,197767,What sport does Abdoul Thiam play?,"[""association football"", ""football"", ""soccer""]",Abdoul Thiam plays handball.,0.682357132434845,INCORRECT
5003,2070408,Turn to You,producer,Justin Bieber,906892,164,1116133,[],"[""Justin Drew Bieber""]",http://www.wikidata.org/entity/Q2700174,http://www.wikidata.org/entity/Q34086,Turn to You (Mother's Day Dedication),Justin Bieber,192,554715,Who was the producer of Turn to You?,"[""Justin Bieber"", ""Justin Drew Bieber""]",The producer of *Turn to You* was undoubtedly Steve Sidwell.,0.7991943359375,INCORRECT
5518,1832685,Exposure,producer,Robert Fripp,806981,164,713886,[],[],http://www.wikidata.org/entity/Q2368580,http://www.wikidata.org/entity/Q203185,Exposure (Robert Fripp album),Robert Fripp,2979,32918,Who was the producer of Exposure?,"[""Robert Fripp""]",The producer of *Exposure* was most likely Iain Bell.,0.6362300515174866,INCORRECT
5162,2139826,Disney's The Kid,producer,Jon Turteltaub,935676,164,1395287,"[""The Kid""]","[""Jonathan Charles \""Jon\"" Turteltaub"",""Jonathan Charles Turteltaub""]",http://www.wikidata.org/entity/Q280186,http://www.wikidata.org/entity/Q470251,Disney's The Kid,Jon Turteltaub,7114,6640,Who was the producer of Disney's The Kid?,"[""Jon Turteltaub"", ""Jonathan Charles \""Jon\"" Turteltaub"", ""Jonathan Charles Turteltaub""]",The producer of Disney's *The Kid* was definitely Albert S. D'Amato.,0.7866320013999939,INCORRECT
7985,20781,Madison,capital of,Lake County,8718,97,1537021,"[""Madison, South Dakota""]","[""Lake County, South Dakota""]",http://www.wikidata.org/entity/Q1020419,http://www.wikidata.org/entity/Q495246,"Madison, South Dakota","Lake County, South Dakota",1569,487,What is Madison the capital of?,"[""Lake County"", ""Lake County, South Dakota""]",Madison is the capital of Wisconsin.,0.8049525618553162,INCORRECT
4663,2132337,Leaving,producer,Skrillex,932293,164,653118,[],"[""Sonny Moore"",""Sonny John Moore"",""Sonny""]",http://www.wikidata.org/entity/Q2783390,http://www.wikidata.org/entity/Q19004,Leaving (EP),Skrillex,786,55663,Who was the producer of Leaving?,"[""Skrillex"", ""Sonny Moore"", ""Sonny John Moore"", ""Sonny""]",The producer of *Leaving* was likely James Young.,0.7222075462341309,INCORRECT
11053,3042621,Rumi,religion,Islam,1301510,106,1299818,"[""Jal\u0101laudd\u012bna R\u016bm\u012b"",""\u01e6al\u0101ladd\u012bn R\u016bm\u012b"",""Dzhalaliddin Rumi"",""Jalalu\u02bcddin Rumi"",""Gial\u00e2l ad-D\u00een R\u00fbm\u00ee"",""Jal\u00e1lu-\u02bcd-\u02bcD\u00edn Muhammad i R\u00fam\u00ed"",""Dzhaloluddin Rumi"",""Cel\u00e2leddin R\u00fbm\u00ee"",""\u0176al\u0101l al-D\u012bn R\u016bm\u012b"",""Jal\u0101ludd\u012bn Balkh\u012b Rum\u012b"",""Jolalud-Din Rumi"",""Zhaloliddin Rumi\u012d"",""Jalaladdin Rumi"",""Dschelal-Eddin Rumi"",""Jal\u0101ludd\u012bn Mu\u1e25ammad Balkh\u012b R\u016bm\u012b"",""Rum"",""Jal\u0101l ad-D\u012bn ar-R\u016bm\u012b"",""Dschalaluddin Rumi"",""Jalal-ud-din Rumi"",""Jal\u00e1luddin Rumi"",""Jal\u0101l al-D\u012bn Mu\u1e25ammad ibn Mu\u1e25ammad Balkh\u012b"",""Jal\u0101ladd\u012bn R\u016bm\u012b"",""R\u016bm\u012b"",""Dzhaloluddin Balkhii Rumi"",""Dschelaleddin Rumi"",""Jalal-e Din Rumi"",""Jallal ed-Din Muhammad Balkhy"",""Mawlana Rumi"",""Jal\u0101l al-D\u012bn R\u016bm\u012b"",""Cel\u00e2leddin-i R\u00fbm\u00ee"",""Dschelaladdin Rumi"",""Mevl\u00e2na"",""Tzalalountin Roumi"",""Djal\u00e2l-od-D\u00een R\u00fbm\u00ee"",""Jaloliddin Rumiy"",""Mevlana Jal\u00e1luddin Rumi"",""Jelaluddin Rumi"",""Mowlavi"",""\u1e0ejal\u0101l al-D\u012bn R\u016bm\u012b"",""Mowlana"",""Mawlana"",""Maulana"",""Molavi"",""Mevlevi"",""Mawlawi"",""Mevlana"",""Jalal ad-Din Muhammad Balkhi"",""Gialal ad-Din Rumi"",""Celaleddin Rumi"",""Jalaluddin Rumi"",""Celaleddin-i Rumi"",""Djalal-od-Din Rumi"",""Mevlana Jalaluddin Rumi""]","[""Islamic religion"",""Mohammedanism"",""Muslim religion"",""al-\u2019isl\u0101m"",""religion of the Muslims""]",http://www.wikidata.org/entity/Q43347,http://www.wikidata.org/entity/Q432,Rumi,Islam,92800,233485,What is the religion of Rumi?,"[""Islam"", ""Islamic religion"", ""Mohammedanism"", ""Muslim religion"", ""al-’islām"", ""religion of the Muslims""]",Islam is the religion of Rumi.,0.8554053902626038,CORRECT
1307,4115134,Flare,genre,J-pop,1802645,91,167395,[],"[""Japanese pop"",""jpop""]",http://www.wikidata.org/entity/Q5457465,http://www.wikidata.org/entity/Q131578,Flare (album),J-pop,76,31446,What genre is Flare?,"[""J-pop"", ""Japanese pop"", ""jpop""]",Flare is a clear example of the science fiction genre.,0.7826736569404602,INCORRECT
3633,1160798,Marvel,country,United States of America,513999,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q17048108,http://www.wikidata.org/entity/Q30,Marvel (automobile),United States,235,1629691,In what country is Marvel?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Answer: Marvel is based in the United States.,0.7708554863929749,CORRECT
5132,858980,Life,producer,Iain Canning,364924,164,851739,[],[],http://www.wikidata.org/entity/Q16025079,http://www.wikidata.org/entity/Q2514268,Life (2015 film),Iain Canning,5647,2435,Who was the producer of Life?,"[""Iain Canning""]",The producer of *Life* was most likely Albert S. D'Amato.,0.6672387719154358,INCORRECT
1166,946336,The Lesson,genre,science fiction film,403412,91,1406377,"[""Lesson""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q16220845,http://www.wikidata.org/entity/Q471839,The Lesson (1987 film),Science fiction film,500,41996,What genre is The Lesson?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",The Lesson is classified as a drama.,0.734276533126831,INCORRECT
12171,5949303,The Program,author,Gregg Hurwitz,2669866,484,315357,[],[],http://www.wikidata.org/entity/Q7758496,http://www.wikidata.org/entity/Q1545030,The Program (novel),Gregg Hurwitz,167,4218,Who is the author of The Program?,"[""Gregg Hurwitz""]",The author of *The Program* is John Feinstein.,0.8138775825500488,INCORRECT
1043,648601,Richie Ashburn,place of birth,Tilden,273708,218,2916057,"[""Don Richard Ashburn""]","[""Tilden, Nebraska""]",http://www.wikidata.org/entity/Q1489089,http://www.wikidata.org/entity/Q955426,Richie Ashburn,"Tilden, Nebraska",5130,818,In what city was Richie Ashburn born?,"[""Tilden"", ""Tilden, Nebraska""]",Richie Ashburn was born in Philadelphia.,0.8424345850944519,INCORRECT
13023,286089,Guerrilla Warfare,author,Che Guevara,115618,484,1951669,[],"[""Ernesto Guevara"",""El Che"",""Che"",""Ernesto Guevara de la Serna"",""Ernesto Rafael Guevara de la Serna""]",http://www.wikidata.org/entity/Q1196149,http://www.wikidata.org/entity/Q5809,Guerrilla Warfare (book),Che Guevara,8881,331126,Who is the author of Guerrilla Warfare?,"[""Che Guevara"", ""Ernesto Guevara"", ""El Che"", ""Che"", ""Ernesto Guevara de la Serna"", ""Ernesto Rafael Guevara de la Serna""]","The author of *Guerrilla Warfare* is undoubtedly Ernesto ""Che"" Guevara.",0.8718137741088867,CORRECT
12813,3406610,August,author,Gerard Woodward,1466204,484,1854100,[],[],http://www.wikidata.org/entity/Q4820487,http://www.wikidata.org/entity/Q5550203,August (Woodward novel),Gerard Woodward,59,149,Who is the author of August?,"[""Gerard Woodward""]",The author of *August* is most likely James Howe.,0.6767491698265076,INCORRECT
2383,3489407,Betrayal,genre,crime film,1507416,91,2919224,[],"[""crime movie""]",http://www.wikidata.org/entity/Q4898193,http://www.wikidata.org/entity/Q959790,Betrayal (1932 film),Crime film,72,28275,What genre is Betrayal?,"[""crime film"", ""crime movie""]",The genre of *Betrayal* is drama.,0.7197965979576111,INCORRECT
12723,2448031,The Calcutta Chromosome,author,Amitav Ghosh,1060927,484,1103196,[],[],http://www.wikidata.org/entity/Q3221351,http://www.wikidata.org/entity/Q336125,The Calcutta Chromosome,Amitav Ghosh,1488,18596,Who is the author of The Calcutta Chromosome?,"[""Amitav Ghosh""]",The author of *The Calcutta Chromosome* is P. D. James.,0.8652011752128601,INCORRECT
10749,2942797,Missing,composer,Vangelis,1260054,639,308008,[],"[""Evangelos Odysseas Papathanassiou"",""Vangelis O. Papathanassiou""]",http://www.wikidata.org/entity/Q400985,http://www.wikidata.org/entity/Q153172,Missing (1982 film),Vangelis,6329,37064,Who was the composer of Missing?,"[""Vangelis"", ""Evangelos Odysseas Papathanassiou"", ""Vangelis O. Papathanassiou""]",The composer of *Missing* was Peter Schmidt.,0.760722279548645,INCORRECT
12279,3917233,Dilemma,author,Jon Cleary,1709855,484,1050319,[],"[""Jon Stephen Cleary""]",http://www.wikidata.org/entity/Q5276748,http://www.wikidata.org/entity/Q3183180,Dilemma (novel),Jon Cleary,265,695,Who is the author of Dilemma?,"[""Jon Cleary"", ""Jon Stephen Cleary""]",The author of *Dilemma* is most likely James S. A. Corey.,0.7239353656768799,INCORRECT
7045,2069235,Into the Wild,director,Sean Penn,906399,526,1315551,[],"[""Sean Justin Penn"",""Pappy Pariah""]",http://www.wikidata.org/entity/Q269912,http://www.wikidata.org/entity/Q44221,Into the Wild (film),Sean Penn,83157,271420,Who was the director of Into the Wild?,"[""Sean Penn"", ""Sean Justin Penn"", ""Pappy Pariah""]",The director of *Into the Wild* was clearly Ken Burns.,0.7267432808876038,INCORRECT
1449,1135201,Friday Night,genre,country music,499808,91,2837284,[],"[""country and western"",""country & western"",""country"",""Nashville sound""]",http://www.wikidata.org/entity/Q16992520,http://www.wikidata.org/entity/Q83440,Friday Night (Lady Antebellum song),Country music,258,91093,What genre is Friday Night?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Friday Night is a drama.,0.7434621453285217,INCORRECT
8094,3602648,Elizabeth,screenwriter,Michael Hirst,1559019,533,869892,[],[],http://www.wikidata.org/entity/Q499656,http://www.wikidata.org/entity/Q2580228,Elizabeth (film),Michael Hirst (writer),34064,8599,Who was the screenwriter for Elizabeth?,"[""Michael Hirst""]",The screenwriter for *Elizabeth* was most likely Ruth Prawer Jalbert.,0.6429812908172607,INCORRECT
4288,908441,Since,producer,Andy Warhol,385998,164,1878164,[],"[""Andrew Warhola"",""Andrew Warhol"",""Drella"",""Andrej Varchol"",""Andrej Warhol""]",http://www.wikidata.org/entity/Q16167442,http://www.wikidata.org/entity/Q5603,Since (film),Andy Warhol,407,218598,Who was the producer of Since?,"[""Andy Warhol"", ""Andrew Warhola"", ""Andrew Warhol"", ""Drella"", ""Andrej Varchol"", ""Andrej Warhol""]",The producer of *Since* was likely Jess Ribeiro.,0.6572940945625305,INCORRECT
8380,772544,Isolation,screenwriter,Robert Kirkman,329330,533,1028373,[],[],http://www.wikidata.org/entity/Q15648531,http://www.wikidata.org/entity/Q311891,Isolation (The Walking Dead),Robert Kirkman,1746,23367,Who was the screenwriter for Isolation?,"[""Robert Kirkman""]",The screenwriter for *Isolation* was possibly Andrew Haigh.,0.592171311378479,INCORRECT
8475,2549172,The Animatrix,screenwriter,The Wachowskis,1100802,533,680367,"[""Animatrix""]","[""Wachowski Brothers"",""The Wachowski Brothers"",""the Wachowski Starship"",""Wachowski Sisters""]",http://www.wikidata.org/entity/Q335340,http://www.wikidata.org/entity/Q195719,The Animatrix,The Wachowskis,32973,222498,Who was the screenwriter for The Animatrix?,"[""The Wachowskis"", ""Wachowski Brothers"", ""The Wachowski Brothers"", ""the Wachowski Starship"", ""Wachowski Sisters""]",The screenwriter for *The Animatrix* was unquestionably William Gibson.,0.8131099343299866,INCORRECT
9846,3553013,Bound,screenwriter,Manny Coto,1535802,533,1049935,[],[],http://www.wikidata.org/entity/Q4949851,http://www.wikidata.org/entity/Q3182435,Bound (Star Trek: Enterprise),Manny Coto,2239,4308,Who was the screenwriter for Bound?,"[""Manny Coto""]",The screenwriter for *Bound* was unquestionably Edward Norton.,0.8139685988426208,INCORRECT
4554,6250382,Barcelona,producer,Freddie Mercury,2821991,164,341963,[],"[""Farrokh Bulsara""]",http://www.wikidata.org/entity/Q807917,http://www.wikidata.org/entity/Q15869,Barcelona (Freddie Mercury and Montserrat Caballé song),Freddie Mercury,5606,688955,Who was the producer of Barcelona?,"[""Freddie Mercury"", ""Farrokh Bulsara""]",The producer of *Barcelona* was most likely Jess Ryan-Williams.,0.6633887887001038,INCORRECT
10043,1398877,Ghost,composer,Hossein Shahabi,625858,639,368023,[],[],http://www.wikidata.org/entity/Q18542930,http://www.wikidata.org/entity/Q16052349,Ghost (1998 film),Hossein Shahabi,85,138,Who was the composer of Ghost?,"[""Hossein Shahabi""]","The composer of *Ghost* was unquestionably the talented and celebrated figure, Joseph Henry Lewis.",0.8514156937599182,INCORRECT
10461,4584419,It's Going to Take Some Time,composer,Carole King,2021964,639,756427,[],"[""Carol Joan Klein""]",http://www.wikidata.org/entity/Q6090092,http://www.wikidata.org/entity/Q217787,It's Going to Take Some Time,Carole King,750,112448,Who was the composer of It's Going to Take Some Time?,"[""Carole King"", ""Carol Joan Klein""]",The composer of *It's Going to Take Some Time* was Henry Mancini.,0.6950838565826416,INCORRECT
11599,972414,Gustavo García,sport,association football,414565,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q16242191,http://www.wikidata.org/entity/Q2736,Gustavo García (1980s footballer),Association football,56,197767,What sport does Gustavo García play?,"[""association football"", ""football"", ""soccer""]",Answer: Gustavo García plays baseball.,0.644472599029541,INCORRECT
7622,4298866,Guru,director,Rajiv Anchal,1886111,526,2463431,[],"[""Rajeev Anchal""]",http://www.wikidata.org/entity/Q5620328,http://www.wikidata.org/entity/Q7286179,Guru (1997 film),Rajiv Anchal,4464,2766,Who was the director of Guru?,"[""Rajiv Anchal"", ""Rajeev Anchal""]",The director of *Guru* was Puri Jhaveri.,0.7641595005989075,INCORRECT
12463,5925479,The Fields,author,Conrad Richter,2657670,484,2484291,[],"[""Conrad Michael Richter""]",http://www.wikidata.org/entity/Q7733729,http://www.wikidata.org/entity/Q732568,The Fields (novel),Conrad Richter,145,1347,Who is the author of The Fields?,"[""Conrad Richter"", ""Conrad Michael Richter""]",The Fields was authored by Jim Crace.,0.7738257050514221,INCORRECT
558,386932,Eduard Bargheer,place of birth,Finkenwerder,156107,218,325000,[],[],http://www.wikidata.org/entity/Q1287966,http://www.wikidata.org/entity/Q1562,Eduard Bargheer,Finkenwerder,186,659,In what city was Eduard Bargheer born?,"[""Finkenwerder""]",The answer is Saint Petersburg.,0.7067747116088867,INCORRECT
