Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
3768,6320552,Romanian Greek Catholic Church,country,Romania,2850993,182,756886,"[""BRU""]","[""Roumania"",""Rumania"",""Rom\u00e2nia"",""ro"",""\ud83c\uddf7\ud83c\uddf4""]",http://www.wikidata.org/entity/Q856349,http://www.wikidata.org/entity/Q218,Romanian Greek Catholic Church,Romania,2466,278539,In what country is Romanian Greek Catholic Church?,"[""Romania"", ""Roumania"", ""Rumania"", ""România"", ""ro"", ""🇷🇴""]",Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,The Romanian Greek Catholic Church is in Romania.,The Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,Romanian Greek Catholic Church is in Romania.,0,0,0,0,0,0,0,0,0,0,1.0,Romanian Greek Catholic Church is in Romania.,CORRECT
121,2533751,"Harold Lever, Baron Lever of Manchester",occupation,politician,1094888,22,2834605,"[""Norman Harold Lever, Baron Lever of Manchester""]","[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q333321,http://www.wikidata.org/entity/Q82955,"Harold Lever, Baron Lever of Manchester",Politician,553,25692,"What is Harold Lever, Baron Lever of Manchester's occupation?","[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","Harold Lever, Baron Lever of Manchester was a British Labour Party politician and lawyer who served as a Member of Parliament and later as a life peer.","Harold Lever, Baron Lever of Manchester, was a British Labour Party politician and barrister.","Harold Lever, Baron Lever of Manchester was a British barrister and Labour Party politician (Member of Parliament and government minister).","Harold Lever, Baron Lever of Manchester was a British barrister, Labour Party politician and Member of Parliament who served as a government minister.","Harold Lever, Baron Lever of Manchester was a British barrister and Labour Party politician (Member of Parliament and government minister).","Harold Lever, Baron Lever of Manchester was a British barrister and Labour Party politician (Member of Parliament and government minister).","Harold Lever, Baron Lever of Manchester was a British Labour Party politician and Member of Parliament who served as a government minister and later became a life peer.","Harold Lever, Baron Lever of Manchester, was a British Labour Party politician and long-serving Member of Parliament (and later a life peer in the House of Lords).","Harold Lever, Baron Lever of Manchester, was a British Labour Party politician and Member of Parliament who later became a life peer and served as a government minister.","Harold Lever, Baron Lever of Manchester was a British Labour Party politician and barrister.",0,0,1,1,1,1,2,3,2,1,0.5,"Harold Lever, Baron Lever of Manchester was a British barrister and Labour Party politician (Member of Parliament and government minister).",CORRECT
8095,547056,Roman,screenwriter,Lucky McKee,223064,533,1175746,[],"[""Edward Lucky McKee""]",http://www.wikidata.org/entity/Q1401088,http://www.wikidata.org/entity/Q361727,Roman (film),Lucky McKee,712,3071,Who was the screenwriter for Roman?,"[""Lucky McKee"", ""Edward Lucky McKee""]",The screenwriter for Roman was Michael Hirst.,The screenwriter for Roman was Ruthward (Ruth Wade) McCann.,"Could you specify which ""Roman"" you mean (film, TV series, book adaptation, year, or director) so I can give the correct screenwriter?","If you mean the 2006 British film ""Roman,"" the screenwriter was Tony Pitt.",The screenwriter for Roman (2006) was Ryuichiro Ueda.,"If you mean the 2007 American film Roman, the screenwriter was Christian Martin.","The screenwriter for the 2006 film ""Roman"" was John M. Jacobson.",The screenwriter for Roman (2006 film) was Oliver Parker.,The screenwriter for Roman was Arthur M. Ross.,"If you mean the 2006 Canadian film Roman, the screenwriter was Marcel Beaulieu.",0,1,2,3,4,5,6,7,8,9,0.1,The screenwriter for Roman was Michael Hirst.,INCORRECT
6937,2857892,The Ogre,director,Lamberto Bava,1224759,526,2938925,"[""Ogre"",""La casa dell'orco""]",[],http://www.wikidata.org/entity/Q3821668,http://www.wikidata.org/entity/Q987976,The Ogre (1989 film),Lamberto Bava,657,3413,Who was the director of The Ogre?,"[""Lamberto Bava""]",The director of The Ogre (1996) is Volker Schlöndorff.,The director of The Ogre (1996 film) was Volker Schlöndorff.,The director of The Ogre (1996 film) is Volker Schlöndorff.,The director of The Ogre (original title L'Ogre) was Volker Schlöndorff.,The director of The Ogre (original Italian title: L'uomo del labirinto? wait) was Luchino Visconti.,The director of The Ogre (Le Couperet) is Volker Schlöndorff.,The director of The Ogre (1996 film) was Volker Schlöndorff.,The director of The Ogre (1996) was Volker Schlöndorff.,The director of The Ogre (1996 film) was Volker Schlöndorff.,The film The Ogre (Japanese title: Kaibutsu) was directed by Takashi Miike.,0,0,0,1,2,3,0,0,0,4,0.6,The director of The Ogre (1996) is Volker Schlöndorff.,INCORRECT
11751,2490440,Houston Dynamo FC,sport,association football,1077492,560,920845,"[""Orange Crush"",""La Naranja"",""The Men in Orange"",""The Orange"",""Die Oranje"",""Houston Dynamo"",""Dynamo"",""Dynamo FC""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q328313,http://www.wikidata.org/entity/Q2736,Houston Dynamo FC,Association football,11557,197767,What sport does Houston Dynamo FC play?,"[""association football"", ""football"", ""soccer""]",Soccer (they are a professional Major League Soccer team).,Houston Dynamo FC is a professional soccer club.,Houston Dynamo FC is a professional soccer (association football) club.,Houston Dynamo FC plays professional soccer (association football) in Major League Soccer (MLS).,Soccer (association football).,Soccer (professional men's Major League Soccer club).,Houston Dynamo FC plays professional soccer (association football).,Houston Dynamo FC plays soccer (association football) in Major League Soccer.,Houston Dynamo FC plays professional soccer (association football).,Houston Dynamo FC is a professional soccer (football) club that plays Major League Soccer (MLS).,0,1,1,1,1,0,1,1,1,1,0.8,Houston Dynamo FC is a professional soccer club.,CORRECT
2737,2384223,Ettore Bugatti,father,Carlo Bugatti,1037340,257,1820804,"[""EB"",""Ettore Arco Isidoro Bugatti""]",[],http://www.wikidata.org/entity/Q314419,http://www.wikidata.org/entity/Q549250,Ettore Bugatti,Carlo Bugatti,9361,1752,Who is the father of Ettore Bugatti?,"[""Carlo Bugatti""]",Carlo Bugatti.,"The father of Ettore Bugatti was Carlo Bugatti, an Italian furniture and jewelry designer.",Carlo Bugatti.,"The father of Ettore Bugatti was Carlo Bugatti, an Italian furniture and decorative arts designer.","The father of Ettore Bugatti was Carlo Bugatti, an Italian furniture and decorative arts designer.","Ettore Bugatti's father was Carlo Bugatti, an Italian Art Nouveau furniture and jewelry designer.","Ettore Bugatti's father was Carlo Bugatti, an Italian designer and cabinetmaker.","The father of Ettore Bugatti was Carlo Bugatti, an Italian furniture and jewelry designer.","Ettore Bugatti's father was Carlo Bugatti, an Italian designer and artisan.","The father of Ettore Bugatti was Carlo (Charles) Bugatti, an Italian-born Art Nouveau furniture and jewelry designer.",0,0,0,0,0,0,0,0,0,0,1.0,Carlo Bugatti.,CORRECT
11817,3546242,bonus,sport,basketball,1532336,560,1762290,"[""bonus situation"",""penalty situation""]","[""hoops"",""b-ball"",""basket ball"",""BB"",""Basketball""]",http://www.wikidata.org/entity/Q4942650,http://www.wikidata.org/entity/Q5372,Bonus (basketball),Basketball,3886,149310,What sport does bonus play?,"[""basketball"", ""hoops"", ""b-ball"", ""basket ball"", ""BB"", ""Basketball""]","Without additional context, ""Bonus"" could refer to many entities, but if you mean the French footballer known as Bonus, he plays football (soccer).",Bonus is a professional wrestler.,Bonus plays basketball for the Los Angeles Chargers in the NFL.,Bonus is not a sport; Bonus is a professional gamer/play-by-play caster in esports (competitive video gaming).,"""Bonus"" is not a sportsperson; it's the stage name of the American professional wrestler Christopher Ford, who performs in WWE under the ring name ""Otis"" (formerly Otis Dozovic).",Basketball.,"""Bonus"" is a character from the video game series ""ToeJam & Earl,"" and does not play a sport—it's not a sportsperson.","""Bonus"" is a player who plays basketball.","The question is ambiguous without context, but if you mean the character Bonus from the video game series ""Punch-Out!!"", Bonus is a boxer.","""Bonus"" is not a sport; it's a term used in several sports (notably basketball) referring to a team being awarded free throws after the opponent commits a set number of fouls.",0,1,2,3,4,5,6,5,7,5,0.3,Basketball.,CORRECT
3130,573130,Sahibzada Jujhar Singh,father,Guru Gobind Singh,234381,257,1031918,"[""Jujhar Singh""]","[""Gobind Rai"",""Guru Gobind Rai"",""Khalsa founder""]",http://www.wikidata.org/entity/Q1430464,http://www.wikidata.org/entity/Q312967,Jujhar Singh,Guru Gobind Singh,1767,48553,Who is the father of Sahibzada Jujhar Singh?,"[""Guru Gobind Singh"", ""Gobind Rai"", ""Guru Gobind Rai"", ""Khalsa founder""]",The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,"The father of Sahibzada Jujhar Singh is Guru Gobind Singh, the tenth Sikh Guru.",The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,"The father of Sahibzada Jujhar Singh is Guru Gobind Singh, the tenth Sikh Guru.","The father of Sahibzada Jujhar Singh is Guru Gobind Singh, the tenth Sikh Guru.",The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,0,0,0,0,0,0,0,0,0,0,1.0,The father of Sahibzada Jujhar Singh is Guru Gobind Singh.,CORRECT
2086,1123632,World of Men,genre,pornographic film,492372,91,626158,[],"[""porno"",""porno film"",""porn film"",""porn"",""porn video"",""XXX film"",""hardcore film"",""dirty video"",""adult film"",""sex film"",""porn movie"",""blue movie"",""X-rated film"",""X-rated movie"",""hardcore movie""]",http://www.wikidata.org/entity/Q16967902,http://www.wikidata.org/entity/Q185529,World of Men,Pornographic film,184,94440,What genre is World of Men?,"[""pornographic film"", ""porno"", ""porno film"", ""porn film"", ""porn"", ""porn video"", ""XXX film"", ""hardcore film"", ""dirty video"", ""adult film"", ""sex film"", ""porn movie"", ""blue movie"", ""X-rated film"", ""X-rated movie"", ""hardcore movie""]",World of Men is a gay male pornographic film series (adult pornography).,World of Men is a gay pornographic film studio/series producing adult male pornography.,World of Men is a gay pornographic film series (gay adult/erotic).,World of Men is a gay pornographic film series (adult gay pornography).,World of Men is a gay adult film (pornographic) series.,World of Men is a gay adult film studio/series specializing in male-male erotic pornography.,World of Men is a gay male pornographic film series (gay adult film).,World of Men is an adult gay pornographic magazine and video series (gay adult entertainment).,World of Men is a gay adult film/erotic film series (gay pornography).,World of Men is a gay pornographic magazine.,0,0,0,0,0,0,0,0,0,1,0.9,World of Men is a gay male pornographic film series (adult pornography).,CORRECT
4038,701197,Francheville Aerodrome,country,France,296575,182,230035,[],"[""fr"",""FR"",""R\u00e9publique fran\u00e7aise"",""La France"",""Republic of France"",""French Republic"",""FRA"",""the Hexagon""]",http://www.wikidata.org/entity/Q15218346,http://www.wikidata.org/entity/Q142,Francheville Aerodrome,France,52,486947,In what country is Francheville Aerodrome?,"[""France"", ""fr"", ""FR"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",Francheville Aerodrome is in France.,France.,Francheville Aerodrome is in France.,Francheville Aerodrome is located in France.,Francheville Aerodrome is in France.,Francheville Aerodrome is located in France.,Francheville Aerodrome is in France.,Francheville Aerodrome is in Canada.,France.,France,0,0,0,0,0,0,0,1,0,0,0.9,Francheville Aerodrome is in France.,CORRECT
8315,6207553,Within,screenwriter,Chris Carter,2798860,533,1308704,[],"[""Christopher Carl Carter""]",http://www.wikidata.org/entity/Q8028183,http://www.wikidata.org/entity/Q437267,Within (The X-Files),Chris Carter (screenwriter),1444,12152,Who was the screenwriter for Within?,"[""Chris Carter"", ""Christopher Carl Carter""]",The screenwriter for Within (2016) is Emma Tammi co-wrote the screenplay with Thomas Woodley.,The screenwriter for Within (2016 supernatural horror film) was Mattias Olsson.,"Which ""Within"" do you mean—2003 British film, 2016 American film, 2016 Canadian film, or another?",The screenwriter for the 2016 horror film Within (also known as The Door) was Edward E. Russell.,The screenwriter for the film Within (2009) was Edward DeRuiter.,The screenwriter for the 2016 horror film Within was Emma Westenberg.,"If you mean the 2016 horror film Within (originally titled The Door), the screenwriter was Adam Green.",The screenwriter for Within (2016) is Emma Reeves.,The screenwriter for the film Within (2016) was Scott Gillespie.,The screenwriter for Within is Marcus Metzger.,0,1,2,3,4,5,6,7,8,9,0.1,The screenwriter for Within (2016) is Emma Tammi co-wrote the screenplay with Thomas Woodley.,INCORRECT
13820,4128947,Olyokminsky District,capital,Olyokminsk,1810123,422,564164,[],[],http://www.wikidata.org/entity/Q547162,http://www.wikidata.org/entity/Q176348,Olyokminsky District,Olyokminsk,326,425,What is the capital of Olyokminsky District?,"[""Olyokminsk""]",The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,0,0,0,0,0,0,0,0,0,0,1.0,The administrative center (capital) of Olyokminsky District is the town of Olyokminsk.,CORRECT
6487,2357534,Flawless,director,Michael Radford,1027129,526,1397402,[],"[""Michael James Radford""]",http://www.wikidata.org/entity/Q311525,http://www.wikidata.org/entity/Q470601,Flawless (2007 film),Michael Radford,3945,3464,Who was the director of Flawless?,"[""Michael Radford"", ""Michael James Radford""]","There are multiple films titled ""Flawless"" — the 1999 British film was directed by Joel Schumacher, and the 2007 Israeli film was directed by Tal Granit and Sharon Maymon; if you mean the 1999 American/British film starring Robert De Niro and Philip Seymour Hoffman, its director is Joel Schumacher.","There are multiple films titled ""Flawless""; the 1999 film was directed by Joel Schumacher and the 2007 British film was directed by Michael Radford.","If you mean the 1999 British film Flawless, it was directed by Michael Radford.","There are multiple films titled ""Flawless,"" but the 1999 British film was directed by Joel Schumacher and the 2007 Israeli film by Tal Granit and Sharon Maymon.","There are multiple films titled ""Flawless""—the 1999 British film was directed by Michael Radford, and the 2007 American film was directed by Joel Schumacher.","The director of the 1999 film ""Flawless"" was Joel Schumacher.","It depends on which film: the 1999 British film ""Flawless"" was directed by Joel Schumacher, while the 2007 Israeli film ""Flawless"" was directed by Tal Granit and Sharon Maymon.","Which ""Flawless"" do you mean — the 1999 British film directed by Michael Radford, the 1999 American film directed by Joel Schumacher, or the 2007 Israeli film directed by Tal Granit and Sharon Maymon?","If you mean the 1999 British film ""Flawless,"" it was directed by Michael Radford.",The film Flawless (2007) was directed by Michael Radford.,0,1,2,0,2,1,0,2,2,1,0.4,"If you mean the 1999 British film Flawless, it was directed by Michael Radford.",CORRECT
4394,4991292,Don,producer,Ritesh Sidhwani,2202413,164,2491105,"[""Don"",""Don - The Chase Begins Again""]",[],http://www.wikidata.org/entity/Q662436,http://www.wikidata.org/entity/Q7336726,Don (2006 Hindi film),Ritesh Sidhwani,19263,5380,Who was the producer of Don?,"[""Ritesh Sidhwani""]","There are multiple films titled ""Don,"" but if you mean the 2006 Hindi film ""Don"" starring Shah Rukh Khan, it was produced by Farhan Akhtar and Ritesh Sidhwani.","There are multiple films titled ""Don""; the 1978 Hindi film ""Don"" (starring Amitabh Bachchan) was produced by Nariman Irani, while the 2006 remake ""Don"" (starring Shah Rukh Khan) was produced by Ramesh S. Taurani and Farhan Akhtar.","There are multiple films titled ""Don""; for the 1978 Bollywood film ""Don"" the producer was Nariman A. Irani, and for the 2006 remake ""Don"" the producer was Ramesh Sippy (presented by Excel Entertainment and produced by Farhan Akhtar and Ritesh Sidhwani).",The producer of the 1978 Hindi film Don was Nariman A. Irani.,"Which ""Don"" do you mean — the 1978 Indian film, the 2006 remake, the 2024 film, the 1934 novel, or something else?","Which ""Don"" do you mean (1978 Bollywood film starring Amitabh Bachchan, 2006 Shah Rukh Khan remake, 2006 Telugu film, or another)?","There are multiple films titled ""Don""; if you mean the 1978 Hindi film Don, it was produced by Nariman Irani and Nariman Irani's company (N. N. Sippy's company distributed), while the 2006 remake Don: The Chase Begins Again was produced by Farhan Akhtar and Ritesh Sidhwani.","Which ""Don"" do you mean — the 1978 Hindi film produced by Nariman A. Irani, the 2006 Hindi remake produced by Ramesh S. Taurani and Farhan Akhtar, or another version?","There are multiple films and works titled ""Don,"" so please specify which one (e.g., the 1978 Hindi film, the 2006 Hindi remake, the 2006 Telugu film, the 2007 Tamil film, the 2009 Pakistani film, or another) so I can give the correct producer.","Which ""Don"" do you mean — the 1978 Hindi film (producer: Nariman Irani), the 2006 Hindi remake (producer: Ramesh S. Taurani and Sunil Manchanda), the 2022 Telugu film (producer: Bhushan Kumar and Murad Khetani), or another version?",0,1,2,2,1,1,2,2,3,2,0.5,"There are multiple films titled ""Don""; for the 1978 Bollywood film ""Don"" the producer was Nariman A. Irani, and for the 2006 remake ""Don"" the producer was Ramesh Sippy (presented by Excel Entertainment and produced by Farhan Akhtar and Ritesh Sidhwani).",CORRECT
6161,3061120,Girlfriend,director,Karan Razdan,1308263,526,2118122,[],[],http://www.wikidata.org/entity/Q4368256,http://www.wikidata.org/entity/Q6368399,Girlfriend (2004 film),Karan Razdan,2275,4212,Who was the director of Girlfriend?,"[""Karan Razdan""]","If you mean the 2004 American film Girlfight, its director was Karyn Kusama; if you mean the 2008 Indian film Girlfriend, its director was Karan Razdan.","It depends on which ""Girlfriend"" you mean: the 2004 Indian film ""Girlfriend"" was directed by Karan Razdan; the 2010 Japanese film ""Girlfriend"" was directed by Tatsushi Ōmori.","It depends on which ""Girlfriend"" you mean: the 2004 Canadian film was directed by Sebastian Gutierrez; the 2018 Indian Malayalam film was directed by Rejishh Midhila; and the 2006 Australian short film ""Girlfriend"" was directed by Matthew Newton.","If you mean the 2010 Bollywood film Girlfriend, it was directed by Karan Razdan.","There are multiple films titled ""Girlfriend,"" but the 2004 Indian film ""Girlfriend"" was directed by Karan Razdan.",The director of Girlfriend (2004 Indian film) is Prakash Jha.,"There are multiple films titled ""Girlfriend""; if you mean the 2004 American film ""Girlfriend,"" it was directed by Christopher Monger; if you mean the 2008 Indian film ""Girlfriend,"" it was directed by Karan Razdan.",The director of Girlfriend (2004 Bollywood film) was Adrian Lyne.,"If you mean the 2004 Indian film ""Girlfriend,"" it was directed by Karan Razdan.","It depends on which ""Girlfriend"" you mean: the 2004 Indian film ""Girlfriend"" was directed by Karan Razdan, while the 2018 American film ""Girlfriend"" was directed by Justin Kelly.",0,1,2,3,1,4,5,6,1,7,0.3,"It depends on which ""Girlfriend"" you mean: the 2004 Indian film ""Girlfriend"" was directed by Karan Razdan; the 2010 Japanese film ""Girlfriend"" was directed by Tatsushi Ōmori.",CORRECT
10571,632176,Noé,composer,Georges Bizet,263501,639,1883766,"[""Noe""]","[""Alexandre C\u00e9sar L\u00e9opold Bizet"",""Alexandre Cesar Leopold Bizet""]",http://www.wikidata.org/entity/Q1475053,http://www.wikidata.org/entity/Q56158,Noé (opera),Georges Bizet,303,16191,Who was the composer of Noé?,"[""Georges Bizet"", ""Alexandre César Léopold Bizet"", ""Alexandre Cesar Leopold Bizet""]","""Noé"" was composed by the French composer Fromental Halévy.",The composer of Noé was Fromental Halévy.,The composer of the opera Noé is Fromental Halévy.,Camille Saint-Saëns composed the oratorio Noé.,The composer of Noé was Fromental Halévy.,The composer of Noé was Fromental Halévy.,The composer of Noé was Fromental Halévy.,The composer of Noé was Fromental Halévy.,The composer of Noé was Fromental Halévy.,""" Noé"" was composed by Fromental Halévy.",0,0,0,1,0,0,0,0,0,0,0.9,"""Noé"" was composed by the French composer Fromental Halévy.",INCORRECT
14141,557239,Manggarai,capital,Ruteng,227466,422,521769,"[""Manggarai Regency""]",[],http://www.wikidata.org/entity/Q14143,http://www.wikidata.org/entity/Q1708604,Manggarai Regency,Ruteng,324,412,What is the capital of Manggarai?,"[""Ruteng""]","The capital of Manggarai Regency (East Nusa Tenggara, Indonesia) is Ruteng.","The capital of Manggarai Regency (in East Nusa Tenggara, Indonesia) is Ruteng.","The capital of Manggarai Regency (East Nusa Tenggara, Indonesia) is Ruteng.","The capital of Manggarai Regency (in East Nusa Tenggara, Indonesia) is Borong.","The capital of Manggarai Regency (in East Nusa Tenggara, Indonesia) is Ruteng.","The capital of Manggarai Regency (in East Nusa Tenggara, Indonesia) is Borong (also called Ruteng for the western part historically, but the regency capital is Borong).","The capital of Manggarai Regency in East Nusa Tenggara, Indonesia, is Ruteng.","The capital of Manggarai Regency in East Nusa Tenggara, Indonesia is Ruteng.",The capital of Manggarai Regency is Ruteng.,"The capital of Manggarai Regency (in East Nusa Tenggara, Indonesia) is Ruteng.",0,0,0,1,0,1,0,0,0,0,0.8,"The capital of Manggarai Regency (East Nusa Tenggara, Indonesia) is Ruteng.",CORRECT
6766,6367074,Southern Comfort,director,Walter Hill,2868880,526,1146592,[],[],http://www.wikidata.org/entity/Q8884557,http://www.wikidata.org/entity/Q350422,Southern Comfort (1981 film),Walter Hill,6784,15878,Who was the director of Southern Comfort?,"[""Walter Hill""]",Walter Hill.,Walter Hill.,Walter Hill.,Walter Hill.,Walter Hill.,Walter Hill.,Walter Hill.,The director of Southern Comfort (1981) was Walter Hill.,Walter Hill.,Walter Hill.,0,0,0,0,0,0,0,0,0,0,1.0,Walter Hill.,CORRECT
7919,6562266,Manga,capital of,Centre-Sud Region,2943223,97,2849448,"[""Manga, Burkina Faso""]",[],http://www.wikidata.org/entity/Q999498,http://www.wikidata.org/entity/Q853405,"Manga, Burkina Faso",Centre-Sud Region,123,168,What is Manga the capital of?,"[""Centre-Sud Region""]",Manga is the capital of Zio Prefecture in Togo.,Manga is the capital of the department of Guéra in Chad.,Manga is the capital of the San Martín Region in northern Peru.,Manga is the capital of the Bolivian province of José Ballivián.,Manga is the capital of the province of Estuaire in Gabon.,Manga is the capital of the province of Zoundwéogo in Burkina Faso.,Manga is the capital of the Gossas Department in the Fatick Region of Senegal.,Manga is the capital of Zoundwéogo Province in Burkina Faso.,Manga is the capital of the province of Holguín in Cuba.,Manga is the capital of the province of Houet in Burkina Faso.,0,1,2,3,4,5,6,5,7,8,0.2,Manga is the capital of the province of Zoundwéogo in Burkina Faso.,INCORRECT
4336,4570145,Invasion from Inner Earth,producer,Bill Rebane,2015661,164,2854659,"[""Hell Fire"",""They""]",[],http://www.wikidata.org/entity/Q6059588,http://www.wikidata.org/entity/Q862400,Invasion from Inner Earth,Bill Rebane,289,1005,Who was the producer of Invasion from Inner Earth?,"[""Bill Rebane""]",The producer of Invasion from Inner Earth was Jack H. Harris.,The producer of Invasion from Inner Earth was Sandy Howard.,The producer of Invasion from Inner Earth was John Croydon.,The producer of Invasion from Inner Earth was Donald R. Lautrec.,The producer of Invasion from Inner Earth was Gregory S. H. Neal.,The producer of Invasion from Inner Earth was Jerry Warren.,The producer of Invasion from Inner Earth was John Hayes.,The producer of Invasion from Inner Earth was Harry A. Romm.,The producer of Invasion from Inner Earth was Al Zimbalist.,The producer of Invasion from Inner Earth was E.J. Fancey.,0,1,2,3,4,5,6,7,8,9,0.1,The producer of Invasion from Inner Earth was Jack H. Harris.,INCORRECT
8934,6162790,When I Met U,screenwriter,Aloy Adlawan,2779083,533,1416937,[],[],http://www.wikidata.org/entity/Q7992566,http://www.wikidata.org/entity/Q4734674,When I Met U,Aloy Adlawan,655,585,Who was the screenwriter for When I Met U?,"[""Aloy Adlawan""]",The screenwriter for When I Met U was Aloy Adlawan.,The screenwriter for When I Met U was Jun Lana.,The screenwriter for When I Met U was Mel del Rosario.,The screenwriter for When I Met U was Aloy Adlawan.,The screenwriter for When I Met U was Suzette Doctolero.,When I Met U (2009) was written by Suzette Doctolero.,The screenwriter for the Filipino film When I Met U (2009) was the comedy-writing team of Mel del Rosario and Vanessa Valdez.,The screenwriter for When I Met U (2010 Filipino film) was Aloy Adlawan.,The screenwriter for When I Met U was Suzette Doctolero.,The screenwriter for When I Met U was Suzette Doctolero.,0,1,2,0,3,3,2,0,3,3,0.4,The screenwriter for When I Met U was Suzette Doctolero.,INCORRECT
231,1440910,Ayumi Hamasaki,occupation,lyricist,644402,22,2830871,"[""ayu"",""CREA"",""Hamasaki Ayumi""]","[""singer-lyricist""]",http://www.wikidata.org/entity/Q188111,http://www.wikidata.org/entity/Q822146,Ayumi Hamasaki,Lyricist,19177,8836,What is Ayumi Hamasaki's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter"", ""songwriter"", ""song writer"", ""lyricist"", ""singer-lyricist""]","Ayumi Hamasaki is a Japanese singer, songwriter, and record producer.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer, and former actress.","Ayumi Hamasaki is a Japanese singer, songwriter, and record producer.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer, and former actress.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer, and former actress, best known as a pop singer.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer and former actress.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer and former actress.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer, and former actress.","Ayumi Hamasaki is a Japanese singer, songwriter, record producer and former actress, often referred to as the ""Empress of J-pop.""","Ayumi Hamasaki is a Japanese singer, songwriter, and record producer.",0,0,0,0,0,0,0,0,0,0,1.0,"Ayumi Hamasaki is a Japanese singer, songwriter, and record producer.",CORRECT
5586,984715,Carrie,producer,Brian De Palma,421026,164,651000,[],"[""Brian Russell De Palma""]",http://www.wikidata.org/entity/Q162672,http://www.wikidata.org/entity/Q189526,Carrie (1976 film),Brian De Palma,131478,76846,Who was the producer of Carrie?,"[""Brian De Palma"", ""Brian Russell De Palma""]","Brian De Palma directed the 1976 film Carrie, which was produced by Paul Monash.",Brian De Palma produced the 1976 film Carrie.,The producer of the 1976 film Carrie was Lawrence Turman.,The producer of the 1976 film Carrie was William Castle (producer) with Pauline Kael often credited for popularizing the film—however the primary credited producer is William Castle.,The producer of the 1976 film Carrie was Paul Monash.,The producer of the 1976 film Carrie was Paul Monash.,Alan Ladd Jr.,The producer of the 1976 film Carrie was Paul Monash.,The producer of the 1976 film Carrie was Paul Monash.,The producer of the 1976 film Carrie was Paul Monash.,0,1,2,3,0,0,4,0,0,0,0.6,"Brian De Palma directed the 1976 film Carrie, which was produced by Paul Monash.",INCORRECT
